Bat,Rotor,Height,ResPolBat,ResPolRot,desC,operC,resC,c1,c2,c3,c_cum
3,0,110,0,0,600,-10954777.229476253,-10942889.966819692,0,0,1,1
3,0,120,0,0,600,-10954014.176172283,-10942173.397495177,0,0,1,1
3,1,10,0,0,1600,276428480.9545434,276538938.21428055,1,1,0,1
3,1,20,0,0,1600,270622720.6494666,270731636.59133834,1,1,0,1
3,1,30,0,0,1600,72485871.56669891,72556311.41104949,1,1,0,1
3,1,40,0,0,1600,-9486072.663137984,-9458138.778531753,0,0,0,0
3,1,50,0,0,1600,-9473092.653582966,-9445241.904186808,0,0,0,0
3,1,60,0,0,1600,-9966062.847378777,-9946607.582173381,0,0,0,0
3,1,70,0,0,1600,-9961801.446546977,-9942397.141847786,0,0,0,0
3,1,80,0,0,1600,-10959031.939715885,-10945094.245128147,0,0,0,0
3,1,90,0,0,1600,-10957136.282944445,-10943238.950642213,0,0,0,0
3,1,100,0,0,1600,-10955780.447686521,-10941923.070498165,0,0,0,0
3,1,110,0,0,1600,-10954777.229476253,-10940971.758792777,0,0,1,1
3,1,120,0,0,1600,-10954014.176172283,-10940257.413868418,0,0,1,1
3,2,10,0,0,2600,276592480.9492544,276704556.0125783,1,1,0,1
3,2,20,0,0,2600,272253720.64891785,272364524.1253533,1,1,0,1
3,2,30,0,0,2600,268138800.55334207,268248286.21682012,1,1,0,1
3,2,40,0,0,2600,70513927.33686201,70565030.4504778,1,1,0,1
3,2,50,0,0,2600,70526907.34641704,70577705.98814094,1,1,0,1
3,2,60,0,0,2600,30033937.152621225,30079722.496959183,1,1,0,1
3,2,70,0,0,2600,30038198.553453024,30083845.3708836,1,1,0,1
3,2,80,0,0,2600,-10959031.939715885,-10938914.330670645,0,0,0,0
3,2,90,0,0,2600,-10957136.282944445,-10937062.245844917,0,0,0,0
3,2,100,0,0,2600,-10955780.447686521,-10935749.404886993,0,0,0,0
3,2,110,0,0,2600,-10954777.229476253,-10934801.867273154,0,0,1,1
3,2,120,0,0,2600,-10954014.176172283,-10934091.424947007,0,0,1,1
0,0,10,1,1,0,217288480.9685409,20691407.368902594,1,1,0,1
0,0,20,1,1,0,4405679.139061897,4436328.828632412,1,1,0,1
0,0,30,1,1,0,-7514128.43330109,-7483792.942499376,0,0,0,0
0,0,40,1,1,0,-9486072.663137984,-9466264.70115969,0,0,0,0
0,0,50,1,1,0,-9473092.653582966,-9453436.804259317,0,0,0,0
0,0,60,1,1,0,-9966062.847378777,-9947605.69170959,0,0,0,0
0,0,70,1,1,0,-9961801.446546977,-9943430.540873842,0,0,0,0
0,0,80,1,1,0,-10959031.939715885,-10948294.11646654,0,0,0,0
0,0,90,1,1,0,-10957136.282944445,-10946469.574818473,0,0,0,0
0,0,100,1,1,0,-10955780.447686521,-10945184.852778414,0,0,0,0
0,0,110,1,1,0,-10954777.229476253,-10944276.461494124,0,0,1,1
0,0,120,1,1,0,-10954014.176172283,-10943604.28039378,0,0,1,1
0,1,10,1,1,1000,216544480.95794106,20737955.70873693,1,1,0,1
0,1,20,1,1,1000,209905720.64989093,15565892.019523695,1,1,0,1
0,1,30,1,1,1000,2485871.5666989097,12514702.994253857,1,1,0,1
0,1,40,1,1,1000,-9486072.663137984,-9465438.441490835,0,0,0,0
0,1,50,1,1,1000,-9473092.653582966,-9452619.602576463,0,0,0,0
0,1,60,1,1,1000,-9966062.847378777,-9947572.157165907,0,0,0,0
0,1,70,1,1,1000,-9961801.446546977,-9943402.142308278,0,0,0,0
0,1,80,1,1,1000,-10959031.939715885,-10944510.116221381,0,0,0,0
0,1,90,1,1,1000,-10957136.282944445,-10942689.809292799,0,0,0,0
0,1,100,1,1,1000,-10955780.447686521,-10941409.321855947,0,0,0,0
0,1,110,1,1,1000,-10954777.229476253,-10940506.577258993,0,0,1,1
0,1,120,1,1,1000,-10954014.176172283,-10939839.807351913,0,0,1,1
0,2,10,1,1,2000,216312480.95120248,20507059.517906785,1,1,0,1
0,2,20,1,1,2000,211339720.64905974,17000973.189749185,1,1,0,1
0,2,30,1,1,2000,207985911.6643939,13328257.179744113,1,1,0,1
0,2,40,1,1,2000,513927.33686201664,10544213.133421212,1,1,0,1
0,2,50,1,1,2000,526907.3464170333,10556804.788256597,1,1,0,1
0,2,60,1,1,2000,33937.15262122328,53010.15237777567,1,1,0,1
0,2,70,1,1,2000,38198.55345302301,57665.031257288654,1,1,0,1
0,2,80,1,1,2000,-10959031.939715885,-10944050.999309557,0,0,0,0
0,2,90,1,1,2000,-10957136.282944445,-10942234.927100461,0,0,0,0
0,2,100,1,1,2000,-10955780.447686521,-10940958.674266815,0,0,0,0
0,2,110,1,1,2000,-10954777.229476253,-10940061.576357195,0,0,1,1
0,2,120,1,1,2000,-10954014.176172283,-10939400.217643382,0,0,1,1
1,0,10,1,1,300,237172480.96514094,40967997.04005546,1,1,0,1
1,0,20,1,1,300,14405679.139061896,34432777.972488984,1,1,0,1
1,0,30,1,1,300,-7514128.43330109,-7487497.794933251,0,0,0,0
1,0,40,1,1,300,-9486072.663137984,-9468866.395797983,0,0,0,0
1,0,50,1,1,300,-9473092.653582966,-9456110.363910498,0,0,0,0
1,0,60,1,1,300,-9966062.847378777,-9950688.512685336,0,0,0,0
1,0,70,1,1,300,-9961801.446546977,-9946554.11010572,0,0,0,0
1,0,80,1,1,300,-10959031.939715885,-10946918.860435162,0,0,0,0
1,0,90,1,1,300,-10957136.282944445,-10945127.916561529,0,0,0,0
1,0,100,1,1,300,-10955780.447686521,-10943876.791373357,0,0,0,0
1,0,110,1,1,300,-10954777.229476253,-10943013.200253045,0,0,1,1
1,0,120,1,1,300,-10954014.176172283,-10942383.950933984,0,0,1,1
1,1,10,1,1,1300,236824480.95494273,40337660.122902304,1,1,0,1
1,1,20,1,1,1300,230819720.6495412,35364456.35992985,1,1,0,1
1,1,30,1,1,1300,12485871.56669891,32010159.566474967,1,1,0,1
1,1,40,1,1,1300,-9486072.663137984,-9468698.302795796,0,0,0,0
1,1,50,1,1,1300,-9473092.653582966,-9455951.32889431,0,0,0,0
1,1,60,1,1,1300,-9966062.847378777,-9950541.728141654,0,0,0,0
1,1,70,1,1,1300,-9961801.446546977,-9946412.461540153,0,0,0,0
1,1,80,1,1,1300,-10959031.939715885,-10946758.021301115,0,0,0,0
1,1,90,1,1,1300,-10957136.282944445,-10944971.312146967,0,0,0,0
1,1,100,1,1,1300,-10955780.447686521,-10943724.421562003,0,0,0,0
1,1,110,1,1,1300,-10954777.229476253,-10942866.477129025,0,0,1,1
1,1,120,1,1,1300,-10954014.176172283,-10942242.63900323,0,0,1,1
1,2,10,1,1,2300,236592480.94925436,40513038.64881068,1,1,0,1
1,2,20,1,1,2300,232253720.64891785,37006814.95781607,1,1,0,1
1,2,30,1,1,2300,228138800.55334207,33333950.82795246,1,1,0,1
1,2,40,1,1,2300,10513927.336862016,30549750.54776536,1,1,0,1
1,2,50,1,1,2300,10526907.346417034,30562178.252419848,1,1,0,1
1,2,60,1,1,2300,10033937.152621223,10050053.606402026,1,1,0,1
1,2,70,1,1,2300,10038198.553453023,10054667.737025414,1,1,0,1
1,2,80,1,1,2300,-10959031.939715885,-10946290.348833732,0,0,0,0
1,2,90,1,1,2300,-10957136.282944445,-10944507.874399072,0,0,0,0
1,2,100,1,1,2300,-10955780.447686521,-10943265.218417315,0,0,0,0
1,2,110,1,1,2300,-10954777.229476253,-10942412.920671672,0,0,1,1
1,2,120,1,1,2300,-10954014.176172283,-10941794.493739141,0,0,1,1
2,0,10,1,1,300,237172480.96514094,40964811.26227768,1,1,0,1
2,0,20,1,1,300,14405679.139061896,34429592.19471121,1,1,0,1
2,0,30,1,1,300,-7514128.43330109,-7490683.572711028,0,0,0,0
2,0,40,1,1,300,-9486072.663137984,-9471141.951353539,0,0,0,0
2,0,50,1,1,300,-9473092.653582966,-9458385.919466054,0,0,0,0
2,0,60,1,1,300,-9966062.847378777,-9952736.512685336,0,0,0,0
2,0,70,1,1,300,-9961801.446546977,-9948602.11010572,0,0,0,0
2,0,80,1,1,300,-10959031.939715885,-10948783.971546274,0,0,0,0
2,0,90,1,1,300,-10957136.282944445,-10946993.02767264,0,0,0,0
2,0,100,1,1,300,-10955780.447686521,-10945741.90248447,0,0,0,0
2,0,110,1,1,300,-10954777.229476253,-10944878.311364157,0,0,1,1
2,0,120,1,1,300,-10954014.176172283,-10944249.062045095,0,0,1,1
2,1,10,1,1,1300,236824480.95494273,40347317.0117912,1,1,0,1
2,1,20,1,1,1300,230819720.6495412,35374113.24881875,1,1,0,1
2,1,30,1,1,1300,12485871.56669891,32019816.455363855,1,1,0,1
2,1,40,1,1,1300,-9486072.663137984,-9470529.413906906,0,0,0,0
2,1,50,1,1,1300,-9473092.653582966,-9457782.440005422,0,0,0,0
2,1,60,1,1,1300,-9966062.847378777,-9952189.728141654,0,0,0,0
2,1,70,1,1,1300,-9961801.446546977,-9948060.461540153,0,0,0,0
2,1,80,1,1,1300,-10959031.939715885,-10948032.021301115,0,0,0,0
2,1,90,1,1,1300,-10957136.282944445,-10946245.312146967,0,0,0,0
2,1,100,1,1,1300,-10955780.447686521,-10944998.421562003,0,0,0,0
2,1,110,1,1,1300,-10954777.229476253,-10944140.477129025,0,0,1,1
2,1,120,1,1,1300,-10954014.176172283,-10943516.63900323,0,0,1,1
2,2,10,1,1,2300,236592480.94925436,40512963.98214401,1,1,0,1
2,2,20,1,1,2300,232253720.64891785,37006740.2911494,1,1,0,1
2,2,30,1,1,2300,228138800.55334207,33333876.16128579,1,1,0,1
2,2,40,1,1,2300,10513927.336862016,30549675.88109869,1,1,0,1
2,2,50,1,1,2300,10526907.346417034,30562103.58575318,1,1,0,1
2,2,60,1,1,2300,10033937.152621223,10056261.606402026,1,1,0,1
2,2,70,1,1,2300,10038198.553453023,10060875.737025414,1,1,0,1
2,2,80,1,1,2300,-10959031.939715885,-10946942.12661151,0,0,0,0
2,2,90,1,1,2300,-10957136.282944445,-10945159.65217685,0,0,0,0
2,2,100,1,1,2300,-10955780.447686521,-10943916.996195093,0,0,0,0
2,2,110,1,1,2300,-10954777.229476253,-10943064.69844945,0,0,1,1
2,2,120,1,1,2300,-10954014.176172283,-10942446.27151692,0,0,1,1
3,0,10,1,1,600,276776480.96474093,80592790.42818327,1,1,0,1
3,0,20,1,1,600,34405679.1390619,73953335.76120175,1,1,0,1
3,0,30,1,1,600,-7514128.43330109,-7467279.977578779,0,0,0,0
3,0,40,1,1,600,-9486072.663137984,-9454391.396185681,0,0,0,0
3,0,50,1,1,600,-9473092.653582966,-9441779.094323972,0,0,0,0
3,0,60,1,1,600,-9966062.847378777,-9937732.404636832,0,0,0,0
3,0,70,1,1,600,-9961801.446546977,-9933679.49856947,0,0,0,0
3,0,80,1,1,600,-10959031.939715885,-10936679.476150183,0,0,0,0
3,0,90,1,1,600,-10957136.282944445,-10934955.727825418,0,0,0,0
3,0,100,1,1,600,-10955780.447686521,-10933771.796341024,0,0,0,0
3,0,110,1,1,600,-10954777.229476253,-10932997.805548666,0,0,1,1
3,0,120,1,1,600,-10954014.176172283,-10932454.419792172,0,0,1,1
3,1,10,1,1,1600,276428480.9545434,80358876.58334123,1,1,0,1
3,1,20,1,1,1600,270622720.6494666,75385395.30295473,1,1,0,1
3,1,30,1,1,1600,72485871.56669891,72030802.24494055,1,1,0,1
3,1,40,1,1,1600,-9486072.663137984,-9453916.08096127,0,0,0,0
3,1,50,1,1,1600,-9473092.653582966,-9441312.837085562,0,0,0,0
3,1,60,1,1,1600,-9966062.847378777,-9937313.62009315,0,0,0,0
3,1,70,1,1,1600,-9961801.446546977,-9932775.850003904,0,0,0,0
3,1,80,1,1,1600,-10959031.939715885,-10936345.970349468,0,0,0,0
3,1,90,1,1,1600,-10957136.282944445,-10934626.45674419,0,0,0,0
3,1,100,1,1,1600,-10955780.447686521,-10933446.759863002,0,0,0,0
3,1,110,1,1,1600,-10954777.229476253,-10932678.415757978,0,0,1,1
3,1,120,1,1,1600,-10954014.176172283,-10932140.44119475,0,0,1,1
3,2,10,1,1,2600,276592480.9492544,80523827.35500515,1,1,0,1
3,2,20,1,1,2600,272253720.64891785,77017328.9244065,1,1,0,1
3,2,30,1,1,2600,268138800.55334207,73344168.5619736,1,1,0,1
3,2,40,1,1,2600,70513927.33686201,70558893.5708981,1,1,0,1
3,2,50,1,1,2600,70526907.34641704,70570993.37519081,1,1,0,1
3,2,60,1,1,2600,30033937.152621225,30062787.539450534,1,1,0,1
3,2,70,1,1,2600,30038198.553453024,30067320.173561662,1,1,0,1
3,2,80,1,1,2600,-10959031.939715885,-10936260.38121542,0,0,0,0
3,2,90,1,1,2600,-10957136.282944445,-10934545.102329629,0,0,0,0
3,2,100,1,1,2600,-10955780.447686521,-10933369.640051648,0,0,0,0
3,2,110,1,1,2600,-10954777.229476253,-10932606.942633959,0,0,1,1
3,2,120,1,1,2600,-10954014.176172283,-10932074.379263997,0,0,1,1
0,0,10,2,2,0,217288480.9685409,20691407.368902594,1,1,0,1
0,0,20,2,2,0,4405679.139061897,4436328.828632412,1,1,0,1
0,0,30,2,2,0,-7514128.43330109,-7486414.9869438205,0,0,0,0
0,0,40,2,2,0,-9486072.663137984,-9466264.70115969,0,0,0,0
0,0,50,2,2,0,-9473092.653582966,-9453436.804259317,0,0,0,0
0,0,60,2,2,0,-9966062.847378777,-9948311.291709589,0,0,0,0
0,0,70,2,2,0,-9961801.446546977,-9944136.140873844,0,0,0,0
0,0,80,2,2,0,-10959031.939715885,-10948294.11646654,0,0,0,0
0,0,90,2,2,0,-10957136.282944445,-10946469.574818473,0,0,0,0
0,0,100,2,2,0,-10955780.447686521,-10945184.852778414,0,0,0,0
0,0,110,2,2,0,-10954777.229476253,-10944276.461494124,0,0,1,1
0,0,120,2,2,0,-10954014.176172283,-10943604.28039378,0,0,1,1
0,1,10,2,2,1000,216544480.95794106,20737955.70873693,1,1,0,1
0,1,20,2,2,1000,209905720.64989093,15565892.019523695,1,1,0,1
0,1,30,2,2,1000,2485871.5666989097,12514702.994253857,1,1,0,1
0,1,40,2,2,1000,-9486072.663137984,-9465438.441490835,0,0,0,0
0,1,50,2,2,1000,-9473092.653582966,-9452619.602576463,0,0,0,0
0,1,60,2,2,1000,-9966062.847378777,-9947572.157165907,0,0,0,0
0,1,70,2,2,1000,-9961801.446546977,-9943402.142308278,0,0,0,0
0,1,80,2,2,1000,-10959031.939715885,-10944510.116221381,0,0,0,0
0,1,90,2,2,1000,-10957136.282944445,-10942689.809292799,0,0,0,0
0,1,100,2,2,1000,-10955780.447686521,-10941409.321855947,0,0,0,0
0,1,110,2,2,1000,-10954777.229476253,-10940506.577258993,0,0,1,1
0,1,120,2,2,1000,-10954014.176172283,-10939839.807351913,0,0,1,1
0,2,10,2,2,2000,216312480.95120248,20507059.517906785,1,1,0,1
0,2,20,2,2,2000,211339720.64905974,17000973.189749185,1,1,0,1
0,2,30,2,2,2000,207985911.6643939,13328257.179744113,1,1,0,1
0,2,40,2,2,2000,513927.33686201664,10543450.91119899,1,1,0,1
0,2,50,2,2,2000,526907.3464170333,10556042.566034375,1,1,0,1
0,2,60,2,2,2000,33937.15262122328,53010.15237777567,1,1,0,1
0,2,70,2,2,2000,38198.55345302301,57175.03125728866,1,1,0,1
0,2,80,2,2,2000,-10959031.939715885,-10944050.999309557,0,0,0,0
0,2,90,2,2,2000,-10957136.282944445,-10942234.927100461,0,0,0,0
0,2,100,2,2,2000,-10955780.447686521,-10940958.674266815,0,0,0,0
0,2,110,2,2,2000,-10954777.229476253,-10940061.576357195,0,0,1,1
0,2,120,2,2,2000,-10954014.176172283,-10939400.217643382,0,0,1,1
1,0,10,2,2,300,237172480.96514094,40966899.44005546,1,1,0,1
1,0,20,2,2,300,14405679.139061896,34431680.37248898,1,1,0,1
1,0,30,2,2,300,-7514128.43330109,-7490119.839377695,0,0,0,0
1,0,40,2,2,300,-9486072.663137984,-9468866.395797983,0,0,0,0
1,0,50,2,2,300,-9473092.653582966,-9456110.363910498,0,0,0,0
1,0,60,2,2,300,-9966062.847378777,-9950688.512685336,0,0,0,0
1,0,70,2,2,300,-9961801.446546977,-9946554.11010572,0,0,0,0
1,0,80,2,2,300,-10959031.939715885,-10947467.660435162,0,0,0,0
1,0,90,2,2,300,-10957136.282944445,-10945676.716561528,0,0,0,0
1,0,100,2,2,300,-10955780.447686521,-10944425.591373358,0,0,0,0
1,0,110,2,2,300,-10954777.229476253,-10943562.000253046,0,0,1,1
1,0,120,2,2,300,-10954014.176172283,-10942383.950933984,0,0,1,1
1,1,10,2,2,1300,236824480.95494273,40337660.122902304,1,1,0,1
1,1,20,2,2,1300,230819720.6495412,35364456.35992985,1,1,0,1
1,1,30,2,2,1300,12485871.56669891,32010159.566474967,1,1,0,1
1,1,40,2,2,1300,-9486072.663137984,-9468698.302795796,0,0,0,0
1,1,50,2,2,1300,-9473092.653582966,-9455951.32889431,0,0,0,0
1,1,60,2,2,1300,-9966062.847378777,-9950541.728141654,0,0,0,0
1,1,70,2,2,1300,-9961801.446546977,-9946412.461540153,0,0,0,0
1,1,80,2,2,1300,-10959031.939715885,-10946758.021301115,0,0,0,0
1,1,90,2,2,1300,-10957136.282944445,-10944971.312146967,0,0,0,0
1,1,100,2,2,1300,-10955780.447686521,-10943724.421562003,0,0,0,0
1,1,110,2,2,1300,-10954777.229476253,-10942866.477129025,0,0,1,1
1,1,120,2,2,1300,-10954014.176172283,-10942242.63900323,0,0,1,1
1,2,10,2,2,2300,236592480.94925436,40513038.64881068,1,1,0,1
1,2,20,2,2,2300,232253720.64891785,37006814.95781607,1,1,0,1
1,2,30,2,2,2300,228138800.55334207,33333950.82795246,1,1,0,1
1,2,40,2,2,2300,10513927.336862016,30548988.325543135,1,1,0,1
1,2,50,2,2,2300,10526907.346417034,30561416.030197628,1,1,0,1
1,2,60,2,2,2300,10033937.152621223,10050053.606402026,1,1,0,1
1,2,70,2,2,2300,10038198.553453023,10054177.737025414,1,1,0,1
1,2,80,2,2,2300,-10959031.939715885,-10946290.348833732,0,0,0,0
1,2,90,2,2,2300,-10957136.282944445,-10944507.874399072,0,0,0,0
1,2,100,2,2,2300,-10955780.447686521,-10943265.218417315,0,0,0,0
1,2,110,2,2,2300,-10954777.229476253,-10942412.920671672,0,0,1,1
1,2,120,2,2,2300,-10954014.176172283,-10941794.493739141,0,0,1,1
2,0,10,2,2,300,237172480.96514094,40963713.662277676,1,1,0,1
2,0,20,2,2,300,14405679.139061896,34428494.59471121,1,1,0,1
2,0,30,2,2,300,-7514128.43330109,-7493305.617155473,0,0,0,0
2,0,40,2,2,300,-9486072.663137984,-9471141.951353539,0,0,0,0
2,0,50,2,2,300,-9473092.653582966,-9458385.919466054,0,0,0,0
