Bat,Rotor,Height,ResPolBat,ResPolRot,desC,operC,resC,c1,c2,c3,c_cum
2,0,70,2,2,300,-14038105.959186628,15800.231908043444,0,0,0,0
2,0,80,2,2,300,-12175295.774102265,12097.46775413831,0,0,0,0
2,0,90,2,2,300,-13722536.973362884,11954.785233426885,0,0,0,0
2,0,100,2,2,300,-13968585.799450526,11790.145397151568,0,0,0,0
2,0,110,2,2,300,-13915305.973271817,11636.499693832637,0,0,1,1
2,0,120,2,2,300,-13862815.10199388,11471.834022286967,0,0,1,1
2,1,10,2,2,1300,232051647.73157904,30626.407116859446,1,1,0,1
2,1,20,2,2,1300,227047457.46868485,29691.850416360994,1,1,0,1
2,1,30,2,2,1300,7959935.559952007,28679.56414388204,1,1,0,1
2,1,40,2,2,1300,-12150200.820529787,19874.610234364045,0,0,0,0
2,1,50,2,2,1300,-12868156.568123717,19382.47214977552,0,0,0,0
2,1,60,2,2,1300,-14102052.16177801,17707.244880606024,0,0,0,0
2,1,70,2,2,1300,-14038105.959186628,17291.121648531585,0,0,0,0
2,1,80,2,2,1300,-12175295.774102265,14148.038295384293,0,0,0,0
2,1,90,2,2,1300,-13722536.973362884,14002.832337259992,0,0,0,0
2,1,100,2,2,1300,-13968585.799450526,13835.278826420827,0,0,0,0
2,1,110,2,2,1300,-13915305.973271817,13678.913664112393,0,0,1,1
2,1,120,2,2,1300,-13862815.10199388,13511.33349086926,0,0,1,1
2,2,10,2,2,2300,233251647.70474198,32635.202931300824,1,1,0,1
2,2,20,2,2,2300,229647457.46524245,31678.89017810098,1,1,0,1
2,2,30,2,2,2300,225830057.11224902,30654.177140348944,1,1,0,1
2,2,40,2,2,2300,8349799.179470213,29659.46317560044,1,1,0,1
2,2,50,2,2,2300,7631843.431876282,29381.736096210716,1,1,0,1
2,2,60,2,2,2300,5897947.83822199,18976.17164695908,1,1,0,1
2,2,70,2,2,2300,5961894.040813371,18552.811389019724,1,1,0,1
2,2,80,2,2,2300,-12175295.774102265,15140.053281074725,0,0,0,0
2,2,90,2,2,2300,-13722536.973362884,14992.323885537542,0,0,0,0
2,2,100,2,2,2300,-13968585.799450526,14821.856700134527,0,0,0,0
2,2,110,2,2,2300,-13915305.973271817,15043.883189947706,0,0,1,1
2,2,120,2,2,2300,-13862815.10199388,14873.388515007111,0,0,1,1
3,0,10,2,2,600,270001647.77157927,66644.26981223507,1,1,0,1
3,0,20,2,2,600,28549014.29439123,68157.47096321367,1,1,0,1
3,0,30,2,2,600,-13040064.440047994,64133.75935194902,0,0,0,0
3,0,40,2,2,600,-12150200.820529787,46245.616243358214,0,0,0,0
3,0,50,2,2,600,-12868156.568123717,45474.49796708537,0,0,0,0
3,0,60,2,2,600,-14102052.16177801,41339.27746371558,0,0,0,0
3,0,70,2,2,600,-14038105.959186628,40687.22718844487,0,0,0,0
3,0,80,2,2,600,-12175295.774102265,32739.49349555891,0,0,0,0
3,0,90,2,2,600,-13722536.973362884,32512.023477774856,0,0,0,0
3,0,100,2,2,600,-13968585.799450526,32249.484176154194,0,0,0,0
3,0,110,2,2,600,-13915305.973271817,32004.46465078805,0,0,1,1
3,0,120,2,2,600,-13862815.10199388,31741.87172220763,0,0,1,1
3,1,10,2,2,1600,271551647.731579,67583.09268223219,1,1,0,1
3,1,20,2,2,1600,266650790.8019072,66093.91448862808,1,1,0,1
3,1,30,2,2,1600,67959935.559952,64493.81562766242,1,1,0,1
3,1,40,2,2,1600,-12150200.820529787,46502.56257628579,0,0,0,0
3,1,50,2,2,1600,-12868156.568123717,45722.88662542141,0,0,0,0
3,1,60,2,2,1600,-14102052.16177801,41567.40423006863,0,0,0,0
3,1,70,2,2,1600,-14038105.959186628,40908.11692893301,0,0,0,0
3,1,80,2,2,1600,-12175295.774102265,32923.39737013823,0,0,0,0
3,1,90,2,2,1600,-13722536.973362884,32693.4039149413,0,0,0,0
3,1,100,2,2,1600,-13968585.799450526,32427.95093875678,0,0,0,0
3,1,110,2,2,1600,-13915305.973271817,32561.323065512253,0,0,1,1
3,1,120,2,2,1600,-13862815.10199388,32295.815635234365,0,0,1,1
3,2,10,2,2,2600,273251647.70474195,68597.7446077847,1,1,0,1
3,2,20,2,2,2600,269647457.46524245,67854.6301725903,1,1,0,1
3,2,30,2,2,2600,265830057.11224902,66241.62862412933,1,1,0,1
3,2,40,2,2,2600,68349799.17947021,64679.15142479988,1,1,0,1
3,2,50,2,2,2600,67631843.43187629,63041.95563993455,1,1,0,1
3,2,60,2,2,2600,25897947.83822199,40042.630996421685,1,1,0,1
3,2,70,2,2,2600,25961894.04081337,39376.10666942114,1,1,0,1
3,2,80,2,2,2600,-12175295.774102265,33421.13457805087,0,0,0,0
3,2,90,2,2,2600,-13722536.973362884,33188.61768544107,0,0,0,0
3,2,100,2,2,2600,-13968585.799450526,32920.251034692716,0,0,0,0
3,2,110,2,2,2600,-13915305.973271817,33050.90370245868,0,0,1,1
3,2,120,2,2,2600,-13862815.10199388,32782.48177048333,0,0,1,1
0,0,10,3,3,0,209651647.78491262,68138.83718640002,1,1,0,1
0,0,20,3,3,0,-2450985.7056087684,67505.04659755358,1,1,0,1
0,0,30,3,3,0,-13040064.440047994,66813.79323738953,0,0,0,0
0,0,40,3,3,0,-12150200.820529787,47893.96550825339,0,0,0,0
0,0,50,3,3,0,-12868156.568123717,47554.154031394355,0,0,0,0
0,0,60,3,3,0,-14102052.16177801,42980.288439521675,0,0,0,0
0,0,70,3,3,0,-14038105.959186628,42692.98426784272,0,0,0,0
0,0,80,3,3,0,-12175295.774102265,33689.64932787246,0,0,0,0
0,0,90,3,3,0,-13722536.973362884,33589.36055569734,0,0,0,0
0,0,100,3,3,0,-13968585.799450526,33473.67045209471,0,0,0,0
0,0,110,3,3,0,-13915305.973271817,33365.711659799366,0,0,1,1
0,0,120,3,3,0,-13862815.10199388,33250.00961677107,0,0,1,1
0,1,10,3,3,1000,211201647.74491262,69951.63922306227,1,1,0,1
0,1,20,3,3,1000,205600790.8035739,69297.16849689414,1,1,0,1
0,1,30,3,3,1000,-2540064.4400479933,68556.42135694649,1,1,0,1
0,1,40,3,3,1000,-12150200.820529787,49169.24517451429,0,0,0,0
0,1,50,3,3,1000,-12868156.568123717,48820.876023063705,0,0,0,0
0,1,60,3,3,1000,-14102052.16177801,44124.91520587472,0,0,0,0
0,1,70,3,3,1000,-14038105.959186628,43830.374008330866,0,0,0,0
0,1,80,3,3,1000,-12175295.774102265,34586.38653578511,0,0,0,0
0,1,90,3,3,1000,-13722536.973362884,34483.57432619712,0,0,0,0
0,1,100,3,3,1000,-13968585.799450526,34364.97054803062,0,0,0,0
0,1,110,3,3,1000,-13915305.973271817,34258.958963412464,0,0,1,1
0,1,120,3,3,1000,-13862815.10199388,34140.3424186867,0,0,1,1
0,2,10,3,3,2000,212901647.71823916,72127.75448194811,1,1,0,1
0,2,20,3,3,2000,208700790.80024058,71445.93975863412,1,1,0,1
0,2,30,3,3,2000,205010797.85333574,70715.37394907603,1,1,0,1
0,2,40,3,3,2000,-1650200.8205297869,69982.16071766739,1,1,0,1
0,2,50,3,3,2000,-2368156.5681237173,69240.83465768216,1,1,0,1
0,2,60,3,3,2000,-4102052.1617780104,45396.94197222779,1,1,0,1
0,2,70,3,3,2000,-4038105.959186629,45095.16374881902,1,1,0,1
0,2,80,3,3,2000,-12175295.774102265,35587.73485480887,0,0,0,0
0,2,90,3,3,2000,-13722536.973362884,35482.399207808005,0,0,0,0
0,2,100,3,3,2000,-13968585.799450526,35360.881755077666,0,0,0,0
0,2,110,3,3,2000,-13915305.973271817,35247.48404480333,0,0,1,1
0,2,120,3,3,2000,-13862815.10199388,35125.952998380104,0,0,1,1
1,0,10,3,3,300,230001647.7715793,106236.60924686228,1,1,0,1
1,0,20,3,3,300,8049014.294391232,105323.89437257605,1,1,0,1
1,0,30,3,3,300,-13040064.440047994,104328.93009039083,0,0,0,0
1,0,40,3,3,300,-12150200.820529787,74924.33056810312,0,0,0,0
1,0,50,3,3,300,-12868156.568123717,74440.75015810617,0,0,0,0
1,0,60,3,3,300,-14102052.16177801,67255.11811425298,0,0,0,0
1,0,70,3,3,300,-14038105.959186628,66846.23190804344,0,0,0,0
1,0,80,3,3,300,-12175295.774102265,52663.24553191609,0,0,0,0
1,0,90,3,3,300,-13722536.973362884,52520.56301120465,0,0,0,0
1,0,100,3,3,300,-13968585.799450526,52355.92317492935,0,0,0,0
1,0,110,3,3,300,-13915305.973271817,52202.27747161042,0,0,1,1
1,0,120,3,3,300,-13862815.10199388,52037.61180006474,0,0,1,1
1,1,10,3,3,1300,232051647.73157904,107731.11545019277,1,1,0,1
1,1,20,3,3,1300,227047457.46868485,106796.55874969432,1,1,0,1
1,1,30,3,3,1300,7959935.559952007,105784.27247721535,1,1,0,1
1,1,40,3,3,1300,-12150200.820529787,75948.4991232529,0,0,0,0
1,1,50,3,3,1300,-12868156.568123717,75456.3610386644,0,0,0,0
1,1,60,3,3,1300,-14102052.16177801,68173.74488060601,0,0,0,0
1,1,70,3,3,1300,-14038105.959186628,67757.62164853158,0,0,0,0
1,1,80,3,3,1300,-12175295.774102265,53423.093850939855,0,0,0,0
1,1,90,3,3,1300,-13722536.973362884,53277.887892815554,0,0,0,0
1,1,100,3,3,1300,-13968585.799450526,53110.33438197638,0,0,0,0
1,1,110,3,3,1300,-13915305.973271817,52958.635886334625,0,0,1,1
1,1,120,3,3,1300,-13862815.10199388,52791.05571309149,0,0,1,1
1,2,10,3,3,2300,233251647.70474198,109360.29737574526,1,1,0,1
1,2,20,3,3,2300,229647457.46524245,108403.98462254541,1,1,0,1
1,2,30,3,3,2300,225830057.11224902,107379.27158479339,1,1,0,1
1,2,40,3,3,2300,8349799.179470213,106361.69095337822,1,1,0,1
1,2,50,3,3,2300,7631843.431876282,105321.74165176624,1,1,0,1
1,2,60,3,3,2300,5897947.83822199,69198.67164695909,1,1,0,1
1,2,70,3,3,2300,5961894.040813371,68775.31138901971,1,1,0,1
1,2,80,3,3,2300,-12175295.774102265,54231.55328107473,0,0,0,0
1,2,90,3,3,2300,-13722536.973362884,54083.82388553754,0,0,0,0
1,2,100,3,3,2300,-13968585.799450526,53913.35670013453,0,0,0,0
1,2,110,3,3,2300,-13915305.973271817,53754.272078836606,0,0,1,1
1,2,120,3,3,2300,-13862815.10199388,53583.77740389601,0,0,1,1
2,0,10,3,3,300,230001647.7715793,100073.49813575117,1,1,0,1
2,0,20,3,3,300,8049014.294391232,99160.78326146492,1,1,0,1
2,0,30,3,3,300,-13040064.440047994,98165.81897927973,0,0,0,0
2,0,40,3,3,300,-12150200.820529787,70395.44167921426,0,0,0,0
2,0,50,3,3,300,-12868156.568123717,69911.86126921728,0,0,0,0
2,0,60,3,3,300,-14102052.16177801,63179.11811425298,0,0,0,0
2,0,70,3,3,300,-14038105.959186628,62770.23190804344,0,0,0,0
2,0,80,3,3,300,-12175295.774102265,48629.68997636054,0,0,0,0
2,0,90,3,3,300,-13722536.973362884,48487.007455649094,0,0,0,0
2,0,100,3,3,300,-13968585.799450526,48322.36761937379,0,0,0,0
2,0,110,3,3,300,-13915305.973271817,48168.72191605486,0,0,1,1
2,0,120,3,3,300,-13862815.10199388,48004.056244509185,0,0,1,1
2,1,10,3,3,1300,232051647.73157904,105646.67100574833,1,1,0,1
2,1,20,3,3,1300,227047457.46868485,104712.11430524987,1,1,0,1
2,1,30,3,3,1300,7959935.559952007,103699.8280327709,1,1,0,1
2,1,40,3,3,1300,-12150200.820529787,73444.05467880848,0,0,0,0
2,1,50,3,3,1300,-12868156.568123717,72951.91659421996,0,0,0,0
2,1,60,3,3,1300,-14102052.16177801,65919.74488060601,0,0,0,0
2,1,70,3,3,1300,-14038105.959186628,65503.62164853158,0,0,0,0
2,1,80,3,3,1300,-12175295.774102265,51646.64940649541,0,0,0,0
2,1,90,3,3,1300,-13722536.973362884,51501.44344837111,0,0,0,0
2,1,100,3,3,1300,-13968585.799450526,51333.88993753194,0,0,0,0
2,1,110,3,3,1300,-13915305.973271817,51182.19144189018,0,0,1,1
2,1,120,3,3,1300,-13862815.10199388,51014.611268647044,0,0,1,1
2,2,10,3,3,2300,233251647.70474198,108874.96404241191,1,1,0,1
2,2,20,3,3,2300,229647457.46524245,107918.6512892121,1,1,0,1
2,2,30,3,3,2300,225830057.11224902,106893.93825146006,1,1,0,1
2,2,40,3,3,2300,8349799.179470213,105876.35762004489,1,1,0,1
2,2,50,3,3,2300,7631843.431876282,104836.4083184329,1,1,0,1
2,2,60,3,3,2300,5897947.83822199,67972.67164695908,1,1,0,1
2,2,70,3,3,2300,5961894.040813371,67549.31138901973,1,1,0,1
2,2,80,3,3,2300,-12175295.774102265,53254.66439218584,0,0,0,0
2,2,90,3,3,2300,-13722536.973362884,53106.93499664865,0,0,0,0
2,2,100,3,3,2300,-13968585.799450526,52936.46781124564,0,0,0,0
2,2,110,3,3,2300,-13915305.973271817,52777.383189947715,0,0,1,1
2,2,120,3,3,2300,-13862815.10199388,52606.88851500712,0,0,1,1
3,0,10,3,3,600,270001647.77157927,194458.12536779066,1,1,0,1
3,0,20,3,3,600,28549014.29439123,193013.90429654703,1,1,0,1
3,0,30,3,3,600,-13040064.440047994,191406.20379639344,0,0,0,0
3,0,40,3,3,600,-12150200.820529787,137407.83846558048,0,0,0,0
3,0,50,3,3,600,-12868156.568123717,136636.7201893076,0,0,0,0
3,0,60,3,3,600,-14102052.16177801,123385.27746371555,0,0,0,0
3,0,70,3,3,600,-14038105.959186628,122733.22718844486,0,0,0,0
3,0,80,3,3,600,-12175295.774102265,96683.71571778113,0,0,0,0
3,0,90,3,3,600,-13722536.973362884,96456.24569999705,0,0,0,0
3,0,100,3,3,600,-13968585.799450526,96193.70639837638,0,0,0,0
3,0,110,3,3,600,-13915305.973271817,95948.68687301026,0,0,1,1
3,0,120,3,3,600,-13862815.10199388,95686.09394442984,0,0,1,1
3,1,10,3,3,1600,271551647.731579,195579.29823778773,1,1,0,1
3,1,20,3,3,1600,266650790.8019072,194090.12004418366,1,1,0,1
3,1,30,3,3,1600,67959935.559952,192490.02118321796,1,1,0,1
3,1,40,3,3,1600,-12150200.820529787,138165.3403540636,0,0,0,0
3,1,50,3,3,1600,-12868156.568123717,137385.66440319922,0,0,0,0
3,1,60,3,3,1600,-14102052.16177801,124063.90423006863,0,0,0,0
3,1,70,3,3,1600,-14038105.959186628,123404.61692893297,0,0,0,0
3,1,80,3,3,1600,-12175295.774102265,97218.00848124932,0,0,0,0
3,1,90,3,3,1600,-13722536.973362884,96988.01502605244,0,0,0,0
3,1,100,3,3,1600,-13968585.799450526,96722.56204986789,0,0,0,0
3,1,110,3,3,1600,-13915305.973271817,96479.48973217893,0,0,1,1
3,1,120,3,3,1600,-13862815.10199388,96213.98230190104,0,0,1,1
3,2,10,3,3,2600,273251647.70474195,197197.50571889585,1,1,0,1
3,2,20,3,3,2600,269647457.46524245,195692.16906147916,1,1,0,1
3,2,30,3,3,2600,265830057.11224902,194079.1675130182,1,1,0,1
3,2,40,3,3,2600,68349799.17947021,192493.8236470221,1,1,0,1
3,2,50,3,3,2600,67631843.43187629,190856.62786215678,1,1,0,1
3,2,60,3,3,2600,25897947.83822199,122927.1309964217,1,1,0,1
3,2,70,3,3,2600,25961894.04081337,122260.6066694211,1,1,0,1
3,2,80,3,3,2600,-12175295.774102265,98023.74568916198,0,0,0,0
3,2,90,3,3,2600,-13722536.973362884,97791.22879655215,0,0,0,0
3,2,100,3,3,2600,-13968585.799450526,97522.8621458038,0,0,0,0
3,2,110,3,3,2600,-13915305.973271817,97272.40370245867,0,0,1,1
3,2,120,3,3,2600,-13862815.10199388,97003.98177048331,0,0,1,1
