rep0_var_0.tend.classify.classification,rep0_var_0.tend.classify.at_finish,rep0_var_0.tend.classify.num_obstacles_in_explored_area,rep0_var_0.tend.classify.num_false_positive_obstacles,rep0_var_0.tend.classify.num_false_negetive_obstacles,rep0_var_0.tend.classify.num_perceived_obstacles,rep0_var_0.tend.classify.time_between_obstacles,rep1_var_1.tend.classify.classification,rep1_var_1.tend.classify.at_finish,rep1_var_1.tend.classify.num_obstacles_in_explored_area,rep1_var_1.tend.classify.num_false_positive_obstacles,rep1_var_1.tend.classify.num_false_negetive_obstacles,rep1_var_1.tend.classify.num_perceived_obstacles,rep1_var_1.tend.classify.time_between_obstacles,rep2_var_2.tend.classify.classification,rep2_var_2.tend.classify.at_finish,rep2_var_2.tend.classify.num_obstacles_in_explored_area,rep2_var_2.tend.classify.num_false_positive_obstacles,rep2_var_2.tend.classify.num_false_negetive_obstacles,rep2_var_2.tend.classify.num_perceived_obstacles,rep2_var_2.tend.classify.time_between_obstacles,rep3_var_3.tend.classify.classification,rep3_var_3.tend.classify.at_finish,rep3_var_3.tend.classify.num_obstacles_in_explored_area,rep3_var_3.tend.classify.num_false_positive_obstacles,rep3_var_3.tend.classify.num_false_negetive_obstacles,rep3_var_3.tend.classify.num_perceived_obstacles,rep3_var_3.tend.classify.time_between_obstacles,rep4_var_4.tend.classify.classification,rep4_var_4.tend.classify.at_finish,rep4_var_4.tend.classify.num_obstacles_in_explored_area,rep4_var_4.tend.classify.num_false_positive_obstacles,rep4_var_4.tend.classify.num_false_negetive_obstacles,rep4_var_4.tend.classify.num_perceived_obstacles,rep4_var_4.tend.classify.time_between_obstacles,rep5_var_5.tend.classify.classification,rep5_var_5.tend.classify.at_finish,rep5_var_5.tend.classify.num_obstacles_in_explored_area,rep5_var_5.tend.classify.num_false_positive_obstacles,rep5_var_5.tend.classify.num_false_negetive_obstacles,rep5_var_5.tend.classify.num_perceived_obstacles,rep5_var_5.tend.classify.time_between_obstacles,rep6_var_6.tend.classify.classification,rep6_var_6.tend.classify.at_finish,rep6_var_6.tend.classify.num_obstacles_in_explored_area,rep6_var_6.tend.classify.num_false_positive_obstacles,rep6_var_6.tend.classify.num_false_negetive_obstacles,rep6_var_6.tend.classify.num_perceived_obstacles,rep6_var_6.tend.classify.time_between_obstacles,rep7_var_7.tend.classify.classification,rep7_var_7.tend.classify.at_finish,rep7_var_7.tend.classify.num_obstacles_in_explored_area,rep7_var_7.tend.classify.num_false_positive_obstacles,rep7_var_7.tend.classify.num_false_negetive_obstacles,rep7_var_7.tend.classify.num_perceived_obstacles,rep7_var_7.tend.classify.time_between_obstacles,rep8_var_8.tend.classify.classification,rep8_var_8.tend.classify.at_finish,rep8_var_8.tend.classify.num_obstacles_in_explored_area,rep8_var_8.tend.classify.num_false_positive_obstacles,rep8_var_8.tend.classify.num_false_negetive_obstacles,rep8_var_8.tend.classify.num_perceived_obstacles,rep8_var_8.tend.classify.time_between_obstacles,rep9_var_9.tend.classify.classification,rep9_var_9.tend.classify.at_finish,rep9_var_9.tend.classify.num_obstacles_in_explored_area,rep9_var_9.tend.classify.num_false_positive_obstacles,rep9_var_9.tend.classify.num_false_negetive_obstacles,rep9_var_9.tend.classify.num_perceived_obstacles,rep9_var_9.tend.classify.time_between_obstacles,rep10_var_10.tend.classify.classification,rep10_var_10.tend.classify.at_finish,rep10_var_10.tend.classify.num_obstacles_in_explored_area,rep10_var_10.tend.classify.num_false_positive_obstacles,rep10_var_10.tend.classify.num_false_negetive_obstacles,rep10_var_10.tend.classify.num_perceived_obstacles,rep10_var_10.tend.classify.time_between_obstacles,rep11_var_11.tend.classify.classification,rep11_var_11.tend.classify.at_finish,rep11_var_11.tend.classify.num_obstacles_in_explored_area,rep11_var_11.tend.classify.num_false_positive_obstacles,rep11_var_11.tend.classify.num_false_negetive_obstacles,rep11_var_11.tend.classify.num_perceived_obstacles,rep11_var_11.tend.classify.time_between_obstacles,rep12_var_12.tend.classify.classification,rep12_var_12.tend.classify.at_finish,rep12_var_12.tend.classify.num_obstacles_in_explored_area,rep12_var_12.tend.classify.num_false_positive_obstacles,rep12_var_12.tend.classify.num_false_negetive_obstacles,rep12_var_12.tend.classify.num_perceived_obstacles,rep12_var_12.tend.classify.time_between_obstacles,rep13_var_13.tend.classify.classification,rep13_var_13.tend.classify.at_finish,rep13_var_13.tend.classify.num_obstacles_in_explored_area,rep13_var_13.tend.classify.num_false_positive_obstacles,rep13_var_13.tend.classify.num_false_negetive_obstacles,rep13_var_13.tend.classify.num_perceived_obstacles,rep13_var_13.tend.classify.time_between_obstacles,rep14_var_14.tend.classify.classification,rep14_var_14.tend.classify.at_finish,rep14_var_14.tend.classify.num_obstacles_in_explored_area,rep14_var_14.tend.classify.num_false_positive_obstacles,rep14_var_14.tend.classify.num_false_negetive_obstacles,rep14_var_14.tend.classify.num_perceived_obstacles,rep14_var_14.tend.classify.time_between_obstacles,rep15_var_15.tend.classify.classification,rep15_var_15.tend.classify.at_finish,rep15_var_15.tend.classify.num_obstacles_in_explored_area,rep15_var_15.tend.classify.num_false_positive_obstacles,rep15_var_15.tend.classify.num_false_negetive_obstacles,rep15_var_15.tend.classify.num_perceived_obstacles,rep15_var_15.tend.classify.time_between_obstacles,rep16_var_16.tend.classify.classification,rep16_var_16.tend.classify.at_finish,rep16_var_16.tend.classify.num_obstacles_in_explored_area,rep16_var_16.tend.classify.num_false_positive_obstacles,rep16_var_16.tend.classify.num_false_negetive_obstacles,rep16_var_16.tend.classify.num_perceived_obstacles,rep16_var_16.tend.classify.time_between_obstacles,rep17_var_17.tend.classify.classification,rep17_var_17.tend.classify.at_finish,rep17_var_17.tend.classify.num_obstacles_in_explored_area,rep17_var_17.tend.classify.num_false_positive_obstacles,rep17_var_17.tend.classify.num_false_negetive_obstacles,rep17_var_17.tend.classify.num_perceived_obstacles,rep17_var_17.tend.classify.time_between_obstacles,rep18_var_18.tend.classify.classification,rep18_var_18.tend.classify.at_finish,rep18_var_18.tend.classify.num_obstacles_in_explored_area,rep18_var_18.tend.classify.num_false_positive_obstacles,rep18_var_18.tend.classify.num_false_negetive_obstacles,rep18_var_18.tend.classify.num_perceived_obstacles,rep18_var_18.tend.classify.time_between_obstacles,rep19_var_19.tend.classify.classification,rep19_var_19.tend.classify.at_finish,rep19_var_19.tend.classify.num_obstacles_in_explored_area,rep19_var_19.tend.classify.num_false_positive_obstacles,rep19_var_19.tend.classify.num_false_negetive_obstacles,rep19_var_19.tend.classify.num_perceived_obstacles,rep19_var_19.tend.classify.time_between_obstacles
nominal mission,True,39,0,0,39,"[2, 0, 0, 0, 0, 4, 3, 15, 1, 1, 7, 1, 2, 6, 0, 6, 5, 0, 0, 6, 5, 4, 2, 1, 0, 8, 6, 0, 6, 1, 8, 1, 1, 3, 3, 7, 0, 12, 15, 2, 0, 7, 3, 2, 5, 2, 8, 0, 5, 2, 2, 15, 15, 1, 1, 0, 0, 2]",nominal mission,True,40,0,0,40,"[0, 4, 1, 0, 4, 3, 1, 2, 2, 3, 2, 6, 3, 0, 0, 9, 2, 2, 2, 2, 8, 1, 4, 3, 4, 3, 0, 0, 6, 15, 5, 2, 0, 0, 0, 8, 7, 9, 5, 4, 1, 3, 3, 8, 5, 5, 5, 5, 2, 2, 10, 10, 8, 0, 0, 4, 2, 6, 4, 5]",nominal mission,True,40,0,0,40,"[4, 2, 0, 2, 0, 9, 11, 0, 3, 5, 0, 4, 6, 7, 5, 1, 9, 2, 6, 1, 1, 1, 0, 2, 1, 0, 11, 9, 0, 5, 0, 2, 4, 1, 7, 4, 5, 0, 1, 1, 1, 1, 2, 2, 11, 3, 2, 3, 2, 10, 4, 0, 2, 5, 0, 8, 14, 2, 0, 5, 0, 0, 2, 0]",nominal mission,True,39,0,0,39,"[4, 13, 1, 5, 3, 15, 0, 9, 3, 0, 11, 6, 6, 9, 12, 1, 2, 4, 7, 16, 0, 1, 4, 2, 1, 0, 8, 8, 4, 0, 3, 1, 6, 2, 3, 1, 1, 1, 1, 1, 0, 15, 3, 3, 3, 4, 1, 4, 7, 5, 2, 3, 0]",nominal mission,True,39,0,0,39,"[0, 4, 3, 14, 3, 0, 3, 2, 1, 13, 6, 4, 23, 1, 4, 2, 1, 2, 1, 1, 15, 11, 2, 4, 3, 1, 2, 0, 5, 4, 6, 17, 1, 4, 1, 3, 1, 0, 5, 5, 0, 7, 9, 1, 6, 1, 4, 0, 4, 4, 4, 5, 0]",incomplete mission,False,32,0,0,32,"[3, 3, 6, 3, 13, 3, 8, 1, 1, 0, 9, 3, 4, 1, 0, 1, 22, 2, 6, 11, 8, 7, 5, 1, 1, 1, 5, 10, 2, 2, 10, 0, 0, 15, 7, 12, 0, 3, 0, 6]",nominal mission,True,42,0,0,42,"[6, 0, 2, 5, 2, 1, 11, 9, 1, 4, 6, 9, 9, 7, 3, 20, 4, 4, 0, 4, 1, 5, 1, 1, 0, 1, 12, 11, 3, 1, 12, 3, 16, 1, 5, 2, 1, 0, 0, 0, 5, 0, 0, 3, 7, 1, 2, 0, 6, 0, 2, 0, 0, 8, 2, 6]",nominal mission,True,49,0,0,49,"[1, 7, 11, 2, 3, 0, 3, 4, 0, 3, 2, 13, 7, 5, 2, 0, 2, 0, 7, 3, 1, 1, 1, 15, 1, 0, 7, 0, 3, 0, 2, 0, 27, 10, 0, 0, 0, 0, 4, 10, 9, 1, 2, 1, 0, 0, 6, 4, 2, 2, 2, 0, 4, 0, 3, 5, 4, 3, 0, 0, 5, 1, 1]",nominal mission,True,41,0,0,41,"[2, 0, 5, 1, 5, 1, 2, 12, 1, 4, 11, 10, 4, 7, 3, 17, 9, 1, 5, 6, 24, 8, 4, 2, 16, 0, 2, 1, 0, 1, 1, 1, 9, 0, 3, 5, 4, 6, 5, 2, 0, 0, 0, 4, 7, 0, 2, 2, 1, 1, 0, 2, 1, 0, 0]",nominal mission,True,41,0,0,41,"[0, 2, 3, 1, 3, 6, 2, 10, 4, 4, 0, 13, 0, 1, 1, 10, 0, 1, 5, 0, 0, 4, 1, 2, 5, 1, 4, 7, 18, 0, 1, 0, 5, 2, 4, 7, 0, 8, 5, 5, 0, 2, 4, 5, 2, 16, 0, 2, 7, 5, 1, 5, 3, 4, 4, 6, 6, 1, 0]",nominal mission,True,49,0,0,49,"[2, 10, 0, 0, 15, 1, 0, 0, 0, 3, 7, 12, 6, 4, 2, 0, 0, 1, 7, 5, 4, 0, 2, 1, 1, 4, 4, 1, 2, 0, 4, 8, 2, 0, 6, 2, 2, 0, 1, 3, 2, 5, 1, 0, 1, 1, 5, 0, 0, 0, 8, 5, 1, 0, 0, 0, 5, 5, 1, 2, 4, 8, 2, 3, 9, 3, 5, 1, 0, 11]",nominal mission,True,38,0,0,38,"[1, 2, 0, 1, 5, 3, 0, 4, 15, 16, 0, 4, 4, 0, 7, 2, 9, 4, 2, 1, 1, 3, 9, 1, 0, 0, 1, 7, 10, 2, 8, 1, 3, 3, 3, 4, 3, 3, 5, 3, 0, 1, 1, 2, 9, 8, 6, 4, 0, 0, 3, 4, 11, 13, 6]",nominal mission,True,37,0,0,37,"[3, 10, 5, 2, 4, 11, 6, 0, 1, 1, 13, 1, 5, 2, 1, 5, 10, 1, 0, 0, 0, 0, 0, 12, 1, 4, 14, 3, 1, 6, 0, 0, 3, 1, 0, 0, 1, 4, 5, 12, 1, 1, 5, 1, 1, 0, 12, 11, 11, 0, 1, 1, 10, 5, 7, 1, 6]",nominal mission,True,39,0,0,39,"[2, 7, 2, 0, 10, 0, 13, 7, 5, 4, 8, 14, 6, 5, 0, 9, 2, 3, 3, 3, 7, 7, 8, 0, 2, 1, 0, 0, 1, 9, 2, 0, 4, 7, 2, 2, 5, 8, 0, 2, 2, 6, 0, 1, 2, 4, 0, 3, 0, 5, 6, 2, 6, 4, 1, 0]",nominal mission,True,40,0,0,40,"[3, 1, 1, 1, 2, 7, 1, 1, 0, 1, 0, 4, 1, 1, 0, 1, 2, 10, 1, 3, 12, 0, 3, 12, 5, 4, 1, 2, 8, 0, 0, 8, 0, 0, 4, 0, 14, 14, 10, 1, 8, 7, 4, 9, 4, 2, 11, 5, 4, 2, 13, 5, 2, 3]",nominal mission,True,48,0,0,48,"[1, 5, 8, 7, 10, 1, 11, 1, 2, 8, 0, 12, 1, 15, 2, 0, 10, 3, 3, 3, 1, 0, 3, 0, 13, 0, 1, 1, 2, 11, 2, 1, 0, 0, 1, 0, 3, 4, 3, 0, 0, 0, 6, 10, 2, 0, 2, 0, 1, 3, 0, 1, 0, 1, 0, 2, 1, 0, 0, 0, 7, 0, 5, 2, 1, 0, 3, 1, 0, 8, 1, 6, 0]",nominal mission,True,42,0,0,42,"[2, 0, 1, 10, 2, 7, 5, 3, 2, 1, 3, 4, 27, 1, 1, 1, 1, 1, 2, 2, 3, 17, 0, 11, 11, 6, 3, 2, 13, 0, 2, 1, 0, 6, 0, 4, 5, 2, 3, 2, 17, 0, 1, 0, 24, 2, 2, 0, 0, 2, 12]",nominal mission,True,48,0,0,48,"[0, 5, 0, 0, 3, 0, 1, 1, 1, 3, 2, 1, 9, 0, 0, 1, 1, 0, 4, 7, 0, 2, 11, 6, 2, 0, 1, 12, 5, 3, 0, 3, 2, 5, 8, 3, 3, 2, 0, 5, 2, 1, 3, 1, 0, 0, 6, 6, 2, 3, 2, 11, 2, 7, 0, 0, 3, 0, 4, 3, 6, 2, 2, 1, 1, 11, 0, 2, 1, 12]",nominal mission,True,41,0,0,41,"[0, 1, 2, 0, 17, 15, 0, 2, 4, 3, 2, 10, 0, 16, 7, 13, 5, 1, 1, 0, 0, 7, 4, 3, 1, 0, 0, 1, 3, 0, 0, 0, 3, 1, 4, 2, 0, 10, 0, 3, 0, 1, 0, 0, 4, 8, 5, 14, 0, 9, 8, 0, 0, 1, 6, 2, 3, 6, 1, 5, 0, 7]",nominal mission,True,40,0,0,40,"[1, 3, 0, 3, 5, 6, 5, 0, 8, 2, 0, 0, 1, 1, 0, 0, 17, 0, 0, 7, 5, 14, 4, 6, 3, 3, 13, 1, 1, 2, 4, 3, 12, 0, 3, 0, 0, 3, 0, 1, 1, 11, 6, 4, 0, 3, 1, 2, 9, 5, 9, 2, 3, 1, 1, 4, 0, 12, 0, 3]"
