rep0_var_0.tend.classify.classification,rep0_var_0.tend.classify.at_finish,rep0_var_0.tend.classify.num_obstacles_in_explored_area,rep0_var_0.tend.classify.num_false_positive_obstacles,rep0_var_0.tend.classify.num_false_negetive_obstacles,rep0_var_0.tend.classify.num_perceived_obstacles,rep0_var_0.tend.classify.time_between_obstacles,rep1_var_1.tend.classify.classification,rep1_var_1.tend.classify.at_finish,rep1_var_1.tend.classify.num_obstacles_in_explored_area,rep1_var_1.tend.classify.num_false_positive_obstacles,rep1_var_1.tend.classify.num_false_negetive_obstacles,rep1_var_1.tend.classify.num_perceived_obstacles,rep1_var_1.tend.classify.time_between_obstacles,rep2_var_2.tend.classify.classification,rep2_var_2.tend.classify.at_finish,rep2_var_2.tend.classify.num_obstacles_in_explored_area,rep2_var_2.tend.classify.num_false_positive_obstacles,rep2_var_2.tend.classify.num_false_negetive_obstacles,rep2_var_2.tend.classify.num_perceived_obstacles,rep2_var_2.tend.classify.time_between_obstacles,rep3_var_3.tend.classify.classification,rep3_var_3.tend.classify.at_finish,rep3_var_3.tend.classify.num_obstacles_in_explored_area,rep3_var_3.tend.classify.num_false_positive_obstacles,rep3_var_3.tend.classify.num_false_negetive_obstacles,rep3_var_3.tend.classify.num_perceived_obstacles,rep3_var_3.tend.classify.time_between_obstacles,rep4_var_4.tend.classify.classification,rep4_var_4.tend.classify.at_finish,rep4_var_4.tend.classify.num_obstacles_in_explored_area,rep4_var_4.tend.classify.num_false_positive_obstacles,rep4_var_4.tend.classify.num_false_negetive_obstacles,rep4_var_4.tend.classify.num_perceived_obstacles,rep4_var_4.tend.classify.time_between_obstacles
nominal mission,True,189,0,0,189,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 3, 0, 3, 3, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 4, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 4, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 1]",nominal mission,True,189,0,0,189,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 3, 0, 3, 3, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 4, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 4, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 1]",nominal mission,True,189,0,0,189,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 3, 0, 3, 3, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 4, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 4, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 1]",nominal mission,True,189,0,0,189,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 3, 0, 3, 3, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 4, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 4, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 1]",nominal mission,True,189,0,0,189,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 3, 0, 3, 3, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 4, 2, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 4, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 1]"
