rep0_var_0.tend.classify.classification,rep0_var_0.tend.classify.at_finish,rep0_var_0.tend.classify.num_obstacles_in_explored_area,rep0_var_0.tend.classify.num_false_positive_obstacles,rep0_var_0.tend.classify.num_false_negetive_obstacles,rep0_var_0.tend.classify.num_perceived_obstacles,rep0_var_0.tend.classify.time_between_obstacles,rep1_var_1.tend.classify.classification,rep1_var_1.tend.classify.at_finish,rep1_var_1.tend.classify.num_obstacles_in_explored_area,rep1_var_1.tend.classify.num_false_positive_obstacles,rep1_var_1.tend.classify.num_false_negetive_obstacles,rep1_var_1.tend.classify.num_perceived_obstacles,rep1_var_1.tend.classify.time_between_obstacles,rep2_var_2.tend.classify.classification,rep2_var_2.tend.classify.at_finish,rep2_var_2.tend.classify.num_obstacles_in_explored_area,rep2_var_2.tend.classify.num_false_positive_obstacles,rep2_var_2.tend.classify.num_false_negetive_obstacles,rep2_var_2.tend.classify.num_perceived_obstacles,rep2_var_2.tend.classify.time_between_obstacles,rep3_var_3.tend.classify.classification,rep3_var_3.tend.classify.at_finish,rep3_var_3.tend.classify.num_obstacles_in_explored_area,rep3_var_3.tend.classify.num_false_positive_obstacles,rep3_var_3.tend.classify.num_false_negetive_obstacles,rep3_var_3.tend.classify.num_perceived_obstacles,rep3_var_3.tend.classify.time_between_obstacles,rep4_var_4.tend.classify.classification,rep4_var_4.tend.classify.at_finish,rep4_var_4.tend.classify.num_obstacles_in_explored_area,rep4_var_4.tend.classify.num_false_positive_obstacles,rep4_var_4.tend.classify.num_false_negetive_obstacles,rep4_var_4.tend.classify.num_perceived_obstacles,rep4_var_4.tend.classify.time_between_obstacles,rep5_var_5.tend.classify.classification,rep5_var_5.tend.classify.at_finish,rep5_var_5.tend.classify.num_obstacles_in_explored_area,rep5_var_5.tend.classify.num_false_positive_obstacles,rep5_var_5.tend.classify.num_false_negetive_obstacles,rep5_var_5.tend.classify.num_perceived_obstacles,rep5_var_5.tend.classify.time_between_obstacles,rep6_var_6.tend.classify.classification,rep6_var_6.tend.classify.at_finish,rep6_var_6.tend.classify.num_obstacles_in_explored_area,rep6_var_6.tend.classify.num_false_positive_obstacles,rep6_var_6.tend.classify.num_false_negetive_obstacles,rep6_var_6.tend.classify.num_perceived_obstacles,rep6_var_6.tend.classify.time_between_obstacles,rep7_var_7.tend.classify.classification,rep7_var_7.tend.classify.at_finish,rep7_var_7.tend.classify.num_obstacles_in_explored_area,rep7_var_7.tend.classify.num_false_positive_obstacles,rep7_var_7.tend.classify.num_false_negetive_obstacles,rep7_var_7.tend.classify.num_perceived_obstacles,rep7_var_7.tend.classify.time_between_obstacles
nominal mission,True,157,0,0,157,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 3, 1, 3, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 2, 1, 2, 2, 0, 2, 0, 1, 2, 0, 0, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 2, 4, 0, 5, 2, 3, 0, 3, 4, 4, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 3, 0, 0, 0, 6, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 1, 0, 2, 2, 0, 0, 0, 2, 5, 1, 0, 0, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",nominal mission,True,153,0,0,153,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 3, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 1, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0, 3, 1, 0, 0, 3, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 2, 4, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 1, 3, 0, 0, 1, 0, 0, 2, 2, 2, 0, 3, 1, 1, 0, 0, 1, 0, 2, 1, 0, 0, 2, 0, 2, 4, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0]",incomplete mission,False,24,0,0,24,[0],incomplete mission,False,140,0,0,140,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 8, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 5, 4, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 2, 1, 1, 1, 0, 5, 1, 2, 1, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1, 2, 2, 0, 2, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 4, 0, 2, 1, 1, 0, 2, 0, 2, 6, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0]",nominal mission,True,141,0,0,141,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 3, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 1, 4, 2, 1, 0, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 3, 1, 0, 2, 1, 3, 2, 1, 0, 0, 0, 2, 1, 1, 4, 0, 1, 0, 0, 4, 0, 3, 1, 0, 2, 0, 1, 2, 0, 0, 0, 2, 0, 1, 1, 1, 0, 0, 3, 1, 1, 1, 2, 0, 4, 2, 1, 0, 0, 3, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 2, 1, 2, 2, 3, 0, 2, 0, 3, 0, 0, 0, 1, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 7, 0, 0, 0, 2, 0, 0, 2]",incomplete mission,False,50,0,0,50,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",nominal mission,True,155,0,0,155,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 3, 1, 0, 1, 0, 0, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 3, 0, 0, 0, 0, 2, 0, 3, 0, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 1, 4, 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 3, 2, 0, 1, 2, 2, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 3, 1, 2, 1, 0, 1, 3, 1, 0, 1, 2]",incomplete mission,False,21,0,0,21,[0]
