,Generations,Random Fitness Values,Random Health States,time
0,0,0.31278243824418805,"[[12.906842391060657, 0.3623753470627392, -0.35481706738587393], [2.068477234349695, 0.8088014229710663, -0.19859099431368965], [17.541415983322967, 0.1242245043051553, -0.15857633471582822], [4.624514801670305, 0.605812587856909, -0.42485432348492636], [7.825607287298604, 0.05078717269002608, -0.3034996753877033], [0.05025456488229496, 0.8056641718817094, 0.4920116330794979], [10.497965609550466, 0.31509244101736167, 0.21756771530966568], [15.633513664318697, 0.8396708181573356, 0.4978707855695359], [0.03624742365280209, 0.6460469341819095, 0.050791616696244435], [19.3085576955597, 0.15663264749069294, 0.10573346180341192]]",1.3914416551589965
1,1,0.32728633269718416,"[[3.148665602270879, 0.7040629668116217, 0.43286052489213933], [5.971423649838736, 0.48434808841923305, -0.2495794440896304], [5.50371365811102, 0.454314775722213, 0.2051848979546227], [18.462024490118107, 0.39706392340602825, 0.09012750168243566], [9.325754347080226, 0.503353147372234, 0.35185887838740126], [10.609752674388506, 0.7165930622270051, -0.4900276548304895], [12.774507564117684, 0.0653084047424215, -0.4035709347154992], [2.4839041331249923, 0.9720501495497582, -0.35690475289880585], [9.020680619925743, 0.015685474277642775, 0.1631503618992558], [2.2578797864640476, 0.14842873157491487, -0.23374387630080218]]",2.782883310317993
2,2,0.32728633269718416,"[[3.148665602270879, 0.7040629668116217, 0.43286052489213933], [5.971423649838736, 0.48434808841923305, -0.2495794440896304], [5.50371365811102, 0.454314775722213, 0.2051848979546227], [18.462024490118107, 0.39706392340602825, 0.09012750168243566], [9.325754347080226, 0.503353147372234, 0.35185887838740126], [10.609752674388506, 0.7165930622270051, -0.4900276548304895], [12.774507564117684, 0.0653084047424215, -0.4035709347154992], [2.4839041331249923, 0.9720501495497582, -0.35690475289880585], [9.020680619925743, 0.015685474277642775, 0.1631503618992558], [2.2578797864640476, 0.14842873157491487, -0.23374387630080218]]",4.174324965476989
3,3,0.32728633269718416,"[[3.148665602270879, 0.7040629668116217, 0.43286052489213933], [5.971423649838736, 0.48434808841923305, -0.2495794440896304], [5.50371365811102, 0.454314775722213, 0.2051848979546227], [18.462024490118107, 0.39706392340602825, 0.09012750168243566], [9.325754347080226, 0.503353147372234, 0.35185887838740126], [10.609752674388506, 0.7165930622270051, -0.4900276548304895], [12.774507564117684, 0.0653084047424215, -0.4035709347154992], [2.4839041331249923, 0.9720501495497582, -0.35690475289880585], [9.020680619925743, 0.015685474277642775, 0.1631503618992558], [2.2578797864640476, 0.14842873157491487, -0.23374387630080218]]",5.565766620635986
4,4,0.32728633269718416,"[[3.148665602270879, 0.7040629668116217, 0.43286052489213933], [5.971423649838736, 0.48434808841923305, -0.2495794440896304], [5.50371365811102, 0.454314775722213, 0.2051848979546227], [18.462024490118107, 0.39706392340602825, 0.09012750168243566], [9.325754347080226, 0.503353147372234, 0.35185887838740126], [10.609752674388506, 0.7165930622270051, -0.4900276548304895], [12.774507564117684, 0.0653084047424215, -0.4035709347154992], [2.4839041331249923, 0.9720501495497582, -0.35690475289880585], [9.020680619925743, 0.015685474277642775, 0.1631503618992558], [2.2578797864640476, 0.14842873157491487, -0.23374387630080218]]",6.957208275794983
5,5,0.3305249899256323,"[[15.030504766916586, 0.033427311440805796, -0.22280874471866519], [0.6333966466578911, 0.2399863504024783, -0.4257414043046076], [14.470421168278696, 0.9294400512733574, -0.10628268754533998], [9.698402166821785, 0.38087788129504196, -0.178059228812823], [6.880652123058146, 0.5567133986567849, 0.31820895962561835], [15.347394986389439, 0.96006230671025, 0.34584596303129633], [8.138215760619275, 0.11218892799352242, -0.42036572341522194], [3.4657956238679555, 0.28609523605062015, -0.1868336963709596], [5.007500829266682, 0.7673995781366517, -0.35938203385793677], [1.4097991389181286, 0.7500055481828337, -0.30719743886514017]]",8.348649930953979
6,6,0.3305249899256323,"[[15.030504766916586, 0.033427311440805796, -0.22280874471866519], [0.6333966466578911, 0.2399863504024783, -0.4257414043046076], [14.470421168278696, 0.9294400512733574, -0.10628268754533998], [9.698402166821785, 0.38087788129504196, -0.178059228812823], [6.880652123058146, 0.5567133986567849, 0.31820895962561835], [15.347394986389439, 0.96006230671025, 0.34584596303129633], [8.138215760619275, 0.11218892799352242, -0.42036572341522194], [3.4657956238679555, 0.28609523605062015, -0.1868336963709596], [5.007500829266682, 0.7673995781366517, -0.35938203385793677], [1.4097991389181286, 0.7500055481828337, -0.30719743886514017]]",9.740091586112976
7,7,0.3305249899256323,"[[15.030504766916586, 0.033427311440805796, -0.22280874471866519], [0.6333966466578911, 0.2399863504024783, -0.4257414043046076], [14.470421168278696, 0.9294400512733574, -0.10628268754533998], [9.698402166821785, 0.38087788129504196, -0.178059228812823], [6.880652123058146, 0.5567133986567849, 0.31820895962561835], [15.347394986389439, 0.96006230671025, 0.34584596303129633], [8.138215760619275, 0.11218892799352242, -0.42036572341522194], [3.4657956238679555, 0.28609523605062015, -0.1868336963709596], [5.007500829266682, 0.7673995781366517, -0.35938203385793677], [1.4097991389181286, 0.7500055481828337, -0.30719743886514017]]",11.131533241271972
8,8,0.3305249899256323,"[[15.030504766916586, 0.033427311440805796, -0.22280874471866519], [0.6333966466578911, 0.2399863504024783, -0.4257414043046076], [14.470421168278696, 0.9294400512733574, -0.10628268754533998], [9.698402166821785, 0.38087788129504196, -0.178059228812823], [6.880652123058146, 0.5567133986567849, 0.31820895962561835], [15.347394986389439, 0.96006230671025, 0.34584596303129633], [8.138215760619275, 0.11218892799352242, -0.42036572341522194], [3.4657956238679555, 0.28609523605062015, -0.1868336963709596], [5.007500829266682, 0.7673995781366517, -0.35938203385793677], [1.4097991389181286, 0.7500055481828337, -0.30719743886514017]]",12.52297489643097
9,9,0.3305249899256323,"[[15.030504766916586, 0.033427311440805796, -0.22280874471866519], [0.6333966466578911, 0.2399863504024783, -0.4257414043046076], [14.470421168278696, 0.9294400512733574, -0.10628268754533998], [9.698402166821785, 0.38087788129504196, -0.178059228812823], [6.880652123058146, 0.5567133986567849, 0.31820895962561835], [15.347394986389439, 0.96006230671025, 0.34584596303129633], [8.138215760619275, 0.11218892799352242, -0.42036572341522194], [3.4657956238679555, 0.28609523605062015, -0.1868336963709596], [5.007500829266682, 0.7673995781366517, -0.35938203385793677], [1.4097991389181286, 0.7500055481828337, -0.30719743886514017]]",13.914416551589966
