,Generations,EA Fitness Values,EA Health States,time
0,0,0.33361926805887676,"[[16.6751895203777, 0.2181252962883604, 0.13613578953719835], [17.244748524083647, 0.803537322590274, 0.16263463291220073], [6.462806529834021, 0, -0.12473655312725952], [10.964730858621436, 1, 0.4723118735242579], [2.36074385384632, 0.5981619311974019, 0.009448094484568292], [18.38729487644604, 1, -0.43908944818082624], [6.442804103449476, 0.4568409101733881, 0.35289648175649224], [6.442804103449476, 0.6882844017347022, 0.224165411717566], [6.442804103449476, 0.5730718239230129, -0.2778904271076109], [1.5289080944554134, 0.9065326668354715, -0.30622137869935784]]",1.059848473072052
1,1,0.33361926805887676,"[[16.6751895203777, 0.2181252962883604, 0.13613578953719835], [17.244748524083647, 0.803537322590274, 0.16263463291220073], [6.462806529834021, 0, -0.12473655312725952], [10.964730858621436, 1, 0.4723118735242579], [2.36074385384632, 0.5981619311974019, 0.009448094484568292], [18.38729487644604, 1, -0.43908944818082624], [6.442804103449476, 0.4568409101733881, 0.35289648175649224], [6.442804103449476, 0.6882844017347022, 0.224165411717566], [6.442804103449476, 0.5730718239230129, -0.2778904271076109], [1.5289080944554134, 0.9065326668354715, -0.30622137869935784]]",2.119696946144104
2,2,0.33361926805887676,"[[16.6751895203777, 0.2181252962883604, 0.13613578953719835], [17.244748524083647, 0.803537322590274, 0.16263463291220073], [6.462806529834021, 0, -0.12473655312725952], [10.964730858621436, 1, 0.4723118735242579], [2.36074385384632, 0.5981619311974019, 0.009448094484568292], [18.38729487644604, 1, -0.43908944818082624], [6.442804103449476, 0.4568409101733881, 0.35289648175649224], [6.442804103449476, 0.6882844017347022, 0.224165411717566], [6.442804103449476, 0.5730718239230129, -0.2778904271076109], [1.5289080944554134, 0.9065326668354715, -0.30622137869935784]]",3.179545419216156
3,3,0.33361926805887676,"[[16.6751895203777, 0.2181252962883604, 0.13613578953719835], [17.244748524083647, 0.803537322590274, 0.16263463291220073], [6.462806529834021, 0, -0.12473655312725952], [10.964730858621436, 1, 0.4723118735242579], [2.36074385384632, 0.5981619311974019, 0.009448094484568292], [18.38729487644604, 1, -0.43908944818082624], [6.442804103449476, 0.4568409101733881, 0.35289648175649224], [6.442804103449476, 0.6882844017347022, 0.224165411717566], [6.442804103449476, 0.5730718239230129, -0.2778904271076109], [1.5289080944554134, 0.9065326668354715, -0.30622137869935784]]",4.239393892288208
4,4,0.33361926805887676,"[[16.6751895203777, 0.2181252962883604, 0.13613578953719835], [17.244748524083647, 0.803537322590274, 0.16263463291220073], [6.462806529834021, 0, -0.12473655312725952], [10.964730858621436, 1, 0.4723118735242579], [2.36074385384632, 0.5981619311974019, 0.009448094484568292], [18.38729487644604, 1, -0.43908944818082624], [6.442804103449476, 0.4568409101733881, 0.35289648175649224], [6.442804103449476, 0.6882844017347022, 0.224165411717566], [6.442804103449476, 0.5730718239230129, -0.2778904271076109], [1.5289080944554134, 0.9065326668354715, -0.30622137869935784]]",5.29924236536026
5,5,0.33361926805887676,"[[16.6751895203777, 0.2181252962883604, 0.13613578953719835], [17.244748524083647, 0.803537322590274, 0.16263463291220073], [6.462806529834021, 0, -0.12473655312725952], [10.964730858621436, 1, 0.4723118735242579], [2.36074385384632, 0.5981619311974019, 0.009448094484568292], [18.38729487644604, 1, -0.43908944818082624], [6.442804103449476, 0.4568409101733881, 0.35289648175649224], [6.442804103449476, 0.6882844017347022, 0.224165411717566], [6.442804103449476, 0.5730718239230129, -0.2778904271076109], [1.5289080944554134, 0.9065326668354715, -0.30622137869935784]]",6.359090838432312
6,6,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",7.418939311504364
7,7,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",8.478787784576417
8,8,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",9.538636257648468
9,9,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",10.59848473072052
10,10,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",11.658333203792573
11,11,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",12.718181676864624
12,12,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",13.778030149936676
13,13,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",14.837878623008727
14,14,0.35610470688438844,"[[20, 0.28225047906668754, -0.5], [16.02420627652944, 0.10519648793031994, 0.2979986930298749], [6.715038661928199, 0, -0.47254974541631967], [5.35338964945723, 1, 0.5], [7.3569983464915545, 0.3100707189784535, -0.19983648372720483], [20, 0.7699510891747533, 0.11498690127126943], [4.745316877558006, 1, -5.265543779457704e-05], [10.117049175820085, 0.4753335389894231, 0.5], [0, 0.7241502145489958, -0.5], [1.3454045808641308, 0.14066074795207073, -0.5]]",15.89772709608078
