,Generations,EA Fitness Values,EA Health States,time
0,0,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",1.0412622261047364
1,1,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",2.082524452209473
2,2,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",3.123786678314209
3,3,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",4.165048904418946
4,4,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",5.206311130523682
5,5,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",6.247573356628418
6,6,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",7.288835582733154
7,7,0.3432711937522459,"[[5.162457816485928, 0.5796868334341004, 0.11746845441495876], [4.616654954187984, 1, -0.5], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [9.837964185607566, 0.17039914975014547, 0.3606942317941566], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, 0.24452692651760222], [17.258949563363203, 0.7440189708595648, -0.48417437425716126], [17.258949563363203, 0.3582338488476965, -0.0730673261654391], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514], [1.7570842953636947, 0.39925653751564316, -0.30269514932798514]]",8.330097808837891
8,8,0.3457334404395822,"[[7.09331336989569, 0.44345691472556537, 0.35500176787742194], [7.09331336989569, 0.44345691472556537, 0.35500176787742194], [17.154096055540105, 0, -0.37625646292148346], [1.4099511785727645, 0.9625714015518219, -0.332181302892361], [0, 0.11310374344483692, -0.2855062003854308], [6.2352772317436145, 0.8417517335625853, -0.009517202214808562], [6.2352772317436145, 0.8417517335625853, -0.009517202214808562], [7.670142746580438, 1, -0.43088244054201846], [7.670142746580438, 1, -0.43088244054201846], [20, 0.03075433560633839, 0.2035924914829338]]",9.371360034942628
9,9,0.3516721981687667,"[[7.993085978538991, 0.8261077075260878, 0.5], [7.993085978538991, 0.8261077075260878, 0.5], [20, 0, -0.3283126312360616], [4.127326499976827, 0.6714830937704424, -0.48172793579886886], [0, 0, -0.5], [4.6933336967612185, 1, -0.2903695148975135], [4.6933336967612185, 1, -0.2903695148975135], [4.6933336967612185, 1, -0.2903695148975135], [8.76321401683164, 0.895214899098992, -0.08109848737659578], [8.76321401683164, 0.3842314863120534, 0.32577806319997804]]",10.412622261047364
