,Generations,Random Fitness Values,Random Health States,time
0,0,0.3167520332482084,"[[10.612825839053212, 0.18282136174385022, -0.49452554348943556], [3.9024165759084406, 0.4886331455599804, 0.14847620773699943], [6.0255932413051045, 0.7408265840045457, 0.44894712511658774], [14.123571944180256, 0.7013291437970091, -0.15439771029509408], [6.0046131197647945, 0.9510990748233126, 0.32158846002661967], [6.941844266524648, 0.680201519821141, 0.4473331877512382], [6.533892886712236, 0.8787021499369523, -0.4670308144120504], [1.6035192599343895, 0.476789708197049, 0.3920414424372731], [7.4778271613771246, 0.22016867086623915, -0.19980870011049157], [9.243463252800312, 0.8677905931209428, 0.36385516589692346]]",1.3936001062393188
1,1,0.32960955999487035,"[[9.010097976651505, 0.509413827865143, -0.03620080133599557], [2.7179104833501744, 0.9015773869934294, -0.008092743645887968], [13.225862311086662, 0.3830907068447379, 0.37224933886686407], [2.844362575829895, 0.4491886971362514, 0.12428620367791987], [0.7420163487547593, 0.5545772806438528, -0.13723575032312973], [0.15804263689713105, 0.2972399531766995, -0.2803460228204778], [8.393089726816056, 0.06190868932790128, -0.04350602516830915], [4.022857181839452, 0.03710206315024778, 0.371465874252774], [8.208746074032437, 0.941564663132944, 0.20116573591857168], [9.6267517421483, 0.7835855796024734, -0.4138601250498508]]",2.7872002124786377
2,2,0.32960955999487035,"[[9.010097976651505, 0.509413827865143, -0.03620080133599557], [2.7179104833501744, 0.9015773869934294, -0.008092743645887968], [13.225862311086662, 0.3830907068447379, 0.37224933886686407], [2.844362575829895, 0.4491886971362514, 0.12428620367791987], [0.7420163487547593, 0.5545772806438528, -0.13723575032312973], [0.15804263689713105, 0.2972399531766995, -0.2803460228204778], [8.393089726816056, 0.06190868932790128, -0.04350602516830915], [4.022857181839452, 0.03710206315024778, 0.371465874252774], [8.208746074032437, 0.941564663132944, 0.20116573591857168], [9.6267517421483, 0.7835855796024734, -0.4138601250498508]]",4.1808003187179565
3,3,0.32960955999487035,"[[9.010097976651505, 0.509413827865143, -0.03620080133599557], [2.7179104833501744, 0.9015773869934294, -0.008092743645887968], [13.225862311086662, 0.3830907068447379, 0.37224933886686407], [2.844362575829895, 0.4491886971362514, 0.12428620367791987], [0.7420163487547593, 0.5545772806438528, -0.13723575032312973], [0.15804263689713105, 0.2972399531766995, -0.2803460228204778], [8.393089726816056, 0.06190868932790128, -0.04350602516830915], [4.022857181839452, 0.03710206315024778, 0.371465874252774], [8.208746074032437, 0.941564663132944, 0.20116573591857168], [9.6267517421483, 0.7835855796024734, -0.4138601250498508]]",5.574400424957275
4,4,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",6.968000531196594
5,5,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",8.361600637435913
6,6,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",9.755200743675232
7,7,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",11.14880084991455
8,8,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",12.54240095615387
9,9,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",13.936001062393188
10,10,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",15.329601168632507
11,11,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",16.723201274871826
12,12,0.34751001446011054,"[[9.910261988990623, 0.8970560553569323, -0.14150347138322295], [6.271333129043926, 0.5124982655868787, -0.32715526975601184], [2.6807259959840923, 0.9559800726507174, -0.07722526863262424], [5.9609922747673245, 0.9480546600131169, 0.3638398229310371], [7.25114643729497, 0.4308156236496641, 0.18315686439032397], [0.7225522091940695, 0.6170960252118645, -0.1042611227469793], [1.253109146176612, 0.11548219295732665, -0.39718218424166296], [1.0926712389622062, 0.6186420223724411, -0.4552217070550173], [19.28341375976466, 0.901067510113805, -0.047270523774273876], [8.156559488041948, 0.49988734620580955, -0.31934832726673634]]",18.116801381111145
