,Generations,CCEA Fitness Values,Best_Sol,time
0,0,0.3460235594520483,"[[4.417210626501902, 0.022242451611058645, -0.3881233037578318], [0.3667471968477498, 0.8585211200572871, -0.42379150420847156], [6.465097367696941, 1, 0.035203836572861205], [16.804362423851988, 0.9304303236785069, -0.4752819710359092], [20, 0.39023162554737256, -0.20533815717195955], [16.153952044398274, 0, 0.24124307561437408], [2.85194384088459, 0.898392130909839, 0.5], [16.190588114281645, 0.6685475981172415, 0.2650748697789904], [0.08444216913675584, 0.343137795632313, -0.09604443339731883], [7.517327623842494, 0.16158916881163113, -0.5]]",1.3722186851501466
1,1,0.36047124688549204,"[[16.648106136934896, 1, -0.5], [20, 0.6483956384886721, -0.20023381854078925], [5.169435515546154, 0.6386340936456942, -0.5], [5.474804692045971, 0.3669191092189109, 0.4129644811948354], [0, 1, -0.106569136532977], [14.64941781135505, 0, 0.1920230766933054], [9.269577535989006, 0.9575825765717385, 0.37715410878672717], [16.190588114281645, 0.6685475981172415, 0.2650748697789904], [2.721899821978866, 0, 0.15452490195308555], [9.4161108682923, 0.08719820206966611, -0.4013320558362462]]",2.744437370300293
2,2,0.36415889675463936,"[[16.648106136934896, 1, -0.5], [7.944653850471651, 0.4153152334700277, -0.08916628548071324], [0, 0, -0.5], [15.483983051907568, 0.24672972540220608, 0.4511978413022967], [1.7439606330301416, 0.5028507228024233, 0.055075139470873835], [3.625814682641204, 0.9004116099865227, -0.07532292857271317], [9.269577535989006, 0.9575825765717385, 0.37715410878672717], [7.943489939727296, 0.5264899522561278, -0.5], [2.721899821978866, 0, 0.15452490195308555], [13.022176835169297, 0.36784875212120033, -0.19170070299864664]]",4.11665605545044
3,3,0.3808369925106834,"[[16.648106136934896, 1, -0.5], [12.408743958962061, 0.34713476740830457, -0.02310549573557316], [8.0849290540709, 0.7193606568182958, -0.2318799369993062], [0, 0.8496836993748539, -0.5], [0, 1, -0.106569136532977], [17.77359813220151, 0.6448591819098639, -0.4981967393588684], [0, 0.7551117205650564, 0.39890590228879536], [1.3765841274700952, 0.08487283174553473, 0.24738988663702266], [0, 0, -0.4401281590820468], [8.903451091103143, 0.23753370387500905, -0.39528488047789684]]",5.488874740600586
4,4,0.3808369925106834,"[[16.648106136934896, 1, -0.5], [12.408743958962061, 0.34713476740830457, -0.02310549573557316], [8.0849290540709, 0.7193606568182958, -0.2318799369993062], [0, 0.8496836993748539, -0.5], [0, 1, -0.106569136532977], [17.77359813220151, 0.6448591819098639, -0.4981967393588684], [0, 0.7551117205650564, 0.39890590228879536], [1.3765841274700952, 0.08487283174553473, 0.24738988663702266], [0, 0, -0.4401281590820468], [8.903451091103143, 0.23753370387500905, -0.39528488047789684]]",6.861093425750733
5,5,0.3808369925106834,"[[16.648106136934896, 1, -0.5], [12.408743958962061, 0.34713476740830457, -0.02310549573557316], [8.0849290540709, 0.7193606568182958, -0.2318799369993062], [0, 0.8496836993748539, -0.5], [0, 1, -0.106569136532977], [17.77359813220151, 0.6448591819098639, -0.4981967393588684], [0, 0.7551117205650564, 0.39890590228879536], [1.3765841274700952, 0.08487283174553473, 0.24738988663702266], [0, 0, -0.4401281590820468], [8.903451091103143, 0.23753370387500905, -0.39528488047789684]]",8.23331211090088
6,6,0.4086381116624159,"[[16.648106136934896, 1, -0.5], [0, 0.9095198229051399, -0.4148904674679233], [0, 0, -0.5], [0, 0.21972008038840468, -0.5], [20, 0.5569699919432233, 0.38997704764815005], [6.151899681246836, 0.900018958344468, -0.02045750989549018], [7.178247074827424, 1, 0.5], [3.995662420328425, 0.3774102559274865, -0.5], [0.08444216913675584, 0.664725819942445, -0.32516358739069173], [0, 0.34623545988646215, -0.1131702401180591]]",9.605530796051026
7,7,0.4086381116624159,"[[16.648106136934896, 1, -0.5], [0, 0.9095198229051399, -0.4148904674679233], [0, 0, -0.5], [0, 0.21972008038840468, -0.5], [20, 0.5569699919432233, 0.38997704764815005], [6.151899681246836, 0.900018958344468, -0.02045750989549018], [7.178247074827424, 1, 0.5], [3.995662420328425, 0.3774102559274865, -0.5], [0.08444216913675584, 0.664725819942445, -0.32516358739069173], [0, 0.34623545988646215, -0.1131702401180591]]",10.977749481201172
8,8,0.4086381116624159,"[[16.648106136934896, 1, -0.5], [0, 0.9095198229051399, -0.4148904674679233], [0, 0, -0.5], [0, 0.21972008038840468, -0.5], [20, 0.5569699919432233, 0.38997704764815005], [6.151899681246836, 0.900018958344468, -0.02045750989549018], [7.178247074827424, 1, 0.5], [3.995662420328425, 0.3774102559274865, -0.5], [0.08444216913675584, 0.664725819942445, -0.32516358739069173], [0, 0.34623545988646215, -0.1131702401180591]]",12.349968166351319
9,9,0.4086381116624159,"[[16.648106136934896, 1, -0.5], [0, 0.9095198229051399, -0.4148904674679233], [0, 0, -0.5], [0, 0.21972008038840468, -0.5], [20, 0.5569699919432233, 0.38997704764815005], [6.151899681246836, 0.900018958344468, -0.02045750989549018], [7.178247074827424, 1, 0.5], [3.995662420328425, 0.3774102559274865, -0.5], [0.08444216913675584, 0.664725819942445, -0.32516358739069173], [0, 0.34623545988646215, -0.1131702401180591]]",13.722186851501466
