,Generations,Random Fitness Values,Random Health States,time
0,0,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",1.3617466950416566
1,1,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",2.723493390083313
2,2,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",4.085240085124969
3,3,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",5.446986780166626
4,4,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",6.808733475208283
5,5,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",8.170480170249938
6,6,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",9.532226865291596
7,7,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",10.893973560333253
8,8,0.3299751610001171,"[[18.88459103906731, 0.9638446684085753, -0.12600838065703823], [15.32478297901456, 0.792453062182965, -0.493281270745483], [2.6884473759762972, 0.6239415243506077, -0.20055436612512045], [2.1901458272353547, 0.2399814887798889, -0.4209394514091661], [16.76077360127256, 0.07434959828258603, -0.0593202582912693], [1.1400319419175453, 0.2667531122906651, 0.41884088940671205], [7.066546994453569, 0.6795164273590149, -0.4273116841993626], [4.076954651687686, 0.17641334180198542, 0.11660060937469996], [9.368968602807362, 0.3810745441761305, 0.49992678861526196], [8.317116699603718, 0.9276850951683537, 0.0553120520876188]]",12.255720255374909
9,9,0.3352486066460678,"[[18.539754565976565, 0.04777315228780421, -0.3283653127589582], [8.129615940964356, 0.7694772776145519, 0.3636219943023318], [0.17967153061900554, 0.24015359548534276, -0.058258762515429385], [9.253422235254376, 0.03165796152647349, -0.30915753220075815], [6.163608480888594, 0.8868084101208781, 0.29978617905954963], [4.005625598129279, 0.7905813065860611, 0.25573260349588556], [2.521510943126175, 0.8992202875650813, 0.2633259332507911], [14.005505397489063, 0.6522183382471611, -0.021798610808098418], [5.6906923860926835, 0.6145114030528813, -0.46763217589281414], [0.5397132370489444, 0.8874055499985761, 0.20698366885045738]]",13.617466950416565
