,Generations,CCEA Fitness Values,Best_Sol,time
39,39,4.515426872851204,"[[7.116247710313194, 0.9954210950075921, 0.5], [19.3063334495934, 0.9668615338631489, 0.37580989879570004], [20, 0, 0.5], [16.28369127353241, 0.7708400276392912, -0.5], [7.719380673978885, 0.5381969686293661, 0.07910629318877244], [0.5155818920628463, 0.2764916836437129, 0.5], [0, 1, -0.5], [0.9939345082027429, 0, -0.5], [20, 0.1362551494459892, -0.5], [14.643055720964508, 0.8727723238742653, 0.079534891289231]]",56.36108665466308
40,40,4.515426872851204,"[[7.116247710313194, 0.9954210950075921, 0.5], [19.3063334495934, 0.9668615338631489, 0.37580989879570004], [20, 0, 0.5], [16.28369127353241, 0.7708400276392912, -0.5], [7.719380673978885, 0.5381969686293661, 0.07910629318877244], [0.5155818920628463, 0.2764916836437129, 0.5], [0, 1, -0.5], [0.9939345082027429, 0, -0.5], [20, 0.1362551494459892, -0.5], [14.643055720964508, 0.8727723238742653, 0.079534891289231]]",57.77011382102966
41,41,4.515426872851204,"[[7.116247710313194, 0.9954210950075921, 0.5], [19.3063334495934, 0.9668615338631489, 0.37580989879570004], [20, 0, 0.5], [16.28369127353241, 0.7708400276392912, -0.5], [7.719380673978885, 0.5381969686293661, 0.07910629318877244], [0.5155818920628463, 0.2764916836437129, 0.5], [0, 1, -0.5], [0.9939345082027429, 0, -0.5], [20, 0.1362551494459892, -0.5], [14.643055720964508, 0.8727723238742653, 0.079534891289231]]",59.17914098739624
42,42,4.515426872851204,"[[7.116247710313194, 0.9954210950075921, 0.5], [19.3063334495934, 0.9668615338631489, 0.37580989879570004], [20, 0, 0.5], [16.28369127353241, 0.7708400276392912, -0.5], [7.719380673978885, 0.5381969686293661, 0.07910629318877244], [0.5155818920628463, 0.2764916836437129, 0.5], [0, 1, -0.5], [0.9939345082027429, 0, -0.5], [20, 0.1362551494459892, -0.5], [14.643055720964508, 0.8727723238742653, 0.079534891289231]]",60.588168153762815
43,43,4.515426872851204,"[[7.116247710313194, 0.9954210950075921, 0.5], [19.3063334495934, 0.9668615338631489, 0.37580989879570004], [20, 0, 0.5], [16.28369127353241, 0.7708400276392912, -0.5], [7.719380673978885, 0.5381969686293661, 0.07910629318877244], [0.5155818920628463, 0.2764916836437129, 0.5], [0, 1, -0.5], [0.9939345082027429, 0, -0.5], [20, 0.1362551494459892, -0.5], [14.643055720964508, 0.8727723238742653, 0.079534891289231]]",61.99719532012939
44,44,4.515426872851204,"[[7.116247710313194, 0.9954210950075921, 0.5], [19.3063334495934, 0.9668615338631489, 0.37580989879570004], [20, 0, 0.5], [16.28369127353241, 0.7708400276392912, -0.5], [7.719380673978885, 0.5381969686293661, 0.07910629318877244], [0.5155818920628463, 0.2764916836437129, 0.5], [0, 1, -0.5], [0.9939345082027429, 0, -0.5], [20, 0.1362551494459892, -0.5], [14.643055720964508, 0.8727723238742653, 0.079534891289231]]",63.40622248649597
45,45,4.515426872851204,"[[7.116247710313194, 0.9954210950075921, 0.5], [19.3063334495934, 0.9668615338631489, 0.37580989879570004], [20, 0, 0.5], [16.28369127353241, 0.7708400276392912, -0.5], [7.719380673978885, 0.5381969686293661, 0.07910629318877244], [0.5155818920628463, 0.2764916836437129, 0.5], [0, 1, -0.5], [0.9939345082027429, 0, -0.5], [20, 0.1362551494459892, -0.5], [14.643055720964508, 0.8727723238742653, 0.079534891289231]]",64.81524965286255
46,46,4.595907137305243,"[[1.6913989478980254, 1, 0.15843393680608364], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [0, 1, -0.5], [17.43394995430827, 0.3658477527586304, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [19.68359748842247, 1, -0.5], [0.8466484298729003, 0.8877669261818993, 0.3918615514212218], [20, 0.4695811208787245, -0.35876783873621915], [8.619251539464173, 0.20706822553069582, -0.3249857439384806]]",66.22427681922913
47,47,4.595907137305243,"[[1.6913989478980254, 1, 0.15843393680608364], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [0, 1, -0.5], [17.43394995430827, 0.3658477527586304, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [19.68359748842247, 1, -0.5], [0.8466484298729003, 0.8877669261818993, 0.3918615514212218], [20, 0.4695811208787245, -0.35876783873621915], [8.619251539464173, 0.20706822553069582, -0.3249857439384806]]",67.6333039855957
48,48,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",69.04233115196229
49,49,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",70.45135831832886
50,50,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",71.86038548469543
51,51,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",73.26941265106201
52,52,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",74.67843981742858
53,53,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",76.08746698379517
54,54,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",77.49649415016174
55,55,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",78.90552131652832
56,56,5.166377640751003,"[[13.240665196546518, 0, 0.10335045146565797], [18.720042249713263, 0.9032379184141035, 0.5], [20, 0, 0.5], [6.103191814303047, 0.16186640914589473, -0.5], [0, 1, -0.5], [0.5155818920628463, 0.2764916836437129, 0.5], [18.15782131793163, 1, -0.18830152995865063], [0, 0.9083548834246843, 0.37386584321169003], [20, 0.21000371120400574, -0.43757412047580757], [6.927404271605511, 0.3569262286965217, 0.11446368481039226]]",80.31454848289489
