,Generations,Random Fitness Values,Random Health States,time
0,0,0.612473231682775,"[[9.432431836707105, -0.1226656517926068, 0.43407923738887266], [5.757999989153338, -0.07091102325475074, 0.27532060536936553], [19.509559882602144, 0.04814272674055797, 0.4203773629895836], [14.787996802315782, 0.1305740498043172, 0.6823247075565878], [8.343712353334748, -0.25968006152418743, 0.7289168456550882], [17.934955155222646, -0.1373733395518465, 0.30065414052939665], [11.466620284011366, -0.22777198472870785, 0.8441906914239422], [16.938320998063546, -0.3106531923547039, 0.14091116972383055], [1.6147839912594024, 0.020433836475917233, 0.11893762361763116], [14.258360685986464, 0.4578495928840859, 0.12466374334688113]]",1.9651839470863341
1,1,0.6795927012866484,"[[10.204101696624369, -0.2328641400061151, 0.6586589913338764], [10.138078778810542, -0.041171280806281074, 0.8860029350287539], [11.60865240459014, 0.25348464669890247, 0.2629903761177236], [13.957467071911838, -0.09235265162512052, 0.09743950937477819], [6.621123923911849, 0.1623841112531612, 0.0018007140864862992], [15.992564646300993, 0.1422009065597356, 0.9088310312029245], [12.897934362518642, -0.29053357568246574, 0.8087602853648691], [1.126263440803411, -0.31468630549689824, 0.9270646826058722], [10.205497444959308, -0.0482062196664359, 0.00781337884633182], [18.761543545968397, 0.44238129782555924, 0.3987750442705711]]",3.9303678941726683
2,2,0.6795927012866484,"[[10.204101696624369, -0.2328641400061151, 0.6586589913338764], [10.138078778810542, -0.041171280806281074, 0.8860029350287539], [11.60865240459014, 0.25348464669890247, 0.2629903761177236], [13.957467071911838, -0.09235265162512052, 0.09743950937477819], [6.621123923911849, 0.1623841112531612, 0.0018007140864862992], [15.992564646300993, 0.1422009065597356, 0.9088310312029245], [12.897934362518642, -0.29053357568246574, 0.8087602853648691], [1.126263440803411, -0.31468630549689824, 0.9270646826058722], [10.205497444959308, -0.0482062196664359, 0.00781337884633182], [18.761543545968397, 0.44238129782555924, 0.3987750442705711]]",5.895551841259003
3,3,0.6795927012866484,"[[10.204101696624369, -0.2328641400061151, 0.6586589913338764], [10.138078778810542, -0.041171280806281074, 0.8860029350287539], [11.60865240459014, 0.25348464669890247, 0.2629903761177236], [13.957467071911838, -0.09235265162512052, 0.09743950937477819], [6.621123923911849, 0.1623841112531612, 0.0018007140864862992], [15.992564646300993, 0.1422009065597356, 0.9088310312029245], [12.897934362518642, -0.29053357568246574, 0.8087602853648691], [1.126263440803411, -0.31468630549689824, 0.9270646826058722], [10.205497444959308, -0.0482062196664359, 0.00781337884633182], [18.761543545968397, 0.44238129782555924, 0.3987750442705711]]",7.860735788345337
4,4,0.6795927012866484,"[[10.204101696624369, -0.2328641400061151, 0.6586589913338764], [10.138078778810542, -0.041171280806281074, 0.8860029350287539], [11.60865240459014, 0.25348464669890247, 0.2629903761177236], [13.957467071911838, -0.09235265162512052, 0.09743950937477819], [6.621123923911849, 0.1623841112531612, 0.0018007140864862992], [15.992564646300993, 0.1422009065597356, 0.9088310312029245], [12.897934362518642, -0.29053357568246574, 0.8087602853648691], [1.126263440803411, -0.31468630549689824, 0.9270646826058722], [10.205497444959308, -0.0482062196664359, 0.00781337884633182], [18.761543545968397, 0.44238129782555924, 0.3987750442705711]]",9.825919735431672
5,5,0.6795927012866484,"[[10.204101696624369, -0.2328641400061151, 0.6586589913338764], [10.138078778810542, -0.041171280806281074, 0.8860029350287539], [11.60865240459014, 0.25348464669890247, 0.2629903761177236], [13.957467071911838, -0.09235265162512052, 0.09743950937477819], [6.621123923911849, 0.1623841112531612, 0.0018007140864862992], [15.992564646300993, 0.1422009065597356, 0.9088310312029245], [12.897934362518642, -0.29053357568246574, 0.8087602853648691], [1.126263440803411, -0.31468630549689824, 0.9270646826058722], [10.205497444959308, -0.0482062196664359, 0.00781337884633182], [18.761543545968397, 0.44238129782555924, 0.3987750442705711]]",11.791103682518006
6,6,0.6795927012866484,"[[10.204101696624369, -0.2328641400061151, 0.6586589913338764], [10.138078778810542, -0.041171280806281074, 0.8860029350287539], [11.60865240459014, 0.25348464669890247, 0.2629903761177236], [13.957467071911838, -0.09235265162512052, 0.09743950937477819], [6.621123923911849, 0.1623841112531612, 0.0018007140864862992], [15.992564646300993, 0.1422009065597356, 0.9088310312029245], [12.897934362518642, -0.29053357568246574, 0.8087602853648691], [1.126263440803411, -0.31468630549689824, 0.9270646826058722], [10.205497444959308, -0.0482062196664359, 0.00781337884633182], [18.761543545968397, 0.44238129782555924, 0.3987750442705711]]",13.756287629604339
7,7,0.6817844958606077,"[[1.7462873525505305, 0.15878929553576615, 0.7858769651574476], [16.37680463835291, -0.13184908809353701, 0.4158217383502617], [9.838542129406997, -0.0025246342008630185, 0.568167998648483], [5.534378538458197, 0.22638665039881545, 0.866557308634452], [13.375366836376738, -0.08595473644546958, 0.20068545776090319], [7.785006308973341, 0.20476259261818208, 0.5151553292265773], [12.199301869185167, 0.23262509416388588, 0.000774200570755279], [10.870792315728767, -0.31117280276475856, 0.038425503091849], [10.069375888656245, -0.16777829986543957, 0.5813354962300024], [19.913181596442662, 0.04118441993091104, 0.2260090876314631]]",15.721471576690673
8,8,0.6817844958606077,"[[1.7462873525505305, 0.15878929553576615, 0.7858769651574476], [16.37680463835291, -0.13184908809353701, 0.4158217383502617], [9.838542129406997, -0.0025246342008630185, 0.568167998648483], [5.534378538458197, 0.22638665039881545, 0.866557308634452], [13.375366836376738, -0.08595473644546958, 0.20068545776090319], [7.785006308973341, 0.20476259261818208, 0.5151553292265773], [12.199301869185167, 0.23262509416388588, 0.000774200570755279], [10.870792315728767, -0.31117280276475856, 0.038425503091849], [10.069375888656245, -0.16777829986543957, 0.5813354962300024], [19.913181596442662, 0.04118441993091104, 0.2260090876314631]]",17.68665552377701
9,9,0.6817844958606077,"[[1.7462873525505305, 0.15878929553576615, 0.7858769651574476], [16.37680463835291, -0.13184908809353701, 0.4158217383502617], [9.838542129406997, -0.0025246342008630185, 0.568167998648483], [5.534378538458197, 0.22638665039881545, 0.866557308634452], [13.375366836376738, -0.08595473644546958, 0.20068545776090319], [7.785006308973341, 0.20476259261818208, 0.5151553292265773], [12.199301869185167, 0.23262509416388588, 0.000774200570755279], [10.870792315728767, -0.31117280276475856, 0.038425503091849], [10.069375888656245, -0.16777829986543957, 0.5813354962300024], [19.913181596442662, 0.04118441993091104, 0.2260090876314631]]",19.651839470863344
