,Generations,Random Fitness Values,Random Health States,time
0,0,0.5807787316765294,"[[4.235424169970601, -0.13849693070187852, 0.5313791838179772], [9.69979324345754, -0.19743613449982467, 0.10119879631408413], [13.193034274356002, -0.19397047588619554, 0.13898144074101348], [1.681458563782238, -0.3726106387734871, 0.8323919573929592], [7.646515367320253, -0.09892119266743349, 0.14447377595682198], [8.6203266641873, 0.3389933816098417, 0.18993918309410007], [10.466926360479183, -0.33268947473034693, 0.9323839911862274], [15.818818630825417, -0.03584071352296281, 0.7606358382557682], [6.77472270360168, -0.05158684130677982, 0.968628868931422], [2.317502941210212, -0.3375156768152585, 0.9176734966404798]]",1.9594608926773072
1,1,0.6288389837408886,"[[4.543033450171203, 0.14032055232641716, 0.1758404243187568], [19.706391552255045, -0.12106569077391627, 0.18836852961270856], [15.31625492067011, -0.24037993097380383, 0.9469920169695293], [7.415271951525084, -0.455612200453385, 0.28175456550563927], [12.282722304573566, -0.2672789781497795, 0.51796082730743], [9.20000976334933, 0.012261088657747554, 0.4777894529906883], [11.44285050006572, 0.033617261618155925, 0.1190027484754832], [12.851849366220426, -0.3232406789283845, 0.12994392640789076], [1.790041726394695, 0.16457392449800368, 0.03055870530165128], [17.88544944861389, 0.20238518113574833, 0.12110428795164507]]",3.9189217853546143
2,2,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",5.8783826780319215
3,3,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",7.837843570709229
4,4,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",9.797304463386535
5,5,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",11.756765356063843
6,6,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",13.71622624874115
7,7,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",15.675687141418457
8,8,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",17.635148034095764
9,9,0.6573717958343802,"[[19.402507344006104, -0.17721543502120307, 0.03320951149183615], [12.38053129922515, -0.20332591536375688, 0.7541570149690624], [10.2677527072765, -0.023033850101780495, 0.6661620551784302], [2.3038825103447476, 0.32925461236298126, 0.4253327608671723], [9.19108828270938, -0.008165741524531978, 0.8917990471528267], [6.1923814444725345, 0.04005075722382667, 0.9864723567071767], [1.7466999497692859, -0.4425556229078337, 0.5445611286962665], [1.0372536028472616, 0.09081796721321567, 0.8748419817375447], [2.6884556809727074, 0.31669653535669473, 0.9635067335723088], [8.935327729414494, -0.25547645608479574, 0.8905621136907584]]",19.59460892677307
