,Generations,CCEA Fitness Values,Best_Sol,time
0,0,2.0317619571253296,"[[8.090552293736733, -0.5, 0.6017259824355641], [17.83294380785245, -0.027326871414411924, 0.712841218279501], [4.086601235089734, -0.08969662790616173, 0.07207102331859294], [4.309965809869079, 0.37264188794338726, 0.8326816098882561], [2.618249367621093, 0.36056622651546244, 0.5976549679435571], [6.37312278234133, 0.07857927253855806, 0.6859383678258643], [2.5102895194845223, -0.0023295821966373698, 1], [16.106198471641445, 0.42535803190134436, 0], [11.560925951291864, -0.09081490448335114, 0], [4.79607440754784, -0.33613698313101137, 1]]",1.4489331722259522
1,1,2.0317619571253296,"[[8.090552293736733, -0.5, 0.6017259824355641], [17.83294380785245, -0.027326871414411924, 0.712841218279501], [4.086601235089734, -0.08969662790616173, 0.07207102331859294], [4.309965809869079, 0.37264188794338726, 0.8326816098882561], [2.618249367621093, 0.36056622651546244, 0.5976549679435571], [6.37312278234133, 0.07857927253855806, 0.6859383678258643], [2.5102895194845223, -0.0023295821966373698, 1], [16.106198471641445, 0.42535803190134436, 0], [11.560925951291864, -0.09081490448335114, 0], [4.79607440754784, -0.33613698313101137, 1]]",2.8978663444519044
2,2,2.0317619571253296,"[[8.090552293736733, -0.5, 0.6017259824355641], [17.83294380785245, -0.027326871414411924, 0.712841218279501], [4.086601235089734, -0.08969662790616173, 0.07207102331859294], [4.309965809869079, 0.37264188794338726, 0.8326816098882561], [2.618249367621093, 0.36056622651546244, 0.5976549679435571], [6.37312278234133, 0.07857927253855806, 0.6859383678258643], [2.5102895194845223, -0.0023295821966373698, 1], [16.106198471641445, 0.42535803190134436, 0], [11.560925951291864, -0.09081490448335114, 0], [4.79607440754784, -0.33613698313101137, 1]]",4.346799516677857
3,3,2.0579597763364528,"[[11.328527254852808, -0.0184767760187719, 0.38779674142632325], [2.549620669390024, -0.36860592063483255, 0.458537835559607], [3.463458453695224, 0.11184525139966062, 0.5337582953089919], [8.080602470083257, -0.08825370174212, 0.060329311760982475], [1, 0.20343417351280013, 0.6956390070231567], [14.171030304085914, -0.2304273164689452, 0.34410911674142364], [2.5102895194845223, -0.0023295821966373698, 1], [16.155461543017527, -0.3549061596744636, 0.18110494720480003], [8.086121376520884, -0.08167710603381928, 0.7347708026785025], [8.285479109752647, 0.32594382059601246, 0.3261386425721278]]",5.795732688903809
4,4,2.0899791096525284,"[[1.3525979352721165, 0.3219773953358478, 0.794853984618643], [14.326428872002396, 0.06615072436392355, 0.172678406340396], [1, 0.0011267990000487088, 0.13309989516472753], [6.294678274816743, 0.1760648960444867, 1], [2.618249367621093, 0.36056622651546244, 0.5976549679435571], [5.1479714599715445, -0.4674636164813798, 0.29823862871962437], [7.753142202743946, -0.36162289419891863, 1], [2.7211373540992727, -0.05168154693621463, 0.6908676296627042], [1, 0.04255486434650861, 1], [4.794513935943651, 0.4211454897775531, 0.4679740878198659]]",7.244665861129761
5,5,2.17190531021304,"[[12.517826567877357, 0.3824495836639682, 0.035648505809873526], [8.561737386565934, -0.28906472058386146, 0.6713174195526085], [4.086601235089734, -0.0171260355331585, 0.9160044742816578], [10.568565864373953, 0.07534756458769354, 0.7438230795789822], [1, 0.32612524804044085, 0], [9.321022997498662, 0.5, 0.5288438149276548], [1.7257317437208484, 0.4668405491997587, 0.8508511459813389], [1.4256863203075838, -0.075059445928363, 0.8929453970319933], [20, 0.40184372795400736, 0.7328940125241071], [1.4733692651986816, 0.3667274958177802, 0.8866912354041185]]",8.693599033355714
6,6,2.216170535217255,"[[19.228299672765317, 0.23279271528952317, 0.268134691532245], [5.105582931546257, 0.5, 0.8589886117837119], [10.316388219046905, -0.1762287118067145, 0.9070150783813378], [6.250775069488439, 0.07534756458769354, 0.7438230795789822], [1, 0.5, 0], [18.86981899714924, 0.5, 0.8368258338526737], [2.5102895194845223, -0.0023295821966373698, 1], [11.458464837828556, -0.24444942829756172, 0.5080455200622341], [1.8661465658055167, 0.16064930897954927, 0.3763485266770824], [4.79607440754784, -0.33613698313101137, 1]]",10.142532205581665
7,7,2.216170535217255,"[[19.228299672765317, 0.23279271528952317, 0.268134691532245], [5.105582931546257, 0.5, 0.8589886117837119], [10.316388219046905, -0.1762287118067145, 0.9070150783813378], [6.250775069488439, 0.07534756458769354, 0.7438230795789822], [1, 0.5, 0], [18.86981899714924, 0.5, 0.8368258338526737], [2.5102895194845223, -0.0023295821966373698, 1], [11.458464837828556, -0.24444942829756172, 0.5080455200622341], [1.8661465658055167, 0.16064930897954927, 0.3763485266770824], [4.79607440754784, -0.33613698313101137, 1]]",11.591465377807618
8,8,2.21888303462479,"[[12.091479630990762, -0.2725060999821747, 0], [1, 0.5, 0.2939110385473228], [1, -0.0664153664592036, 0.9460980136388815], [3.8459623743327183, -0.26792407733336515, 0.32473850224600087], [6.860873106048687, 0.12047840964192724, 0.7869065360854937], [9.321022997498662, 0.5, 0.5288438149276548], [2.5102895194845223, -0.0023295821966373698, 1], [20, -0.3456455168521979, 0.4458201652742374], [12.384281990346324, -0.010575806206249705, 0.5661369260679688], [4.097940288749118, 0.5, 0.4487184529287579]]",13.040398550033569
9,9,2.21888303462479,"[[12.091479630990762, -0.2725060999821747, 0], [1, 0.5, 0.2939110385473228], [1, -0.0664153664592036, 0.9460980136388815], [3.8459623743327183, -0.26792407733336515, 0.32473850224600087], [6.860873106048687, 0.12047840964192724, 0.7869065360854937], [9.321022997498662, 0.5, 0.5288438149276548], [2.5102895194845223, -0.0023295821966373698, 1], [20, -0.3456455168521979, 0.4458201652742374], [12.384281990346324, -0.010575806206249705, 0.5661369260679688], [4.097940288749118, 0.5, 0.4487184529287579]]",14.489331722259521
