,Generations,EA Fitness Values,EA Health States,time
0,0,0.6886710908087934,"[[15.565254966316187, -0.12542448403809808, 0.5287908238006294], [1.5195042767464302, -0.04739293010273593, 1], [1.5195042767464302, -0.04739293010273593, 1], [1.5195042767464302, -0.04739293010273593, 1], [2.752251372223016, 0.1776478820902479, 0.8365964137709778], [5.5976581715178835, -0.14850025787029103, 0.7458197635610336], [1, -0.46307991982219654, 0.10994509493199366], [10.890989069075896, 0.5, 0.7618025645092921], [1, -0.36666801266961363, 0.03723537308486094], [20, -0.2905861658606419, 0.5958918879888515]]",2.0010602831840516
1,1,0.6977066655491193,"[[11.174514434356157, -0.5, 0.729397702198935], [11.174514434356157, -0.5, 0.729397702198935], [8.609645912474658, 0.04473460933404635, 0.15884823927667577], [9.71782316030995, -0.3418088904075131, 0.49845448176413304], [9.71782316030995, -0.3418088904075131, 0.49845448176413304], [8.7894342171861, -0.4569032224344462, 0.4106844276257096], [8.7894342171861, -0.4569032224344462, 1], [1, -0.050810812459059204, 0.13669521716062932], [20, 0.13681312450359562, 0.11611186346982322], [12.96903491604947, -0.322342303452227, 1]]",4.002120566368103
2,2,0.6977066655491193,"[[11.174514434356157, -0.5, 0.729397702198935], [11.174514434356157, -0.5, 0.729397702198935], [8.609645912474658, 0.04473460933404635, 0.15884823927667577], [9.71782316030995, -0.3418088904075131, 0.49845448176413304], [9.71782316030995, -0.3418088904075131, 0.49845448176413304], [8.7894342171861, -0.4569032224344462, 0.4106844276257096], [8.7894342171861, -0.4569032224344462, 1], [1, -0.050810812459059204, 0.13669521716062932], [20, 0.13681312450359562, 0.11611186346982322], [12.96903491604947, -0.322342303452227, 1]]",6.003180849552154
3,3,0.8040987299440884,"[[1.191229704229976, -0.35495856990669106, 1], [1.191229704229976, -0.35495856990669106, 1], [20, -0.41166681597675847, 0.5951749156699012], [1.3074742794890013, 0.5, 0.7824275582541255], [4.852809875304352, 0.45766150254119614, 0.2767047996037118], [1, -0.37853540047233175, 1], [1, -0.37853540047233175, 1], [3.1349204660077143, 0.5, 0.6804976349012269], [3.1349204660077143, 0.5, 0.22781372790990892], [3.1349204660077143, 0.5, 0.23359592679242513]]",8.004241132736206
4,4,0.8040987299440884,"[[1.191229704229976, -0.35495856990669106, 1], [1.191229704229976, -0.35495856990669106, 1], [20, -0.41166681597675847, 0.5951749156699012], [1.3074742794890013, 0.5, 0.7824275582541255], [4.852809875304352, 0.45766150254119614, 0.2767047996037118], [1, -0.37853540047233175, 1], [1, -0.37853540047233175, 1], [3.1349204660077143, 0.5, 0.6804976349012269], [3.1349204660077143, 0.5, 0.22781372790990892], [3.1349204660077143, 0.5, 0.23359592679242513]]",10.005301415920258
5,5,0.8040987299440884,"[[1.191229704229976, -0.35495856990669106, 1], [1.191229704229976, -0.35495856990669106, 1], [20, -0.41166681597675847, 0.5951749156699012], [1.3074742794890013, 0.5, 0.7824275582541255], [4.852809875304352, 0.45766150254119614, 0.2767047996037118], [1, -0.37853540047233175, 1], [1, -0.37853540047233175, 1], [3.1349204660077143, 0.5, 0.6804976349012269], [3.1349204660077143, 0.5, 0.22781372790990892], [3.1349204660077143, 0.5, 0.23359592679242513]]",12.006361699104309
6,6,0.8040987299440884,"[[1.191229704229976, -0.35495856990669106, 1], [1.191229704229976, -0.35495856990669106, 1], [20, -0.41166681597675847, 0.5951749156699012], [1.3074742794890013, 0.5, 0.7824275582541255], [4.852809875304352, 0.45766150254119614, 0.2767047996037118], [1, -0.37853540047233175, 1], [1, -0.37853540047233175, 1], [3.1349204660077143, 0.5, 0.6804976349012269], [3.1349204660077143, 0.5, 0.22781372790990892], [3.1349204660077143, 0.5, 0.23359592679242513]]",14.00742198228836
7,7,0.8040987299440884,"[[1.191229704229976, -0.35495856990669106, 1], [1.191229704229976, -0.35495856990669106, 1], [20, -0.41166681597675847, 0.5951749156699012], [1.3074742794890013, 0.5, 0.7824275582541255], [4.852809875304352, 0.45766150254119614, 0.2767047996037118], [1, -0.37853540047233175, 1], [1, -0.37853540047233175, 1], [3.1349204660077143, 0.5, 0.6804976349012269], [3.1349204660077143, 0.5, 0.22781372790990892], [3.1349204660077143, 0.5, 0.23359592679242513]]",16.008482265472413
8,8,0.8040987299440884,"[[1.191229704229976, -0.35495856990669106, 1], [1.191229704229976, -0.35495856990669106, 1], [20, -0.41166681597675847, 0.5951749156699012], [1.3074742794890013, 0.5, 0.7824275582541255], [4.852809875304352, 0.45766150254119614, 0.2767047996037118], [1, -0.37853540047233175, 1], [1, -0.37853540047233175, 1], [3.1349204660077143, 0.5, 0.6804976349012269], [3.1349204660077143, 0.5, 0.22781372790990892], [3.1349204660077143, 0.5, 0.23359592679242513]]",18.009542548656462
9,9,0.8040987299440884,"[[1.191229704229976, -0.35495856990669106, 1], [1.191229704229976, -0.35495856990669106, 1], [20, -0.41166681597675847, 0.5951749156699012], [1.3074742794890013, 0.5, 0.7824275582541255], [4.852809875304352, 0.45766150254119614, 0.2767047996037118], [1, -0.37853540047233175, 1], [1, -0.37853540047233175, 1], [3.1349204660077143, 0.5, 0.6804976349012269], [3.1349204660077143, 0.5, 0.22781372790990892], [3.1349204660077143, 0.5, 0.23359592679242513]]",20.010602831840515
