,Generations,CCEA Fitness Values,Best_Sol,time
0,0,1.082099644929243,"[[16.619891194246048, 0.4414886026521837, 0.41957387060109796], [1, -0.5, 0.9453467206082866], [6.44571022775992, 0.12379698511012477, 0.36544890559209403], [20, 0.02731054110154546, 0.5187532854876548], [15.725854375843038, 0.149324016514765, 0.37324208966593486], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [14.507380629032387, -0.5, 0.892709673408042], [13.340214956066323, -0.2082445965647672, 0], [17.748229315828915, -0.15697288992578784, 0.10596478725276004], [10.16646725743457, 0.16721387296253823, 0.2305739101436362]]",1.2960532903671265
1,1,1.082099644929243,"[[16.619891194246048, 0.4414886026521837, 0.41957387060109796], [1, -0.5, 0.9453467206082866], [6.44571022775992, 0.12379698511012477, 0.36544890559209403], [20, 0.02731054110154546, 0.5187532854876548], [15.725854375843038, 0.149324016514765, 0.37324208966593486], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [14.507380629032387, -0.5, 0.892709673408042], [13.340214956066323, -0.2082445965647672, 0], [17.748229315828915, -0.15697288992578784, 0.10596478725276004], [10.16646725743457, 0.16721387296253823, 0.2305739101436362]]",2.592106580734253
2,2,1.082099644929243,"[[16.619891194246048, 0.4414886026521837, 0.41957387060109796], [1, -0.5, 0.9453467206082866], [6.44571022775992, 0.12379698511012477, 0.36544890559209403], [20, 0.02731054110154546, 0.5187532854876548], [15.725854375843038, 0.149324016514765, 0.37324208966593486], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [14.507380629032387, -0.5, 0.892709673408042], [13.340214956066323, -0.2082445965647672, 0], [17.748229315828915, -0.15697288992578784, 0.10596478725276004], [10.16646725743457, 0.16721387296253823, 0.2305739101436362]]",3.8881598711013794
3,3,1.082099644929243,"[[16.619891194246048, 0.4414886026521837, 0.41957387060109796], [1, -0.5, 0.9453467206082866], [6.44571022775992, 0.12379698511012477, 0.36544890559209403], [20, 0.02731054110154546, 0.5187532854876548], [15.725854375843038, 0.149324016514765, 0.37324208966593486], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [14.507380629032387, -0.5, 0.892709673408042], [13.340214956066323, -0.2082445965647672, 0], [17.748229315828915, -0.15697288992578784, 0.10596478725276004], [10.16646725743457, 0.16721387296253823, 0.2305739101436362]]",5.184213161468506
4,4,1.082099644929243,"[[16.619891194246048, 0.4414886026521837, 0.41957387060109796], [1, -0.5, 0.9453467206082866], [6.44571022775992, 0.12379698511012477, 0.36544890559209403], [20, 0.02731054110154546, 0.5187532854876548], [15.725854375843038, 0.149324016514765, 0.37324208966593486], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [14.507380629032387, -0.5, 0.892709673408042], [13.340214956066323, -0.2082445965647672, 0], [17.748229315828915, -0.15697288992578784, 0.10596478725276004], [10.16646725743457, 0.16721387296253823, 0.2305739101436362]]",6.480266451835632
5,5,1.082099644929243,"[[16.619891194246048, 0.4414886026521837, 0.41957387060109796], [1, -0.5, 0.9453467206082866], [6.44571022775992, 0.12379698511012477, 0.36544890559209403], [20, 0.02731054110154546, 0.5187532854876548], [15.725854375843038, 0.149324016514765, 0.37324208966593486], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [14.507380629032387, -0.5, 0.892709673408042], [13.340214956066323, -0.2082445965647672, 0], [17.748229315828915, -0.15697288992578784, 0.10596478725276004], [10.16646725743457, 0.16721387296253823, 0.2305739101436362]]",7.776319742202759
6,6,1.130127015431668,"[[9.309034365637844, -0.03167534514906223, 1], [10.745278265590018, -0.07749967415168718, 1], [16.357883610032978, -0.07699957926820966, 0.026389163415625583], [10.765826489556032, 0.15595757395194274, 0], [13.233412453982128, 0.4409213301801944, 0.9249238789938187], [1, 0.5, 0.47854245671780693], [9.374916093993326, 0.4759125585254571, 0.06715397260097639], [20, 0.27699509969437197, 0.3659704809645797], [6.068662609359695, -0.2393977087522675, 0.7099891141677933], [10.328357416885396, 0.2492229722961002, 0]]",9.072373032569885
7,7,1.130127015431668,"[[9.309034365637844, -0.03167534514906223, 1], [10.745278265590018, -0.07749967415168718, 1], [16.357883610032978, -0.07699957926820966, 0.026389163415625583], [10.765826489556032, 0.15595757395194274, 0], [13.233412453982128, 0.4409213301801944, 0.9249238789938187], [1, 0.5, 0.47854245671780693], [9.374916093993326, 0.4759125585254571, 0.06715397260097639], [20, 0.27699509969437197, 0.3659704809645797], [6.068662609359695, -0.2393977087522675, 0.7099891141677933], [10.328357416885396, 0.2492229722961002, 0]]",10.368426322937012
8,8,1.130127015431668,"[[9.309034365637844, -0.03167534514906223, 1], [10.745278265590018, -0.07749967415168718, 1], [16.357883610032978, -0.07699957926820966, 0.026389163415625583], [10.765826489556032, 0.15595757395194274, 0], [13.233412453982128, 0.4409213301801944, 0.9249238789938187], [1, 0.5, 0.47854245671780693], [9.374916093993326, 0.4759125585254571, 0.06715397260097639], [20, 0.27699509969437197, 0.3659704809645797], [6.068662609359695, -0.2393977087522675, 0.7099891141677933], [10.328357416885396, 0.2492229722961002, 0]]",11.664479613304138
9,9,1.130127015431668,"[[9.309034365637844, -0.03167534514906223, 1], [10.745278265590018, -0.07749967415168718, 1], [16.357883610032978, -0.07699957926820966, 0.026389163415625583], [10.765826489556032, 0.15595757395194274, 0], [13.233412453982128, 0.4409213301801944, 0.9249238789938187], [1, 0.5, 0.47854245671780693], [9.374916093993326, 0.4759125585254571, 0.06715397260097639], [20, 0.27699509969437197, 0.3659704809645797], [6.068662609359695, -0.2393977087522675, 0.7099891141677933], [10.328357416885396, 0.2492229722961002, 0]]",12.960532903671265
10,10,1.130127015431668,"[[9.309034365637844, -0.03167534514906223, 1], [10.745278265590018, -0.07749967415168718, 1], [16.357883610032978, -0.07699957926820966, 0.026389163415625583], [10.765826489556032, 0.15595757395194274, 0], [13.233412453982128, 0.4409213301801944, 0.9249238789938187], [1, 0.5, 0.47854245671780693], [9.374916093993326, 0.4759125585254571, 0.06715397260097639], [20, 0.27699509969437197, 0.3659704809645797], [6.068662609359695, -0.2393977087522675, 0.7099891141677933], [10.328357416885396, 0.2492229722961002, 0]]",14.256586194038391
11,11,1.130127015431668,"[[9.309034365637844, -0.03167534514906223, 1], [10.745278265590018, -0.07749967415168718, 1], [16.357883610032978, -0.07699957926820966, 0.026389163415625583], [10.765826489556032, 0.15595757395194274, 0], [13.233412453982128, 0.4409213301801944, 0.9249238789938187], [1, 0.5, 0.47854245671780693], [9.374916093993326, 0.4759125585254571, 0.06715397260097639], [20, 0.27699509969437197, 0.3659704809645797], [6.068662609359695, -0.2393977087522675, 0.7099891141677933], [10.328357416885396, 0.2492229722961002, 0]]",15.552639484405518
12,12,1.130127015431668,"[[9.309034365637844, -0.03167534514906223, 1], [10.745278265590018, -0.07749967415168718, 1], [16.357883610032978, -0.07699957926820966, 0.026389163415625583], [10.765826489556032, 0.15595757395194274, 0], [13.233412453982128, 0.4409213301801944, 0.9249238789938187], [1, 0.5, 0.47854245671780693], [9.374916093993326, 0.4759125585254571, 0.06715397260097639], [20, 0.27699509969437197, 0.3659704809645797], [6.068662609359695, -0.2393977087522675, 0.7099891141677933], [10.328357416885396, 0.2492229722961002, 0]]",16.848692774772644
13,13,1.1326120668605162,"[[8.322083587742586, -0.03167534514906223, 0.9715925974147999], [11.889194205217025, -0.5, 0.1822023181752994], [1, -0.5, 0], [10.765826489556032, 0.15595757395194274, 0], [15.084335233701585, 0.33249045499426266, 0.7382983273183744], [9.762594648907442, 0.5, 1], [13.1679023813215, 0.0759320484856806, 0], [20, 0.20619623919142777, 0.9445756460389646], [12.347198958393495, 0.4511665135634798, 0.6976375570508117], [9.411154858067615, 0.5, 0]]",18.14474606513977
14,14,1.1326120668605162,"[[8.322083587742586, -0.03167534514906223, 0.9715925974147999], [11.889194205217025, -0.5, 0.1822023181752994], [1, -0.5, 0], [10.765826489556032, 0.15595757395194274, 0], [15.084335233701585, 0.33249045499426266, 0.7382983273183744], [9.762594648907442, 0.5, 1], [13.1679023813215, 0.0759320484856806, 0], [20, 0.20619623919142777, 0.9445756460389646], [12.347198958393495, 0.4511665135634798, 0.6976375570508117], [9.411154858067615, 0.5, 0]]",19.440799355506897
15,15,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",20.736852645874023
16,16,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",22.03290593624115
17,17,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",23.328959226608276
18,18,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",24.625012516975403
19,19,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",25.92106580734253
20,20,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",27.217119097709656
21,21,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",28.513172388076782
22,22,1.1712033339353782,"[[9.309034365637844, -0.20807679165628543, 1], [20, 0.5, 0], [1, -0.4077008978538749, 0], [10.59896915031146, 0.5, 1], [13.233412453982128, 0.39575075556382816, 0.6648522473504103], [16.598122083016932, -0.0009198349580344378, 0.9321713298856268], [11.128496934541767, 0.05999166388073208, 0.4318991987374302], [10.200843257538958, 0.06758965395269864, 0.06870815533472086], [12.022622967698474, 0.062429756041216034, 0.9441365285772723], [12.220308987550922, 0.4559190986135825, 0]]",29.80922567844391
