,Generations,EA Fitness Values,EA Health States,time
0,0,0.69197220343601,"[[2.9784454071237407, -0.5, 0.5702806111312175], [5.997934380674719, -0.14977939911910182, 0], [2.6852188520944313, -0.3582994675866423, 0.4479188938124927], [2.6852188520944313, -0.3582994675866423, 0.7659128889965028], [7.29142603525284, 0.5, 0.7262818896076776], [18.0917815932541, -0.20766623733191228, 0.12120226836586401], [6.09136811613003, 0.07254914097964302, 0.9241626869993109], [12.513622912073393, 0.5, 0.25979822103987504], [1.0270055302287155, 0.008244458699090337, 0.49869340670596685], [5.151917081943, -0.4064490726181772, 1]]",2.004059672355652
1,1,0.69197220343601,"[[2.9784454071237407, -0.5, 0.5702806111312175], [5.997934380674719, -0.14977939911910182, 0], [2.6852188520944313, -0.3582994675866423, 0.4479188938124927], [2.6852188520944313, -0.3582994675866423, 0.7659128889965028], [7.29142603525284, 0.5, 0.7262818896076776], [18.0917815932541, -0.20766623733191228, 0.12120226836586401], [6.09136811613003, 0.07254914097964302, 0.9241626869993109], [12.513622912073393, 0.5, 0.25979822103987504], [1.0270055302287155, 0.008244458699090337, 0.49869340670596685], [5.151917081943, -0.4064490726181772, 1]]",4.008119344711304
2,2,0.69197220343601,"[[2.9784454071237407, -0.5, 0.5702806111312175], [5.997934380674719, -0.14977939911910182, 0], [2.6852188520944313, -0.3582994675866423, 0.4479188938124927], [2.6852188520944313, -0.3582994675866423, 0.7659128889965028], [7.29142603525284, 0.5, 0.7262818896076776], [18.0917815932541, -0.20766623733191228, 0.12120226836586401], [6.09136811613003, 0.07254914097964302, 0.9241626869993109], [12.513622912073393, 0.5, 0.25979822103987504], [1.0270055302287155, 0.008244458699090337, 0.49869340670596685], [5.151917081943, -0.4064490726181772, 1]]",6.012179017066956
3,3,0.69197220343601,"[[2.9784454071237407, -0.5, 0.5702806111312175], [5.997934380674719, -0.14977939911910182, 0], [2.6852188520944313, -0.3582994675866423, 0.4479188938124927], [2.6852188520944313, -0.3582994675866423, 0.7659128889965028], [7.29142603525284, 0.5, 0.7262818896076776], [18.0917815932541, -0.20766623733191228, 0.12120226836586401], [6.09136811613003, 0.07254914097964302, 0.9241626869993109], [12.513622912073393, 0.5, 0.25979822103987504], [1.0270055302287155, 0.008244458699090337, 0.49869340670596685], [5.151917081943, -0.4064490726181772, 1]]",8.016238689422607
4,4,0.69197220343601,"[[2.9784454071237407, -0.5, 0.5702806111312175], [5.997934380674719, -0.14977939911910182, 0], [2.6852188520944313, -0.3582994675866423, 0.4479188938124927], [2.6852188520944313, -0.3582994675866423, 0.7659128889965028], [7.29142603525284, 0.5, 0.7262818896076776], [18.0917815932541, -0.20766623733191228, 0.12120226836586401], [6.09136811613003, 0.07254914097964302, 0.9241626869993109], [12.513622912073393, 0.5, 0.25979822103987504], [1.0270055302287155, 0.008244458699090337, 0.49869340670596685], [5.151917081943, -0.4064490726181772, 1]]",10.02029836177826
5,5,0.7031970096651627,"[[8.138148740372953, -0.41435662749275326, 0.47826263030611527], [20, -0.29966152079299185, 0.5475959368108642], [4.462046752001272, -0.2835878586850009, 0], [13.074849007551231, -0.3951401696289256, 0.16195768129448168], [2.4028681605609705, 0.15650527910185746, 0.33468637304466203], [3.7143867594682254, -0.3346377327206015, 0.9443721123954015], [9.851234205694302, 0.3099281726978777, 1], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [4.227617958192733, 0.39594391384451466, 0.5510985450751091]]",12.024358034133911
6,6,0.7031970096651627,"[[8.138148740372953, -0.41435662749275326, 0.47826263030611527], [20, -0.29966152079299185, 0.5475959368108642], [4.462046752001272, -0.2835878586850009, 0], [13.074849007551231, -0.3951401696289256, 0.16195768129448168], [2.4028681605609705, 0.15650527910185746, 0.33468637304466203], [3.7143867594682254, -0.3346377327206015, 0.9443721123954015], [9.851234205694302, 0.3099281726978777, 1], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [4.227617958192733, 0.39594391384451466, 0.5510985450751091]]",14.028417706489563
7,7,0.7031970096651627,"[[8.138148740372953, -0.41435662749275326, 0.47826263030611527], [20, -0.29966152079299185, 0.5475959368108642], [4.462046752001272, -0.2835878586850009, 0], [13.074849007551231, -0.3951401696289256, 0.16195768129448168], [2.4028681605609705, 0.15650527910185746, 0.33468637304466203], [3.7143867594682254, -0.3346377327206015, 0.9443721123954015], [9.851234205694302, 0.3099281726978777, 1], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [4.227617958192733, 0.39594391384451466, 0.5510985450751091]]",16.032477378845215
8,8,0.7031970096651627,"[[8.138148740372953, -0.41435662749275326, 0.47826263030611527], [20, -0.29966152079299185, 0.5475959368108642], [4.462046752001272, -0.2835878586850009, 0], [13.074849007551231, -0.3951401696289256, 0.16195768129448168], [2.4028681605609705, 0.15650527910185746, 0.33468637304466203], [3.7143867594682254, -0.3346377327206015, 0.9443721123954015], [9.851234205694302, 0.3099281726978777, 1], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [5.136927365434737, 0.22287442109089356, 0.4001371823582134], [4.227617958192733, 0.39594391384451466, 0.5510985450751091]]",18.036537051200867
9,9,0.7254319070626006,"[[1.4441644053840834, -0.5, 0.4450729580030438], [1.4441644053840834, -0.5, 0.4450729580030438], [1, 0.007163159610442449, 0], [1, -0.3705804197324392, 0.8475023313696324], [6.731092909339701, 0.48660591473239256, 0.4788372041971902], [20, -0.5, 0.009880020881791558], [9.342894359633583, -0.31803898632533056, 0.8285266531656654], [13.451174259443809, 0.09561396010548251, 0.3480638706487418], [1, 0.08698121719641011, 0.45469278282690545], [1.7630568617331486, 0.08698121719641011, 0.9484533379865723]]",20.04059672355652
10,10,0.7352563520944589,"[[1, -0.30561664822978774, 0.8475680835175967], [1.7916633345148332, 0.2594296721996475, 0], [1, 0.2594296721996475, 0], [7.905924809590081, -0.4138746513897672, 0.8521311086554999], [2.910680809438138, 0.47455260549345935, 0.7981816841194919], [20, -0.19412433504919419, 0.05826870799793151], [10.92267337446825, 0.4775629621008769, 0.5249802798283961], [1, -0.38668279064301525, 0.35492658897224416], [1, -0.38668279064301525, 0.35492658897224416], [2.02195978743669, 0.31801881049998476, 1]]",22.04465639591217
