,Generations,CCEA Fitness Values,Best_Sol,time
0,0,0.7060994039069531,"[[5.85050457122032, 0.19131327125733755, 0.8098127480106747], [10.859375481461253, -0.3352994526555255, 0.2547972852893621], [1.859443052399164, 0.5, 0.3673138068332959], [2.5224486510261563, 0.4729508620722853, 0.9269171220763136], [7.5242920465347405, -0.0961281732006058, 0.6612094528139802], [2.1000367001029323, 0.5, 0], [15.694968813057905, 0.07611685288730126, 0.8289169971571442], [4.162458587447653, -0.031977605167473167, 0.6895252470994968], [2.606676073993185, -0.28392578482001707, 0.18512726520385137], [20, -0.24594879012044757, 0.8949913706674635]]",2.116410479545593
1,1,0.7573503624272695,"[[6.855107799828595, 0.2655895761380913, 0.3607425045983931], [6.697616217517727, 0.213121405420586, 0.42749382362327293], [9.737224894208293, 0.32747361302435596, 0.6663960867439032], [8.415458052789841, 0.11824061712383738, 0.22439463708395613], [1, -0.09539443696775074, 0.1962093928503898], [9.137900695471611, 0.36670721715779137, 0.01164293456061738], [7.504971550970639, -0.24052390008675617, 0.5528102625138006], [9.23197396372154, 0.0736697883868847, 0.6895252470994968], [8.955897923960837, 0.06386812970648312, 0.7476149371743138], [20, 0.5, 0]]",4.232820959091186
2,2,0.8031983066022371,"[[1, -0.3420625713619323, 0.8333611308173999], [19.311567763145348, 0.1391241224483731, 0], [11.239285602032316, -0.024070826308897786, 0.743121827271831], [4.988383343865939, -0.04708382439944664, 0.2437022971896537], [9.453203403356824, 0.2977888959847904, 0.4757980154758766], [5.906986915090033, -0.3040363985589717, 0.5249050965706761], [8.444555559456187, 0.31716872617085046, 0.5358771519724005], [6.4646744166995, 0.39185009556226397, 0.9814399554747284], [7.486547739694716, -0.32193727973574987, 0.5712968391722384], [3.351101122019429, -0.29684995917840507, 0.8516649074928768]]",6.34923143863678
3,3,0.8031983066022371,"[[1, -0.3420625713619323, 0.8333611308173999], [19.311567763145348, 0.1391241224483731, 0], [11.239285602032316, -0.024070826308897786, 0.743121827271831], [4.988383343865939, -0.04708382439944664, 0.2437022971896537], [9.453203403356824, 0.2977888959847904, 0.4757980154758766], [5.906986915090033, -0.3040363985589717, 0.5249050965706761], [8.444555559456187, 0.31716872617085046, 0.5358771519724005], [6.4646744166995, 0.39185009556226397, 0.9814399554747284], [7.486547739694716, -0.32193727973574987, 0.5712968391722384], [3.351101122019429, -0.29684995917840507, 0.8516649074928768]]",8.465641918182373
4,4,0.8436541237091343,"[[20, -0.16664419884895187, 0], [4.107469286457307, 0.1549651059737421, 0.18842013660478624], [4.553466359657053, 0.14335362769771293, 1], [5.34003644671062, 0.10097320081406504, 1], [1.6246046676326213, -0.439386924594528, 0.41178049780101783], [5.513090826276939, 0.1805501216261144, 0.5046819998968805], [3.8253022910104093, 0.24385682245412021, 0.9236407103521912], [2.222807460400462, 0.35005018039146185, 0.8019975215208203], [7.58250669338072, -0.4169593621705944, 0.7180240897873299], [1, -0.27297285609941724, 1]]",10.582052397727967
5,5,0.8436541237091343,"[[20, -0.16664419884895187, 0], [4.107469286457307, 0.1549651059737421, 0.18842013660478624], [4.553466359657053, 0.14335362769771293, 1], [5.34003644671062, 0.10097320081406504, 1], [1.6246046676326213, -0.439386924594528, 0.41178049780101783], [5.513090826276939, 0.1805501216261144, 0.5046819998968805], [3.8253022910104093, 0.24385682245412021, 0.9236407103521912], [2.222807460400462, 0.35005018039146185, 0.8019975215208203], [7.58250669338072, -0.4169593621705944, 0.7180240897873299], [1, -0.27297285609941724, 1]]",12.69846287727356
6,6,0.8436541237091343,"[[20, -0.16664419884895187, 0], [4.107469286457307, 0.1549651059737421, 0.18842013660478624], [4.553466359657053, 0.14335362769771293, 1], [5.34003644671062, 0.10097320081406504, 1], [1.6246046676326213, -0.439386924594528, 0.41178049780101783], [5.513090826276939, 0.1805501216261144, 0.5046819998968805], [3.8253022910104093, 0.24385682245412021, 0.9236407103521912], [2.222807460400462, 0.35005018039146185, 0.8019975215208203], [7.58250669338072, -0.4169593621705944, 0.7180240897873299], [1, -0.27297285609941724, 1]]",14.814873356819152
7,7,0.8436541237091343,"[[20, -0.16664419884895187, 0], [4.107469286457307, 0.1549651059737421, 0.18842013660478624], [4.553466359657053, 0.14335362769771293, 1], [5.34003644671062, 0.10097320081406504, 1], [1.6246046676326213, -0.439386924594528, 0.41178049780101783], [5.513090826276939, 0.1805501216261144, 0.5046819998968805], [3.8253022910104093, 0.24385682245412021, 0.9236407103521912], [2.222807460400462, 0.35005018039146185, 0.8019975215208203], [7.58250669338072, -0.4169593621705944, 0.7180240897873299], [1, -0.27297285609941724, 1]]",16.931283836364745
8,8,0.8436541237091343,"[[20, -0.16664419884895187, 0], [4.107469286457307, 0.1549651059737421, 0.18842013660478624], [4.553466359657053, 0.14335362769771293, 1], [5.34003644671062, 0.10097320081406504, 1], [1.6246046676326213, -0.439386924594528, 0.41178049780101783], [5.513090826276939, 0.1805501216261144, 0.5046819998968805], [3.8253022910104093, 0.24385682245412021, 0.9236407103521912], [2.222807460400462, 0.35005018039146185, 0.8019975215208203], [7.58250669338072, -0.4169593621705944, 0.7180240897873299], [1, -0.27297285609941724, 1]]",19.047694315910338
9,9,0.8436541237091343,"[[20, -0.16664419884895187, 0], [4.107469286457307, 0.1549651059737421, 0.18842013660478624], [4.553466359657053, 0.14335362769771293, 1], [5.34003644671062, 0.10097320081406504, 1], [1.6246046676326213, -0.439386924594528, 0.41178049780101783], [5.513090826276939, 0.1805501216261144, 0.5046819998968805], [3.8253022910104093, 0.24385682245412021, 0.9236407103521912], [2.222807460400462, 0.35005018039146185, 0.8019975215208203], [7.58250669338072, -0.4169593621705944, 0.7180240897873299], [1, -0.27297285609941724, 1]]",21.164104795455934
