,Generations,EA Fitness Values,EA Health States,time
10,10,0.7744959981837112,"[[1, 0.06891022914202191, 0.39294690611829425], [4.390221365584651, 0.19909534602103562, 0], [18.507057996879034, 0.21017903263056137, 0], [1, 0.5, 0.8506762687333065], [1, 0.5, 0.8506762687333065], [1, 0.5, 0.8506762687333065], [2.7890817811807365, -0.5, 0.40168994950485315], [1, -0.2768176194533464, 0.6673428671609278], [1, -0.2768176194533464, 0.6673428671609278], [1, -0.2768176194533464, 0.6673428671609278]]",21.951046545505523
11,11,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",23.94659623146057
12,12,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",25.94214591741562
13,13,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",27.937695603370667
14,14,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",29.933245289325715
15,15,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",31.928794975280763
16,16,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",33.92434466123581
17,17,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",35.919894347190855
18,18,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",37.9154440331459
19,19,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",39.91099371910095
20,20,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",41.906543405056
21,21,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",43.90209309101105
22,22,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",45.897642776966094
23,23,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",47.89319246292114
24,24,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",49.88874214887619
25,25,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",51.88429183483124
26,26,0.8183921335655121,"[[4.129985625390356, -0.19686944756509295, 0.552636547424304], [4.129985625390356, -0.19686944756509295, 0.552636547424304], [5.34324746913775, 0.5, 1], [20, -0.5, 0.9608918054290696], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [1, -0.40554194388538234, 0.9859857172540999], [5.05176540396248, -0.03699578859919672, 0.3027276183446118]]",53.879841520786286
27,27,0.8296706615957592,"[[2.5670446599723125, -0.2675472981565382, 0.6651818706186082], [8.855540458860041, 0.5, 0.40346495083449757], [20, 0.5, 0], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, 0.24980665842371386, 0], [4.164292853654645, -0.23222324247896822, 1], [4.164292853654645, -0.23222324247896822, 1]]",55.875391206741334
28,28,0.8296706615957592,"[[2.5670446599723125, -0.2675472981565382, 0.6651818706186082], [8.855540458860041, 0.5, 0.40346495083449757], [20, 0.5, 0], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, 0.24980665842371386, 0], [4.164292853654645, -0.23222324247896822, 1], [4.164292853654645, -0.23222324247896822, 1]]",57.87094089269638
29,29,0.8296706615957592,"[[2.5670446599723125, -0.2675472981565382, 0.6651818706186082], [8.855540458860041, 0.5, 0.40346495083449757], [20, 0.5, 0], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, 0.24980665842371386, 0], [4.164292853654645, -0.23222324247896822, 1], [4.164292853654645, -0.23222324247896822, 1]]",59.86649057865143
30,30,0.8296706615957592,"[[2.5670446599723125, -0.2675472981565382, 0.6651818706186082], [8.855540458860041, 0.5, 0.40346495083449757], [20, 0.5, 0], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, 0.24980665842371386, 0], [4.164292853654645, -0.23222324247896822, 1], [4.164292853654645, -0.23222324247896822, 1]]",61.86204026460648
31,31,0.8296706615957592,"[[2.5670446599723125, -0.2675472981565382, 0.6651818706186082], [8.855540458860041, 0.5, 0.40346495083449757], [20, 0.5, 0], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, 0.24980665842371386, 0], [4.164292853654645, -0.23222324247896822, 1], [4.164292853654645, -0.23222324247896822, 1]]",63.857589950561525
32,32,0.8296706615957592,"[[2.5670446599723125, -0.2675472981565382, 0.6651818706186082], [8.855540458860041, 0.5, 0.40346495083449757], [20, 0.5, 0], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, -0.2768176194533464, 0.9486139230589424], [1, 0.24980665842371386, 0], [4.164292853654645, -0.23222324247896822, 1], [4.164292853654645, -0.23222324247896822, 1]]",65.85313963651657
33,33,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",67.84868932247161
34,34,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",69.84423900842667
35,35,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",71.83978869438171
36,36,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",73.83533838033676
37,37,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",75.8308880662918
38,38,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",77.82643775224686
39,39,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",79.8219874382019
40,40,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",81.81753712415696
41,41,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",83.813086810112
42,42,0.8677221085693979,"[[3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [3.1422975566886224, 0.3740492349047125, 0.8189138798405784], [20, -0.5, 0.7237527578898677], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788], [1, -0.35282550979701777, 0.9154118921482788]]",85.80863649606705
43,43,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",87.8041861820221
44,44,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",89.79973586797715
45,45,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",91.79528555393219
46,46,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",93.79083523988724
47,47,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",95.78638492584228
48,48,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",97.78193461179734
49,49,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",99.77748429775238
50,50,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",101.77303398370742
51,51,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",103.76858366966248
52,52,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",105.76413335561752
53,53,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",107.75968304157257
54,54,0.8814535303963443,"[[1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [1.1386292960559559, -0.2033687721358913, 0.5483621927932854], [20, -0.4665457399875299, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [1, -0.43101199655256744, 1], [5.637260483109508, -0.5, 1]]",109.75523272752761
