,Generations,Random Fitness Values,Random Health States,time
0,0,0.32058065208853986,"[[19.722458483108, 0.23344240201665056, -0.331781929472153], [2.109998349680593, 0.889782304243077, 0.31161671816239733], [2.4994200642509545, 0.6163989402080371, 0.44829290222617635], [11.11025442367178, 0.15482398769167427, -0.047469065177583314], [10.693843531221123, 0.9175878035329506, 0.4319169173222732], [15.232944180221324, 0.21261190348492187, 0.16489078938059298], [8.110326197629753, 0.9844802899346307, -0.026425562875815878], [11.110009505056663, 0.6115511954319681, -0.34282214636421604], [18.212648748850672, 0.336120894897738, 0.340936933234547], [5.485768863624585, 0.37702201893896337, -0.3232916188905167]]",1.431217017173767
1,1,0.32058065208853986,"[[19.722458483108, 0.23344240201665056, -0.331781929472153], [2.109998349680593, 0.889782304243077, 0.31161671816239733], [2.4994200642509545, 0.6163989402080371, 0.44829290222617635], [11.11025442367178, 0.15482398769167427, -0.047469065177583314], [10.693843531221123, 0.9175878035329506, 0.4319169173222732], [15.232944180221324, 0.21261190348492187, 0.16489078938059298], [8.110326197629753, 0.9844802899346307, -0.026425562875815878], [11.110009505056663, 0.6115511954319681, -0.34282214636421604], [18.212648748850672, 0.336120894897738, 0.340936933234547], [5.485768863624585, 0.37702201893896337, -0.3232916188905167]]",2.862434034347534
2,2,0.32058065208853986,"[[19.722458483108, 0.23344240201665056, -0.331781929472153], [2.109998349680593, 0.889782304243077, 0.31161671816239733], [2.4994200642509545, 0.6163989402080371, 0.44829290222617635], [11.11025442367178, 0.15482398769167427, -0.047469065177583314], [10.693843531221123, 0.9175878035329506, 0.4319169173222732], [15.232944180221324, 0.21261190348492187, 0.16489078938059298], [8.110326197629753, 0.9844802899346307, -0.026425562875815878], [11.110009505056663, 0.6115511954319681, -0.34282214636421604], [18.212648748850672, 0.336120894897738, 0.340936933234547], [5.485768863624585, 0.37702201893896337, -0.3232916188905167]]",4.2936510515213016
3,3,0.32058065208853986,"[[19.722458483108, 0.23344240201665056, -0.331781929472153], [2.109998349680593, 0.889782304243077, 0.31161671816239733], [2.4994200642509545, 0.6163989402080371, 0.44829290222617635], [11.11025442367178, 0.15482398769167427, -0.047469065177583314], [10.693843531221123, 0.9175878035329506, 0.4319169173222732], [15.232944180221324, 0.21261190348492187, 0.16489078938059298], [8.110326197629753, 0.9844802899346307, -0.026425562875815878], [11.110009505056663, 0.6115511954319681, -0.34282214636421604], [18.212648748850672, 0.336120894897738, 0.340936933234547], [5.485768863624585, 0.37702201893896337, -0.3232916188905167]]",5.724868068695068
4,4,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",7.156085085868836
5,5,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",8.587302103042603
6,6,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",10.01851912021637
7,7,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",11.449736137390136
8,8,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",12.880953154563905
9,9,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",14.312170171737671
10,10,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",15.743387188911438
11,11,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",17.174604206085206
12,12,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",18.60582122325897
13,13,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",20.03703824043274
14,14,0.34420717798208117,"[[2.5488927844676534, 0.9024731212851962, -0.33007201639759765], [16.265959098332864, 0.9631540201440283, 0.38900731759345974], [13.609605337327668, 0.1034948951998994, 0.41033387075927186], [4.874488869183759, 0.13516749844755194, -0.15695927105455254], [12.422893932601022, 0.12973689618111672, -0.39960533356119377], [4.16989052385734, 0.37349461891174696, -0.1552788821985902], [1.8647173280822904, 0.24643521177581906, -0.31309226823095615], [0.4907990387883143, 0.9509805842287669, 0.20946570810658927], [16.77627992157958, 0.7301499323091044, -0.4314088992929408], [8.91036222856486, 0.6034223161135734, -0.3336435016381777]]",21.468255257606508
