,Generations,EA Fitness Values,EA Health States,time
0,0,0.34274715226150654,"[[18.85657048023792, 0.3152791150311399, 0.41584139531064107], [0, 0, 0.5], [1.2652283388511254, 0, -0.33745055958628056], [7.725480280478574, 0.5729382752231855, -0.5], [16.003557520027996, 0, -0.5], [4.5617718816120405, 0.6519087701940236, 0.21708372610327759], [0, 1, 0.3764606867809348], [20, 0.6625659125318837, -0.3155212609822845], [4.1360365853537395, 0.34145155210919026, -0.034466276593965936], [9.242711675315535, 0.2661406792557794, -0.44855446721023046]]",1.2154594016075135
1,1,0.34274715226150654,"[[18.85657048023792, 0.3152791150311399, 0.41584139531064107], [0, 0, 0.5], [1.2652283388511254, 0, -0.33745055958628056], [7.725480280478574, 0.5729382752231855, -0.5], [16.003557520027996, 0, -0.5], [4.5617718816120405, 0.6519087701940236, 0.21708372610327759], [0, 1, 0.3764606867809348], [20, 0.6625659125318837, -0.3155212609822845], [4.1360365853537395, 0.34145155210919026, -0.034466276593965936], [9.242711675315535, 0.2661406792557794, -0.44855446721023046]]",2.430918803215027
2,2,0.34274715226150654,"[[18.85657048023792, 0.3152791150311399, 0.41584139531064107], [0, 0, 0.5], [1.2652283388511254, 0, -0.33745055958628056], [7.725480280478574, 0.5729382752231855, -0.5], [16.003557520027996, 0, -0.5], [4.5617718816120405, 0.6519087701940236, 0.21708372610327759], [0, 1, 0.3764606867809348], [20, 0.6625659125318837, -0.3155212609822845], [4.1360365853537395, 0.34145155210919026, -0.034466276593965936], [9.242711675315535, 0.2661406792557794, -0.44855446721023046]]",3.64637820482254
3,3,0.34274715226150654,"[[18.85657048023792, 0.3152791150311399, 0.41584139531064107], [0, 0, 0.5], [1.2652283388511254, 0, -0.33745055958628056], [7.725480280478574, 0.5729382752231855, -0.5], [16.003557520027996, 0, -0.5], [4.5617718816120405, 0.6519087701940236, 0.21708372610327759], [0, 1, 0.3764606867809348], [20, 0.6625659125318837, -0.3155212609822845], [4.1360365853537395, 0.34145155210919026, -0.034466276593965936], [9.242711675315535, 0.2661406792557794, -0.44855446721023046]]",4.861837606430054
4,4,0.34274715226150654,"[[18.85657048023792, 0.3152791150311399, 0.41584139531064107], [0, 0, 0.5], [1.2652283388511254, 0, -0.33745055958628056], [7.725480280478574, 0.5729382752231855, -0.5], [16.003557520027996, 0, -0.5], [4.5617718816120405, 0.6519087701940236, 0.21708372610327759], [0, 1, 0.3764606867809348], [20, 0.6625659125318837, -0.3155212609822845], [4.1360365853537395, 0.34145155210919026, -0.034466276593965936], [9.242711675315535, 0.2661406792557794, -0.44855446721023046]]",6.077297008037567
5,5,0.34274715226150654,"[[18.85657048023792, 0.3152791150311399, 0.41584139531064107], [0, 0, 0.5], [1.2652283388511254, 0, -0.33745055958628056], [7.725480280478574, 0.5729382752231855, -0.5], [16.003557520027996, 0, -0.5], [4.5617718816120405, 0.6519087701940236, 0.21708372610327759], [0, 1, 0.3764606867809348], [20, 0.6625659125318837, -0.3155212609822845], [4.1360365853537395, 0.34145155210919026, -0.034466276593965936], [9.242711675315535, 0.2661406792557794, -0.44855446721023046]]",7.29275640964508
6,6,0.34512151868369945,"[[7.18638335829231, 1, -0.29771012510893274], [7.23382887598899, 0.6704572120191714, 0.2273299141552963], [17.037171744744843, 0, 0.30249749100872314], [8.189910557569812, 0.7453430559527565, -0.5], [0, 0.7864262300112281, 0.08720592163431973], [20, 0.7864262300112281, -0.35450300869313206], [0, 0.7864262300112281, -0.5], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754]]",8.508215811252594
7,7,0.34512151868369945,"[[7.18638335829231, 1, -0.29771012510893274], [7.23382887598899, 0.6704572120191714, 0.2273299141552963], [17.037171744744843, 0, 0.30249749100872314], [8.189910557569812, 0.7453430559527565, -0.5], [0, 0.7864262300112281, 0.08720592163431973], [20, 0.7864262300112281, -0.35450300869313206], [0, 0.7864262300112281, -0.5], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754]]",9.723675212860108
8,8,0.34512151868369945,"[[7.18638335829231, 1, -0.29771012510893274], [7.23382887598899, 0.6704572120191714, 0.2273299141552963], [17.037171744744843, 0, 0.30249749100872314], [8.189910557569812, 0.7453430559527565, -0.5], [0, 0.7864262300112281, 0.08720592163431973], [20, 0.7864262300112281, -0.35450300869313206], [0, 0.7864262300112281, -0.5], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754]]",10.939134614467621
9,9,0.34512151868369945,"[[7.18638335829231, 1, -0.29771012510893274], [7.23382887598899, 0.6704572120191714, 0.2273299141552963], [17.037171744744843, 0, 0.30249749100872314], [8.189910557569812, 0.7453430559527565, -0.5], [0, 0.7864262300112281, 0.08720592163431973], [20, 0.7864262300112281, -0.35450300869313206], [0, 0.7864262300112281, -0.5], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754]]",12.154594016075134
10,10,0.34512151868369945,"[[7.18638335829231, 1, -0.29771012510893274], [7.23382887598899, 0.6704572120191714, 0.2273299141552963], [17.037171744744843, 0, 0.30249749100872314], [8.189910557569812, 0.7453430559527565, -0.5], [0, 0.7864262300112281, 0.08720592163431973], [20, 0.7864262300112281, -0.35450300869313206], [0, 0.7864262300112281, -0.5], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754]]",13.370053417682648
11,11,0.34512151868369945,"[[7.18638335829231, 1, -0.29771012510893274], [7.23382887598899, 0.6704572120191714, 0.2273299141552963], [17.037171744744843, 0, 0.30249749100872314], [8.189910557569812, 0.7453430559527565, -0.5], [0, 0.7864262300112281, 0.08720592163431973], [20, 0.7864262300112281, -0.35450300869313206], [0, 0.7864262300112281, -0.5], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754], [0, 0.8814862755338968, -0.26225907247685754]]",14.58551281929016
12,12,0.37102695761037885,"[[5.298523588427998, 1, 0.5], [0, 0.9394421418449461, -0.5], [0, 0.22091666559077472, -0.5], [18.08743886559796, 0, -0.45216458947168764], [9.706156031004937, 0, 0.5], [2.1915528928412504, 0.5699985133421839, -0.3243787791609541], [1.629815523045655, 0.3448252922332047, 0.11594830676329743], [0.45704181350935613, 0, 0.5], [13.197669246968331, 1, -0.3055905163179833], [2.540661571684426, 0.824061511332524, 0.34361801412194315]]",15.800972220897675
13,13,0.37102695761037885,"[[5.298523588427998, 1, 0.5], [0, 0.9394421418449461, -0.5], [0, 0.22091666559077472, -0.5], [18.08743886559796, 0, -0.45216458947168764], [9.706156031004937, 0, 0.5], [2.1915528928412504, 0.5699985133421839, -0.3243787791609541], [1.629815523045655, 0.3448252922332047, 0.11594830676329743], [0.45704181350935613, 0, 0.5], [13.197669246968331, 1, -0.3055905163179833], [2.540661571684426, 0.824061511332524, 0.34361801412194315]]",17.016431622505188
14,14,0.37102695761037885,"[[5.298523588427998, 1, 0.5], [0, 0.9394421418449461, -0.5], [0, 0.22091666559077472, -0.5], [18.08743886559796, 0, -0.45216458947168764], [9.706156031004937, 0, 0.5], [2.1915528928412504, 0.5699985133421839, -0.3243787791609541], [1.629815523045655, 0.3448252922332047, 0.11594830676329743], [0.45704181350935613, 0, 0.5], [13.197669246968331, 1, -0.3055905163179833], [2.540661571684426, 0.824061511332524, 0.34361801412194315]]",18.231891024112702
15,15,0.37102695761037885,"[[5.298523588427998, 1, 0.5], [0, 0.9394421418449461, -0.5], [0, 0.22091666559077472, -0.5], [18.08743886559796, 0, -0.45216458947168764], [9.706156031004937, 0, 0.5], [2.1915528928412504, 0.5699985133421839, -0.3243787791609541], [1.629815523045655, 0.3448252922332047, 0.11594830676329743], [0.45704181350935613, 0, 0.5], [13.197669246968331, 1, -0.3055905163179833], [2.540661571684426, 0.824061511332524, 0.34361801412194315]]",19.447350425720217
16,16,0.37102695761037885,"[[5.298523588427998, 1, 0.5], [0, 0.9394421418449461, -0.5], [0, 0.22091666559077472, -0.5], [18.08743886559796, 0, -0.45216458947168764], [9.706156031004937, 0, 0.5], [2.1915528928412504, 0.5699985133421839, -0.3243787791609541], [1.629815523045655, 0.3448252922332047, 0.11594830676329743], [0.45704181350935613, 0, 0.5], [13.197669246968331, 1, -0.3055905163179833], [2.540661571684426, 0.824061511332524, 0.34361801412194315]]",20.662809827327727
17,17,0.37102695761037885,"[[5.298523588427998, 1, 0.5], [0, 0.9394421418449461, -0.5], [0, 0.22091666559077472, -0.5], [18.08743886559796, 0, -0.45216458947168764], [9.706156031004937, 0, 0.5], [2.1915528928412504, 0.5699985133421839, -0.3243787791609541], [1.629815523045655, 0.3448252922332047, 0.11594830676329743], [0.45704181350935613, 0, 0.5], [13.197669246968331, 1, -0.3055905163179833], [2.540661571684426, 0.824061511332524, 0.34361801412194315]]",21.878269228935242
