,Generations,EA Fitness Values,EA Health States,time
0,0,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",1.1084852623939514
1,1,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",2.216970524787903
2,2,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",3.325455787181854
3,3,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",4.433941049575806
4,4,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",5.542426311969757
5,5,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",6.650911574363708
6,6,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",7.75939683675766
7,7,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",8.867882099151611
8,8,0.3403717768078275,"[[8.658952297833832, 0.4567993568431711, -0.5], [6.185751653777862, 0.4955628684259714, -0.023274468700599286], [15.557827372159506, 0.6813161115503179, -0.181819304344916], [19.136432390297234, 0.9824476493811842, 0.21910083199283248], [9.37359177026271, 0.8561481181620276, 0.24493098347910208], [15.824042893301218, 0.2160020240869433, -0.31867076296199187], [0.2485627734180582, 0.4856591328245997, -0.21778418337796945], [1.0876158458152672, 1, -0.30444597797098993], [0, 0.9085923297830808, 0.4779848338918544], [4.274163427087326, 0.3412237120453227, -0.45065729232028556]]",9.976367361545563
9,9,0.34750911912213756,"[[0, 0.9931423033293638, 0.5], [7.492190608985113, 1, -0.371842630123802], [5.8720110294729295, 0.23175169628154485, -0.3723049118677665], [8.62502606125988, 0.9450523361435206, 0.46814551106230295], [8.62502606125988, 0.9450523361435206, 0.46814551106230295], [20, 0.5703834042552918, 0.5], [3.6264311623562966, 0.8055291726773808, 0.24753992116666837], [20, 0, -0.04281713706340076], [6.766563713341928, 0, 0.42663659709080687], [16.564616422247173, 0.534005766785522, 0.07454517643835529]]",11.084852623939515
