,Generations,EA Fitness Values,EA Health States,time
0,0,0.31544749591908544,"[[9.790676715012316, 1, 0.3677128361915354], [11.253562971250577, 0.8670269749943049, 0.10761675737572157], [6.720048329720669, 0, 0.47955912038058623], [14.77510760601514, 1, -0.48786186139955073], [2.273251733536629, 0.668826763429363, -0.5], [2.273251733536629, 0.11426241592482933, -0.4129256824478922], [9.445335472524235, 0.452321459459976, 0.5], [9.445335472524235, 0.21949135119280994, 0.17658923716219266], [13.282913513968278, 0.3173043866324428, -0.05491502629718219], [13.282913513968278, 0.3173043866324428, 0.0017499078592403405]]",1.2411126375198365
1,1,0.31544749591908544,"[[9.790676715012316, 1, 0.3677128361915354], [11.253562971250577, 0.8670269749943049, 0.10761675737572157], [6.720048329720669, 0, 0.47955912038058623], [14.77510760601514, 1, -0.48786186139955073], [2.273251733536629, 0.668826763429363, -0.5], [2.273251733536629, 0.11426241592482933, -0.4129256824478922], [9.445335472524235, 0.452321459459976, 0.5], [9.445335472524235, 0.21949135119280994, 0.17658923716219266], [13.282913513968278, 0.3173043866324428, -0.05491502629718219], [13.282913513968278, 0.3173043866324428, 0.0017499078592403405]]",2.482225275039673
2,2,0.3174709146320216,"[[6.286307680251605, 0.942830615859797, 0.5], [0, 0.2936636032625241, -0.5], [7.560289591862063, 0.7521288209059559, -0.09782890391353898], [12.838028857840785, 0.8387874111918916, -0.5], [8.222740670817297, 0.23089955667007184, -0.21075680403134578], [8.222740670817297, 0.23089955667007184, -0.21075680403134578], [8.222740670817297, 0.23089955667007184, -0.21075680403134578], [0.6186263523702114, 0.9239951427711939, 0.10099504370968856], [1.1361577281669275, 0.7849949830514674, -0.19487453378235947], [0, 0.06765885069630698, -0.27338088050437814]]",3.723337912559509
3,3,0.3222483284738512,"[[15.921143034998543, 0.764827733534919, -0.1048026043754592], [0, 0.8445200824497323, -0.10583334963695626], [0, 0.5729794792295295, 0.41241033843612607], [15.688418724538373, 0.923279678650624, 0.5], [10.653831130821533, 0.7195092293495096, 0.29513389005268836], [1.6618564079597387, 0.94984081766277, 0.148990971386936], [1.6618564079597387, 0.94984081766277, -0.28884015817645425], [1.7237750089196249, 0.5809634271683181, -0.5], [1.7237750089196249, 0.5809634271683181, -0.5], [11.967007174791592, 0.6881420763314097, -0.5]]",4.964450550079346
4,4,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",6.205563187599182
5,5,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",7.446675825119018
6,6,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",8.687788462638855
7,7,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",9.928901100158692
8,8,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",11.170013737678527
9,9,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",12.411126375198364
10,10,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",13.652239012718201
11,11,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",14.893351650238037
12,12,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",16.134464287757872
13,13,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",17.37557692527771
14,14,0.356872636512079,"[[4.430941997014583, 0.23123467233031592, 0.3374889042216594], [4.430941997014583, 0.23123467233031592, 0.3374889042216594], [9.449600854559293, 0.23123467233031592, -0.11684264822705878], [0, 0.8666923498406118, -0.4468437396876472], [2.954039040129932, 0.9542580208265494, 0.15340820527492577], [7.998027847753369, 0.6767899541582807, 0.4578817802337549], [20, 0.6304298138142361, -0.5], [0, 0.5901365186781122, 0.5], [0.961408972722698, 0.5230346244922232, -0.16873242506254926], [2.042827586601747, 0.212349659306728, -0.5]]",18.616689562797546
