,Generations,EA Fitness Values,EA Health States,time
0,0,0.31179839703180817,"[[1.7657913329698545, 0.6577244876225323, 0.09231035729522519], [11.288153926222526, 0.2719375614371794, -0.5], [1.757912920886404, 0.5785035254158374, 0.36259514442861723], [10.441574332686162, 0.5785035254158374, -0.40410517216487507], [20, 0, 0.47383999197940335], [20, 0, -0.3919273942480752], [7.0654461914449245, 0.45146543674060974, -0.5], [0, 0.6814959493115926, 0.3211210292931443], [7.849354432133394, 0.3275342334948777, -0.13559123241354065], [7.849354432133394, 0.7465795651960218, -0.3526930709573831]]",1.264074809551239
1,1,0.34603906022369546,"[[0, 1, 0.1698824349378713], [0, 0.2719375614371794, -0.5], [0, 0.2719375614371794, 0.36259514442861723], [0.06972601213962903, 1, -0.5], [20, 0.3881154900759164, 0.5], [20, 0, -0.0910048190357195], [1.2718816248230747, 0.6034675106767641, -0.24765224740398528], [0, 0.8039544159439025, 0.5], [5.329783689507594, 0.37315867171417544, -0.2602466512551995], [0.6286679884981492, 0.7786799055197009, -0.377900591927465]]",2.528149619102478
2,2,0.34603906022369546,"[[0, 1, 0.1698824349378713], [0, 0.2719375614371794, -0.5], [0, 0.2719375614371794, 0.36259514442861723], [0.06972601213962903, 1, -0.5], [20, 0.3881154900759164, 0.5], [20, 0, -0.0910048190357195], [1.2718816248230747, 0.6034675106767641, -0.24765224740398528], [0, 0.8039544159439025, 0.5], [5.329783689507594, 0.37315867171417544, -0.2602466512551995], [0.6286679884981492, 0.7786799055197009, -0.377900591927465]]",3.792224428653717
3,3,0.34603906022369546,"[[0, 1, 0.1698824349378713], [0, 0.2719375614371794, -0.5], [0, 0.2719375614371794, 0.36259514442861723], [0.06972601213962903, 1, -0.5], [20, 0.3881154900759164, 0.5], [20, 0, -0.0910048190357195], [1.2718816248230747, 0.6034675106767641, -0.24765224740398528], [0, 0.8039544159439025, 0.5], [5.329783689507594, 0.37315867171417544, -0.2602466512551995], [0.6286679884981492, 0.7786799055197009, -0.377900591927465]]",5.056299238204956
4,4,0.34603906022369546,"[[0, 1, 0.1698824349378713], [0, 0.2719375614371794, -0.5], [0, 0.2719375614371794, 0.36259514442861723], [0.06972601213962903, 1, -0.5], [20, 0.3881154900759164, 0.5], [20, 0, -0.0910048190357195], [1.2718816248230747, 0.6034675106767641, -0.24765224740398528], [0, 0.8039544159439025, 0.5], [5.329783689507594, 0.37315867171417544, -0.2602466512551995], [0.6286679884981492, 0.7786799055197009, -0.377900591927465]]",6.320374047756195
5,5,0.3513559262730144,"[[12.114725249359108, 0.9908027515487648, -0.40647527046207754], [0.11555876113899455, 0.727257534454876, -0.18489353848363016], [15.301723252284976, 0.20790679982805033, -0.06608420674833212], [0, 1, -0.5], [0.8103206494557547, 1, 0.0761351565124053], [2.696076205276242, 0.4685213618462185, 0.34951798618902785], [0, 0.4685213618462185, -0.17072449545337443], [0, 0.045039586275567256, -0.5], [0.09066388364960698, 0, 0.5], [9.621588752698724, 0.9173552415448478, 0.1310660467189215]]",7.584448857307434
6,6,0.3513559262730144,"[[12.114725249359108, 0.9908027515487648, -0.40647527046207754], [0.11555876113899455, 0.727257534454876, -0.18489353848363016], [15.301723252284976, 0.20790679982805033, -0.06608420674833212], [0, 1, -0.5], [0.8103206494557547, 1, 0.0761351565124053], [2.696076205276242, 0.4685213618462185, 0.34951798618902785], [0, 0.4685213618462185, -0.17072449545337443], [0, 0.045039586275567256, -0.5], [0.09066388364960698, 0, 0.5], [9.621588752698724, 0.9173552415448478, 0.1310660467189215]]",8.848523666858673
7,7,0.3513559262730144,"[[12.114725249359108, 0.9908027515487648, -0.40647527046207754], [0.11555876113899455, 0.727257534454876, -0.18489353848363016], [15.301723252284976, 0.20790679982805033, -0.06608420674833212], [0, 1, -0.5], [0.8103206494557547, 1, 0.0761351565124053], [2.696076205276242, 0.4685213618462185, 0.34951798618902785], [0, 0.4685213618462185, -0.17072449545337443], [0, 0.045039586275567256, -0.5], [0.09066388364960698, 0, 0.5], [9.621588752698724, 0.9173552415448478, 0.1310660467189215]]",10.112598476409913
8,8,0.3513559262730144,"[[12.114725249359108, 0.9908027515487648, -0.40647527046207754], [0.11555876113899455, 0.727257534454876, -0.18489353848363016], [15.301723252284976, 0.20790679982805033, -0.06608420674833212], [0, 1, -0.5], [0.8103206494557547, 1, 0.0761351565124053], [2.696076205276242, 0.4685213618462185, 0.34951798618902785], [0, 0.4685213618462185, -0.17072449545337443], [0, 0.045039586275567256, -0.5], [0.09066388364960698, 0, 0.5], [9.621588752698724, 0.9173552415448478, 0.1310660467189215]]",11.376673285961152
9,9,0.3513559262730144,"[[12.114725249359108, 0.9908027515487648, -0.40647527046207754], [0.11555876113899455, 0.727257534454876, -0.18489353848363016], [15.301723252284976, 0.20790679982805033, -0.06608420674833212], [0, 1, -0.5], [0.8103206494557547, 1, 0.0761351565124053], [2.696076205276242, 0.4685213618462185, 0.34951798618902785], [0, 0.4685213618462185, -0.17072449545337443], [0, 0.045039586275567256, -0.5], [0.09066388364960698, 0, 0.5], [9.621588752698724, 0.9173552415448478, 0.1310660467189215]]",12.64074809551239
