,Generations,Random Fitness Values,Random Health States,time
0,0,0.4351664037433039,"[[15.236326328215348, 0.5588641645301531, 0.399699831727129], [15.21410529204353, 0.12470409013081218, 0.07400428525522662], [12.133301905557738, 0.03154677516622173, 0.4272128916996507], [3.6478051871977146, 0.19402277497724996, 0.42341928446969723], [19.981319924450425, 0.12632682743827273, 0.41392045338549466], [0.23661175366916476, 0.566844186034842, -0.39099142023231814], [7.635673457188887, 0.837495800975928, 0.11033065135719555], [4.643344521903662, 0.518229580526319, -0.2068434550454481], [4.024609281903526, 0.23578377901003367, -0.017138537850163726], [0.13939144305485485, 0.9662618310661418, 0.4796054912945371]]",5.064623112678528
1,1,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",10.129246225357056
2,2,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",15.193869338035583
3,3,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",20.25849245071411
4,4,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",25.32311556339264
5,5,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",30.387738676071166
6,6,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",35.4523617887497
7,7,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",40.51698490142822
8,8,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",45.58160801410675
9,9,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",50.64623112678528
10,10,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",55.710854239463806
11,11,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",60.77547735214233
12,12,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",65.84010046482086
13,13,0.4380574500315332,"[[19.395710031884093, 0.1335138659461338, 0.004296884759766306], [14.707653090428343, 0.4583089661113916, -0.1351218208904721], [10.495597646921206, 0.06858002635203952, 0.1767833400277019], [19.505544032980644, 0.8023700815124927, -0.3418230925361587], [11.71429601785368, 0.6917627493828417, -0.42976077231207543], [0.3378065444156553, 0.7367309052592073, -0.039491614329771774], [13.746931775551339, 0.3416483096442239, 0.2869575782876589], [3.031113267497534, 0.8623134514296837, 0.48260376401983984], [1.830260487036477, 0.19722745672931774, -0.19448485231718804], [0.1491729225569105, 0.9743913968635232, -0.3285300463467413]]",70.9047235774994
