,Generations,CCEA Fitness Values,Best_Sol,time
0,0,0.34639226673829154,"[[0, 0.6915644165698309, -0.21771577403709758], [10.271920175498591, 0.04165525707315054, -0.499386899318487], [15.888204964323872, 0.9993654050786694, 0.31637968980284153], [13.578258721473413, 0, 0.17367875000454386], [20, 0.533774317404434, 0.3685550682722992], [6.509021244379585, 0.8698269251844872, 0.38748970094040724], [9.393069881196096, 0.8698997986214363, -0.32643234555457223], [7.672866123607946, 0.4525867751749141, 0.2451961130311835], [4.639588684857138, 1, 0.4776484299825591], [11.429505230465711, 0.3230769008329977, -0.2158200449159757]]",1.4270481181144714
1,1,0.3631415825475439,"[[4.1003894766280915, 0.8061662586404033, 0.007486711498413179], [9.900863046666764, 0.6828281329432151, -0.5], [13.601455599064257, 0.20036150064962177, 0.30598482159035034], [1.2407756624197002, 0.9573928015498496, -0.5], [6.690565734922336, 0.9740774784534042, 0.23817022253304984], [0.8594950145876785, 0.4524558232920405, 0.5], [20, 0.5269950222483691, 0.49108150987078736], [11.070773735946313, 0.977351415324819, -0.09993819513073576], [20, 0.2298757592732552, -0.36498412292370563], [19.283465267812726, 0.616165108756169, -0.21743773621514262]]",2.854096236228943
2,2,0.36981313805639304,"[[14.860682618391289, 0.4224281252075254, -0.41359245750012363], [9.984415938902897, 1, 0.4092867937593949], [1.5334043008904406, 1, 0.5], [15.586681103158051, 0, -0.22191705129787448], [0.9738261007084748, 0.8417192033596673, 0.026354774934390424], [0, 0.008685100843963678, 0.5], [5.7374331396539215, 0.029141449816620202, -0.5], [3.4219205387217655, 0.7487707355962746, -0.5], [7.0453633481412465, 0.7340474388278763, -0.5], [19.791964388802597, 0, 0.4967809906258347]]",4.2811443543434144
3,3,0.3862526951719853,"[[9.449790534979936, 0.6182664998422894, -0.5], [9.984415938902897, 1, 0.4092867937593949], [1.72048630145908, 0.017636680770385493, 0.44631991598276133], [20, 0.9552884914346589, -0.5], [5.377646390645278, 0.41930392954012985, 0.11754422879188041], [0, 0.5986949880430847, 0.3780625098956189], [1.066640094534907, 0.5617561613429507, -0.22086415969558804], [0.5703117869124239, 0.4899249515013997, -0.5], [13.647445247920512, 0.1942060831451638, 0.45516270063063846], [17.777253738341773, 0.20704453148404767, -0.13659266736056516]]",5.708192472457886
4,4,0.3920516307636749,"[[7.924774740793129, 0.48312506731620186, 0.357976479457973], [4.980416321291464, 1, 0.5], [15.888204964323872, 0.9993654050786694, 0.31637968980284153], [0, 1, -0.5], [5.95144142451562, 0.36070230485550625, 0.18683973232576578], [0, 1, 0.4250696994494388], [3.48241387463585, 0.3539802697082687, -0.5], [20, 0, -0.5], [0, 0.20685551982318412, 0.3849947709727095], [19.283465267812726, 0.616165108756169, -0.21743773621514262]]",7.135240590572357
5,5,0.3920516307636749,"[[7.924774740793129, 0.48312506731620186, 0.357976479457973], [4.980416321291464, 1, 0.5], [15.888204964323872, 0.9993654050786694, 0.31637968980284153], [0, 1, -0.5], [5.95144142451562, 0.36070230485550625, 0.18683973232576578], [0, 1, 0.4250696994494388], [3.48241387463585, 0.3539802697082687, -0.5], [20, 0, -0.5], [0, 0.20685551982318412, 0.3849947709727095], [19.283465267812726, 0.616165108756169, -0.21743773621514262]]",8.562288708686829
6,6,0.3970685411683317,"[[0, 0, -0.5], [0.7763945585821439, 1, -0.26663512321301275], [4.590530373089303, 0.8641026188586765, 0.5], [20, 0.173192137279615, -0.39925667111195784], [0, 0.9243935758576073, 0.4393604427079567], [16.86520857247595, 0.9427186329812655, 0.5], [18.216822335015646, 0.04711895213334172, 0.32100872119709467], [9.296317693432051, 0.7300932838431815, 0.5], [7.0453633481412465, 0.7340474388278763, -0.5], [6.027821220064176, 0.5730299578120724, 0.002266590644244393]]",9.9893368268013
7,7,0.3970685411683317,"[[0, 0, -0.5], [0.7763945585821439, 1, -0.26663512321301275], [4.590530373089303, 0.8641026188586765, 0.5], [20, 0.173192137279615, -0.39925667111195784], [0, 0.9243935758576073, 0.4393604427079567], [16.86520857247595, 0.9427186329812655, 0.5], [18.216822335015646, 0.04711895213334172, 0.32100872119709467], [9.296317693432051, 0.7300932838431815, 0.5], [7.0453633481412465, 0.7340474388278763, -0.5], [6.027821220064176, 0.5730299578120724, 0.002266590644244393]]",11.416384944915771
8,8,0.3970685411683317,"[[0, 0, -0.5], [0.7763945585821439, 1, -0.26663512321301275], [4.590530373089303, 0.8641026188586765, 0.5], [20, 0.173192137279615, -0.39925667111195784], [0, 0.9243935758576073, 0.4393604427079567], [16.86520857247595, 0.9427186329812655, 0.5], [18.216822335015646, 0.04711895213334172, 0.32100872119709467], [9.296317693432051, 0.7300932838431815, 0.5], [7.0453633481412465, 0.7340474388278763, -0.5], [6.027821220064176, 0.5730299578120724, 0.002266590644244393]]",12.843433063030243
9,9,0.3970685411683317,"[[0, 0, -0.5], [0.7763945585821439, 1, -0.26663512321301275], [4.590530373089303, 0.8641026188586765, 0.5], [20, 0.173192137279615, -0.39925667111195784], [0, 0.9243935758576073, 0.4393604427079567], [16.86520857247595, 0.9427186329812655, 0.5], [18.216822335015646, 0.04711895213334172, 0.32100872119709467], [9.296317693432051, 0.7300932838431815, 0.5], [7.0453633481412465, 0.7340474388278763, -0.5], [6.027821220064176, 0.5730299578120724, 0.002266590644244393]]",14.270481181144714
