,Generations,CCEA Fitness Values,Best_Sol,time
0,0,0.25290712509408037,"[[8.903184114611964, 0.7321831938998464, -0.3344606916783685], [20, 1, -0.3674625204509748], [5.526699945710689, 0.4779087566177006, 0.11401471963591603], [20, 0, 0.3615187774482529], [4.4304427020301, 0.9862193946847173, -0.01582862646464645], [20, 0, -0.5], [0, 0.16121921133574701, 0.34873750989538477], [15.626518657696689, 1, 0.5], [10.59634454076354, 0, 0.42011776484180346], [16.18787548586244, 0.5348038784031559, -0.40974039582654076]]",1.4114087653160095
1,1,0.2661617112979691,"[[11.449414713728677, 0.038351916119410245, -0.5], [19.997132663141205, 0.7404820769949946, 0.412069494214261], [0, 0, -0.5], [3.916403632799266, 1, 0.09659893926329144], [0, 0.9161631296647168, -0.3280901285623186], [1.8602862718259439, 0.5162812211940616, 0.043131959197358266], [0, 0.7627379889739496, 0.47555373828494374], [6.37822761826061, 0.7415354831538085, -0.17111768455110166], [18.59146723841118, 0.03026238366066858, -0.06506939599730026], [20, 0.6185738726723808, -0.5]]",2.822817530632019
2,2,0.2661617112979691,"[[11.449414713728677, 0.038351916119410245, -0.5], [19.997132663141205, 0.7404820769949946, 0.412069494214261], [0, 0, -0.5], [3.916403632799266, 1, 0.09659893926329144], [0, 0.9161631296647168, -0.3280901285623186], [1.8602862718259439, 0.5162812211940616, 0.043131959197358266], [0, 0.7627379889739496, 0.47555373828494374], [6.37822761826061, 0.7415354831538085, -0.17111768455110166], [18.59146723841118, 0.03026238366066858, -0.06506939599730026], [20, 0.6185738726723808, -0.5]]",4.234226295948028
3,3,0.275639728128002,"[[6.1015619331653905, 0.9011197173326069, 0.11483871486846076], [0, 1, -0.5], [20, 0.689224220900658, -0.22011724771831132], [20, 0, 0.4195991238494524], [5.798895275541831, 0.7256411875992146, 0.5], [1.7192886049165619, 0, -0.19434267090905843], [8.864887263029402, 1, -0.25568269615564065], [15.626518657696689, 1, 0.5], [15.290482858608971, 1, -0.5], [19.495122691785596, 0, -0.3129324879363246]]",5.645635061264038
4,4,0.2805334982291804,"[[4.155496683696837, 0, -0.5], [19.997132663141205, 0.7404820769949946, 0.412069494214261], [20, 1, -0.5], [20, 0, 0.3615187774482529], [0, 0.584228282184507, 0.5], [9.827937452468278, 1, -0.3736491866335278], [9.565401920627787, 1, 0.06840483595309182], [10.714034727299536, 0.9448185286395833, 0.48531981743295505], [0, 0.953921617602967, -0.5], [16.25296531383844, 0.31088040174981657, -0.23590480423755647]]",7.057043826580047
5,5,0.2805334982291804,"[[4.155496683696837, 0, -0.5], [19.997132663141205, 0.7404820769949946, 0.412069494214261], [20, 1, -0.5], [20, 0, 0.3615187774482529], [0, 0.584228282184507, 0.5], [9.827937452468278, 1, -0.3736491866335278], [9.565401920627787, 1, 0.06840483595309182], [10.714034727299536, 0.9448185286395833, 0.48531981743295505], [0, 0.953921617602967, -0.5], [16.25296531383844, 0.31088040174981657, -0.23590480423755647]]",8.468452591896057
6,6,0.2823810647066785,"[[12.610792468807954, 0.5920841695547149, 0.3568312424805646], [20, 0.7035341599354918, 0.5], [0, 0.38344219780768307, -0.35362077022092564], [12.70643858226364, 0, 0.3548984370316582], [0, 0.18945180295173825, 0.5], [20, 1, -0.400269117419769], [0, 1, 0.4419809271298004], [15.626518657696689, 0.9935683417852117, 0.4951311451346711], [18.628720016416512, 0.1552945197178576, -0.30744591956152223], [20, 0.5767648776064569, 0.3281314976493753]]",9.879861357212066
7,7,0.2823810647066785,"[[12.610792468807954, 0.5920841695547149, 0.3568312424805646], [20, 0.7035341599354918, 0.5], [0, 0.38344219780768307, -0.35362077022092564], [12.70643858226364, 0, 0.3548984370316582], [0, 0.18945180295173825, 0.5], [20, 1, -0.400269117419769], [0, 1, 0.4419809271298004], [15.626518657696689, 0.9935683417852117, 0.4951311451346711], [18.628720016416512, 0.1552945197178576, -0.30744591956152223], [20, 0.5767648776064569, 0.3281314976493753]]",11.291270122528076
8,8,0.2823810647066785,"[[12.610792468807954, 0.5920841695547149, 0.3568312424805646], [20, 0.7035341599354918, 0.5], [0, 0.38344219780768307, -0.35362077022092564], [12.70643858226364, 0, 0.3548984370316582], [0, 0.18945180295173825, 0.5], [20, 1, -0.400269117419769], [0, 1, 0.4419809271298004], [15.626518657696689, 0.9935683417852117, 0.4951311451346711], [18.628720016416512, 0.1552945197178576, -0.30744591956152223], [20, 0.5767648776064569, 0.3281314976493753]]",12.702678887844085
9,9,0.2823810647066785,"[[12.610792468807954, 0.5920841695547149, 0.3568312424805646], [20, 0.7035341599354918, 0.5], [0, 0.38344219780768307, -0.35362077022092564], [12.70643858226364, 0, 0.3548984370316582], [0, 0.18945180295173825, 0.5], [20, 1, -0.400269117419769], [0, 1, 0.4419809271298004], [15.626518657696689, 0.9935683417852117, 0.4951311451346711], [18.628720016416512, 0.1552945197178576, -0.30744591956152223], [20, 0.5767648776064569, 0.3281314976493753]]",14.114087653160095
