,Population
0,"[[[5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.028145441868495047, 1], [5.801680121338661, -0.028145441868495047, 1], [5.834273956384691, -0.02833062472992258, 1], [5.801680121338661, -0.02402237132891699, 0.9527043228756135], [5.801680121338661, -0.02402237132891699, 0.9527043228756135], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [1, 0.06029900355938826, 0.8301134611293719], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [6.706995070527416, -0.020239378262135378, 0.9115229566654275], [6.706995070527416, -0.020239378262135378, 0.9115229566654275], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.034219202896067835, 1], [5.801680121338661, -0.034219202896067835, 1]], [[11.476128986513826, -0.22660914162753482, 0.7454158278758781], [11.351752575826357, 0.29865545412226024, 1], [9.700655908113387, -0.5, 0.7781772733825937], [9.700655908113387, -0.5, 0.7781772733825937], [11.351752575826357, -0.1357225635623425, 1], [11.351752575826357, -0.1357225635623425, 1], [8.088323435941259, -0.5, 0.6468394941544402], [4.67269418775617, -0.5, 0.9023231951556032], [4.67269418775617, -0.5, 0.9023231951556032], [12.551120577514295, -0.19431043726141672, 0.853471724569199], [3.6632122919712025, -0.20862036653573446, 0.47245986619995095], [3.6632122919712025, -0.20862036653573446, 0.47245986619995095], [1, -0.35796946419616593, 0.8295514380394484], [1, -0.35796946419616593, 0.8295514380394484], [3.6632122919712025, -0.48323421100741426, 0.8253225241904183], [3.6632122919712025, -0.48323421100741426, 0.8253225241904183], [3.6632122919712025, -0.48323421100741426, 0.8253225241904183], [11.351752575826357, -0.2417870545913901, 0.9514472375752836], [11.351752575826357, -0.2417870545913901, 0.9514472375752836], [1.7040359693922236, -0.35796946419616593, 0.8206246720108218], [2.8876510933390014, -0.5, 0.9872757906958131], [1, 0.32249798454750095, 0.5302530588839028], [14.070999803695003, 0.3581230211081672, 1], [14.070999803695003, 0.3581230211081672, 1], [17.969378102969408, -0.2417870545913901, 0.8016065168156072]], [[20, 0.3019355696063484, 0.9046242362198362], [20, 0.3019355696063484, 0.9046242362198362], [1, 0.3312152325387995, 1], [1, 0.3312152325387995, 1], [1, 0.4542779166686623, 1], [18.674879934828823, -0.2267190783886473, 0.3320455888788052], [18.674879934828823, -0.2267190783886473, 0.3320455888788052], [9.359542813965342, 0.3065183442360624, 0.6281285778644294], [1, -0.22505141081145194, 1], [20, 0.352286630172986, 0.8464893427636349], [4.386268897218827, -0.25554413696021705, 1], [12.151654533569532, 0.4373149127076871, 0.7233208812156172], [12.151654533569532, 0.4373149127076871, 0.7233208812156172], [12.151654533569532, 0.4373149127076871, 0.7233208812156172], [5.644354817186488, 0.42377285299137313, 1], [18.674879934828823, -0.2267190783886473, 0.3895682719043343], [15.979412405177287, 0.3019355696063484, 0.9995090644226297], [20, -0.13310778593124367, 1], [11.576456504210505, -0.13310778593124367, 1], [11.576456504210505, -0.13310778593124367, 1], [3.1398888216307865, -0.2267190783886473, 0.3895682719043343], [1, 0.5, 1], [5.043136368832738, 0.5, 0.7052577450511359], [4.282456029701327, -0.17600304997869975, 0.25916821219163555], [2.607914265640795, 0.21303607850117653, 0.926300002578891]], [[1, 0.20181639458024983, 0.6411133192725776], [20, 0.13455932523000586, 0.6757125024144881], [16.853754792203496, -0.32457498656338424, 1], [20, 0.17876652076625996, 0.7547241146244057], [14.240580886003482, -0.02882318311149945, 1], [20, 0.4925442453511992, 1], [20, -0.06822528876152079, 1], [15.149150441556273, 0.3865554199720296, 0.715048942648852], [20, 0.15507534775325849, 1], [20, 0.15507534775325849, 1], [20, 0.15507534775325849, 1], [20, 0.15507534775325849, 1], [20, -0.030945728352853308, 0.7465097713258009], [20, -0.030945728352853308, 0.7465097713258009], [15.69413554817654, -0.030945728352853308, 1], [15.69413554817654, -0.030945728352853308, 1], [12.114671741899175, 0.09154458916684198, 1], [10.527349740744276, -0.16400210303605275, 0.8091681153037313], [20, 0.3865554199720296, 1], [8.943674355000127, -0.3250795737170347, 1], [20, -0.021135221732053622, 1], [20, -0.021135221732053622, 1], [20, -0.021135221732053622, 1], [20, 0.14814821151242638, 1], [20, 0.4427267102207875, 0.9625950659715699]], [[1, 0.11743153560763889, 0], [13.76635191509745, -0.4019993881758172, 0.834626979978372], [13.76635191509745, -0.4019993881758172, 0.834626979978372], [4.078152908974166, -0.35414622928499384, 0.5852537904089081], [1.0700525505943452, -0.0746804317439442, 0.09022696070176325], [1.0700525505943452, -0.0746804317439442, 0.09022696070176325], [18.6331201072477, -0.3936341012869764, 0.7519317816723173], [1, -0.1793934959260871, 0.675346451640431], [13.76635191509745, 0.5, 0.6606066113092419], [12.567753395134252, 0.5, 0.7215676757332141], [4.746823131050387, -0.4314681069982123, 0.3733812680320495], [17.371917734771984, 0.5, 0.7658452281291308], [16.91587474119137, 0.5, 0.7215676757332141], [20, 0.32680612088408434, 0.14147866751285246], [6.094890924083016, -0.5, 0.1434284842802575], [17.255949787344147, -0.08611831105904888, 0.6861959296444397], [1.7638706519622704, 0.1480961937462169, 0.13605638787831686], [1.7638706519622704, 0.1480961937462169, 0.13605638787831686], [11.050912750999704, -0.45507957876857097, 0.5620680593960573], [20, -0.5, 0], [20, -0.5, 0], [20, 0.45659275299992036, 1], [1, 0.2457641725352897, 0.32901288354834946], [10.376275363801627, 0.20295962379793164, 0.7551319391750853], [18.379126763485203, 0.19826671130948076, 0.7090629727717547]], [[9.562219276116032, 0.5, 0.9096027893909313], [8.291051566918895, -0.07703445466350883, 0.38815689073570436], [8.291051566918895, -0.07703445466350883, 0.38815689073570436], [7.797282069844137, 0.5, 0.24432162115615408], [7.797282069844137, 0.5, 0.24432162115615408], [8.291051566918895, -0.07703445466350883, 0.6840625642530027], [8.6314984349515, 0.4780543369871072, 0.16471799170129575], [12.596607056921076, -0.0377109363970175, 0.466390277156964], [14.721904080478286, -0.008742615398138927, 0.43616729064289006], [15.901211217478332, -0.11779815603672675, 0.997778829441486], [16.028995044862924, -0.04129734742373749, 0.7458180519676789], [3.664616944555793, 0.2933211079885879, 0.457577534021287], [3.664616944555793, 0.2933211079885879, 0.457577534021287], [17.496449837601144, 0.1843748147199048, 0.4559548823707019], [14.25439493542579, 0.2282449618408037, 0.6225619901617354], [14.25439493542579, 0.2282449618408037, 0.6225619901617354], [14.25439493542579, 0.2282449618408037, 0.6225619901617354], [7.797282069844137, 0.5, 0.8399492287178967], [7.797282069844137, 0.5, 0.8399492287178967], [20, -0.2401170173577395, 0.7806791426522228], [7.791712277105461, -0.06665785465997741, 0.48205000635600864], [18.157472973571053, -0.2646093590215494, 0.6109170403603005], [1, 0.19613092371840832, 0], [9.819419713877076, 0.2282449618408037, 0.12762448322657], [14.25439493542579, -0.08637134565913467, 0.6694843253969266]], [[20, 0.3381004693564692, 0.4417318092869966], [4.6157959660618015, 0.5, 0.5210839845496896], [13.60445553746274, 0.17380418871589431, 0.5432781721466843], [5.0599848254143405, 0.3580848971485152, 0.4437817075679177], [1, 0.5, 0.51552651733925], [2.338464021422629, 0.5, 0.9376536819987727], [8.124759390111821, 0.5, 0.5258538371005648], [8.124759390111821, 0.5, 0.5258538371005648], [8.124759390111821, 0.5, 0.5258538371005648], [1, 0.4124159751163993, 0.43765983670976427], [2.338464021422629, 0.5, 0.2711698520566946], [2.338464021422629, 0.5, 0.2711698520566946], [12.431743715065613, 0.2089100606439703, 0.6195094974163007], [2.3579175806722743, 0.5, 0.7496287884665976], [11.47366359561864, 0.5, 0.6001311141342747], [4.771350424721973, 0.39829075231704936, 0.217828991589132], [5.011817090568438, 0.4649461970627936, 0.4689796950128477], [2.338464021422629, 0.5, 0.5070999913148425], [2.338464021422629, 0.5, 0.5070999913148425], [2.338464021422629, 0.5, 0.5070999913148425], [2.338464021422629, 0.5, 0.5070999913148425], [1, 0.5, 0.7389538892830907], [2.6611994037700395, 0.5, 0.3517913264311784], [12.943060071882286, 0.3422710822643544, 0.6564004136510977], [12.943060071882286, 0.3422710822643544, 0.6564004136510977]], [[12.360520385825115, -0.07471543420223137, 0.23470768725007363], [4.871496956978458, -0.5, 0.8099568149243359], [4.871496956978458, -0.5, 0.8099568149243359], [4.871496956978458, -0.5, 0.8099568149243359], [4.861453456805103, -0.41697929229800984, 0.03502432350716523], [9.501092772709931, -0.37694724388012635, 0], [9.501092772709931, -0.37694724388012635, 0], [1, -0.4867362685683334, 0.26499650284750775], [1, -0.4867362685683334, 0.26499650284750775], [4.871496956978458, -0.5, 0.5493818235651621], [10.245170938081428, 0.10833628220237862, 0], [1, -0.05119573272549177, 0], [5.9292580319876915, -0.5, 0], [1, -0.30560708392721514, 0.029632936641069522], [10.245170938081428, -0.5, 0.055042440351637134], [10.245170938081428, -0.5, 0.055042440351637134], [20, -0.04972778054796122, 0.26499650284750775], [1, -0.4729437721448809, 0], [11.641257659066484, 0.11036830468802496, 0.6180518241811244], [2.0785069785213888, -0.5, 0.7798700752558281], [14.807873763945985, 0.045972607879326485, 0.4444461591468356], [1, -0.5, 0], [1, -0.37694724388012635, 0.824909252586174], [1, -0.37694724388012635, 0.824909252586174], [11.13462189375726, -0.5, 0.26499650284750775]], [[11.311974013685557, 0.0011646698740323258, 0.2383764631091276], [13.419293423466051, 0.5, 1], [2.244624678296401, -0.39817392128095, 1], [9.844271259144072, -0.44745923593685866, 0.38400214205099403], [9.297547273067114, 0.2526655301537707, 1], [3.881404625018871, 0.46912776232779607, 0.7795363299205955], [3.881404625018871, 0.46912776232779607, 0.7795363299205955], [12.84005290497118, -0.5, 0.2542660546567547], [12.84005290497118, -0.5, 0.2542660546567547], [5.390739538645943, -0.21841045867531125, 0.6006943590547557], [1, -0.27386521833869065, 0.1916716004381016], [11.289975833289489, -0.09032205761262213, 0.7795363299205955], [1, -0.2998523716756753, 0], [1.376127302397141, 0.10229988775990939, 0.17711075211305616], [6.3872623792551515, 0.06390541956823481, 0], [6.3872623792551515, 0.06390541956823481, 0], [7.611108597550286, -0.18780424033172735, 0.27026068068060993], [3.881404625018871, 0.46912776232779607, 1], [3.881404625018871, 0.46912776232779607, 1], [3.881404625018871, 0.46912776232779607, 1], [3.4362924714986747, -0.08517224084125469, 1], [6.3872623792551515, 0.06390541956823481, 0], [6.3872623792551515, 0.06390541956823481, 0], [3.881404625018871, 0.46912776232779607, 0.31843760003687566], [3.881404625018871, 0.46912776232779607, 0.31843760003687566]], [[1, -0.17819276811352586, 1], [3.259429399133577, -0.5, 0.9623793174350763], [3.259429399133577, -0.5, 0.9623793174350763], [3.259429399133577, -0.5, 1], [20, -0.03322689836735568, 1], [1.2930610815308707, 0.5, 0.19385488931815884], [1, -0.11564470722236081, 1], [20, 0.4425185780753221, 0.9417192247936185], [5.675164954175997, 0.42077670060476957, 0.35509797991634107], [5.617922561704689, 0.4078158355490694, 0.5831768296336031], [7.323320770981902, -0.5, 1], [1, 0.49097491535890186, 0.14108818239108192], [1, 0.14403191423983103, 0.9028130978351274], [10.497940548807318, 0.25444409316154837, 0.9893980862753213], [3.4251144628856878, 0.10256895821612078, 0.2691201860619539], [4.157542665058274, -0.19731125753990825, 1], [12.963552465626089, 0.4078158355490694, 0.5831768296336031], [1, 0.16846681105603128, 1], [1, 0.16846681105603128, 1], [20, -0.062071828389103564, 0.9087687228107217], [12.726025951657178, 0.5, 0.24865048701411763], [20, 0.0025877008105486474, 0.14577795425897072], [20, -0.05217792973053349, 1], [20, -0.05217792973053349, 1], [7.493094302311963, -0.43021114973517427, 0.7125249338459296]]]"
1,"[[[5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.028145441868495047, 1], [5.801680121338661, -0.028145441868495047, 1], [5.834273956384691, -0.02833062472992258, 1], [5.801680121338661, -0.02402237132891699, 0.9527043228756135], [5.801680121338661, -0.02402237132891699, 0.9527043228756135], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [5.801680121338661, -0.02402237132891699, 0.9882242363914332], [1, 0.06029900355938826, 0.8301134611293719], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [6.706995070527416, -0.020239378262135378, 0.9115229566654275], [6.706995070527416, -0.020239378262135378, 0.9115229566654275], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.02402237132891699, 1], [5.801680121338661, -0.034219202896067835, 1], [5.801680121338661, -0.034219202896067835, 1]], [[11.476128986513826, -0.22660914162753482, 0.7454158278758781], [11.351752575826357, 0.29865545412226024, 1], [9.700655908113387, -0.5, 0.7781772733825937], [9.700655908113387, -0.5, 0.7781772733825937], [11.351752575826357, -0.1357225635623425, 1], [11.351752575826357, -0.1357225635623425, 1], [8.088323435941259, -0.5, 0.6468394941544402], [4.67269418775617, -0.5, 0.9023231951556032], [4.67269418775617, -0.5, 0.9023231951556032], [12.551120577514295, -0.19431043726141672, 0.853471724569199], [3.6632122919712025, -0.20862036653573446, 0.47245986619995095], [3.6632122919712025, -0.20862036653573446, 0.47245986619995095], [1, -0.35796946419616593, 0.8295514380394484], [1, -0.35796946419616593, 0.8295514380394484], [3.6632122919712025, -0.48323421100741426, 0.8253225241904183], [3.6632122919712025, -0.48323421100741426, 0.8253225241904183], [3.6632122919712025, -0.48323421100741426, 0.8253225241904183], [11.351752575826357, -0.2417870545913901, 0.9514472375752836], [11.351752575826357, -0.2417870545913901, 0.9514472375752836], [1.7040359693922236, -0.35796946419616593, 0.8206246720108218], [2.8876510933390014, -0.5, 0.9872757906958131], [1, 0.32249798454750095, 0.5302530588839028], [14.070999803695003, 0.3581230211081672, 1], [14.070999803695003, 0.3581230211081672, 1], [17.969378102969408, -0.2417870545913901, 0.8016065168156072]], [[20, 0.3019355696063484, 0.9046242362198362], [20, 0.3019355696063484, 0.9046242362198362], [1, 0.3312152325387995, 1], [1, 0.3312152325387995, 1], [1, 0.4542779166686623, 1], [18.674879934828823, -0.2267190783886473, 0.3320455888788052], [18.674879934828823, -0.2267190783886473, 0.3320455888788052], [9.359542813965342, 0.3065183442360624, 0.6281285778644294], [1, -0.22505141081145194, 1], [20, 0.352286630172986, 0.8464893427636349], [4.386268897218827, -0.25554413696021705, 1], [12.151654533569532, 0.4373149127076871, 0.7233208812156172], [12.151654533569532, 0.4373149127076871, 0.7233208812156172], [12.151654533569532, 0.4373149127076871, 0.7233208812156172], [5.644354817186488, 0.42377285299137313, 1], [18.674879934828823, -0.2267190783886473, 0.3895682719043343], [15.979412405177287, 0.3019355696063484, 0.9995090644226297], [20, -0.13310778593124367, 1], [11.576456504210505, -0.13310778593124367, 1], [11.576456504210505, -0.13310778593124367, 1], [3.1398888216307865, -0.2267190783886473, 0.3895682719043343], [1, 0.5, 1], [5.043136368832738, 0.5, 0.7052577450511359], [4.282456029701327, -0.17600304997869975, 0.25916821219163555], [2.607914265640795, 0.21303607850117653, 0.926300002578891]], [[1, 0.20181639458024983, 0.6411133192725776], [20, 0.13455932523000586, 0.6757125024144881], [16.853754792203496, -0.32457498656338424, 1], [20, 0.17876652076625996, 0.7547241146244057], [14.240580886003482, -0.02882318311149945, 1], [20, 0.4925442453511992, 1], [20, -0.06822528876152079, 1], [15.149150441556273, 0.3865554199720296, 0.715048942648852], [20, 0.15507534775325849, 1], [20, 0.15507534775325849, 1], [20, 0.15507534775325849, 1], [20, 0.15507534775325849, 1], [20, -0.030945728352853308, 0.7465097713258009], [20, -0.030945728352853308, 0.7465097713258009], [15.69413554817654, -0.030945728352853308, 1], [15.69413554817654, -0.030945728352853308, 1], [12.114671741899175, 0.09154458916684198, 1], [10.527349740744276, -0.16400210303605275, 0.8091681153037313], [20, 0.3865554199720296, 1], [8.943674355000127, -0.3250795737170347, 1], [20, -0.021135221732053622, 1], [20, -0.021135221732053622, 1], [20, -0.021135221732053622, 1], [20, 0.14814821151242638, 1], [20, 0.4427267102207875, 0.9625950659715699]], [[1, 0.11743153560763889, 0], [13.76635191509745, -0.4019993881758172, 0.834626979978372], [13.76635191509745, -0.4019993881758172, 0.834626979978372], [4.078152908974166, -0.35414622928499384, 0.5852537904089081], [1.0700525505943452, -0.0746804317439442, 0.09022696070176325], [1.0700525505943452, -0.0746804317439442, 0.09022696070176325], [18.6331201072477, -0.3936341012869764, 0.7519317816723173], [1, -0.1793934959260871, 0.675346451640431], [13.76635191509745, 0.5, 0.6606066113092419], [12.567753395134252, 0.5, 0.7215676757332141], [4.746823131050387, -0.4314681069982123, 0.3733812680320495], [17.371917734771984, 0.5, 0.7658452281291308], [16.91587474119137, 0.5, 0.7215676757332141], [20, 0.32680612088408434, 0.14147866751285246], [6.094890924083016, -0.5, 0.1434284842802575], [17.255949787344147, -0.08611831105904888, 0.6861959296444397], [1.7638706519622704, 0.1480961937462169, 0.13605638787831686], [1.7638706519622704, 0.1480961937462169, 0.13605638787831686], [11.050912750999704, -0.45507957876857097, 0.5620680593960573], [20, -0.5, 0], [20, -0.5, 0], [20, 0.45659275299992036, 1], [1, 0.2457641725352897, 0.32901288354834946], [10.376275363801627, 0.20295962379793164, 0.7551319391750853], [18.379126763485203, 0.19826671130948076, 0.7090629727717547]], [[9.562219276116032, 0.5, 0.9096027893909313], [8.291051566918895, -0.07703445466350883, 0.38815689073570436], [8.291051566918895, -0.07703445466350883, 0.38815689073570436], [7.797282069844137, 0.5, 0.24432162115615408], [7.797282069844137, 0.5, 0.24432162115615408], [8.291051566918895, -0.07703445466350883, 0.6840625642530027], [8.6314984349515, 0.4780543369871072, 0.16471799170129575], [12.596607056921076, -0.0377109363970175, 0.466390277156964], [14.721904080478286, -0.008742615398138927, 0.43616729064289006], [15.901211217478332, -0.11779815603672675, 0.997778829441486], [16.028995044862924, -0.04129734742373749, 0.7458180519676789], [3.664616944555793, 0.2933211079885879, 0.457577534021287], [3.664616944555793, 0.2933211079885879, 0.457577534021287], [17.496449837601144, 0.1843748147199048, 0.4559548823707019], [14.25439493542579, 0.2282449618408037, 0.6225619901617354], [14.25439493542579, 0.2282449618408037, 0.6225619901617354], [14.25439493542579, 0.2282449618408037, 0.6225619901617354], [7.797282069844137, 0.5, 0.8399492287178967], [7.797282069844137, 0.5, 0.8399492287178967], [20, -0.2401170173577395, 0.7806791426522228], [7.791712277105461, -0.06665785465997741, 0.48205000635600864], [18.157472973571053, -0.2646093590215494, 0.6109170403603005], [1, 0.19613092371840832, 0], [9.819419713877076, 0.2282449618408037, 0.12762448322657], [14.25439493542579, -0.08637134565913467, 0.6694843253969266]], [[20, 0.3381004693564692, 0.4417318092869966], [4.6157959660618015, 0.5, 0.5210839845496896], [13.60445553746274, 0.17380418871589431, 0.5432781721466843], [5.0599848254143405, 0.3580848971485152, 0.4437817075679177], [1, 0.5, 0.51552651733925], [2.338464021422629, 0.5, 0.9376536819987727], [8.124759390111821, 0.5, 0.5258538371005648], [8.124759390111821, 0.5, 0.5258538371005648], [8.124759390111821, 0.5, 0.5258538371005648], [1, 0.4124159751163993, 0.43765983670976427], [2.338464021422629, 0.5, 0.2711698520566946], [2.338464021422629, 0.5, 0.2711698520566946], [12.431743715065613, 0.2089100606439703, 0.6195094974163007], [2.3579175806722743, 0.5, 0.7496287884665976], [11.47366359561864, 0.5, 0.6001311141342747], [4.771350424721973, 0.39829075231704936, 0.217828991589132], [5.011817090568438, 0.4649461970627936, 0.4689796950128477], [2.338464021422629, 0.5, 0.5070999913148425], [2.338464021422629, 0.5, 0.5070999913148425], [2.338464021422629, 0.5, 0.5070999913148425], [2.338464021422629, 0.5, 0.5070999913148425], [1, 0.5, 0.7389538892830907], [2.6611994037700395, 0.5, 0.3517913264311784], [12.943060071882286, 0.3422710822643544, 0.6564004136510977], [12.943060071882286, 0.3422710822643544, 0.6564004136510977]], [[12.360520385825115, -0.07471543420223137, 0.23470768725007363], [4.871496956978458, -0.5, 0.8099568149243359], [4.871496956978458, -0.5, 0.8099568149243359], [4.871496956978458, -0.5, 0.8099568149243359], [4.861453456805103, -0.41697929229800984, 0.03502432350716523], [9.501092772709931, -0.37694724388012635, 0], [9.501092772709931, -0.37694724388012635, 0], [1, -0.4867362685683334, 0.26499650284750775], [1, -0.4867362685683334, 0.26499650284750775], [4.871496956978458, -0.5, 0.5493818235651621], [10.245170938081428, 0.10833628220237862, 0], [1, -0.05119573272549177, 0], [5.9292580319876915, -0.5, 0], [1, -0.30560708392721514, 0.029632936641069522], [10.245170938081428, -0.5, 0.055042440351637134], [10.245170938081428, -0.5, 0.055042440351637134], [20, -0.04972778054796122, 0.26499650284750775], [1, -0.4729437721448809, 0], [11.641257659066484, 0.11036830468802496, 0.6180518241811244], [2.0785069785213888, -0.5, 0.7798700752558281], [14.807873763945985, 0.045972607879326485, 0.4444461591468356], [1, -0.5, 0], [1, -0.37694724388012635, 0.824909252586174], [1, -0.37694724388012635, 0.824909252586174], [11.13462189375726, -0.5, 0.26499650284750775]], [[11.311974013685557, 0.0011646698740323258, 0.2383764631091276], [13.419293423466051, 0.5, 1], [2.244624678296401, -0.39817392128095, 1], [9.844271259144072, -0.44745923593685866, 0.38400214205099403], [9.297547273067114, 0.2526655301537707, 1], [3.881404625018871, 0.46912776232779607, 0.7795363299205955], [3.881404625018871, 0.46912776232779607, 0.7795363299205955], [12.84005290497118, -0.5, 0.2542660546567547], [12.84005290497118, -0.5, 0.2542660546567547], [5.390739538645943, -0.21841045867531125, 0.6006943590547557], [1, -0.27386521833869065, 0.1916716004381016], [11.289975833289489, -0.09032205761262213, 0.7795363299205955], [1, -0.2998523716756753, 0], [1.376127302397141, 0.10229988775990939, 0.17711075211305616], [6.3872623792551515, 0.06390541956823481, 0], [6.3872623792551515, 0.06390541956823481, 0], [7.611108597550286, -0.18780424033172735, 0.27026068068060993], [3.881404625018871, 0.46912776232779607, 1], [3.881404625018871, 0.46912776232779607, 1], [3.881404625018871, 0.46912776232779607, 1], [3.4362924714986747, -0.08517224084125469, 1], [6.3872623792551515, 0.06390541956823481, 0], [6.3872623792551515, 0.06390541956823481, 0], [3.881404625018871, 0.46912776232779607, 0.31843760003687566], [3.881404625018871, 0.46912776232779607, 0.31843760003687566]], [[1, -0.17819276811352586, 1], [3.259429399133577, -0.5, 0.9623793174350763], [3.259429399133577, -0.5, 0.9623793174350763], [3.259429399133577, -0.5, 1], [20, -0.03322689836735568, 1], [1.2930610815308707, 0.5, 0.19385488931815884], [1, -0.11564470722236081, 1], [20, 0.4425185780753221, 0.9417192247936185], [5.675164954175997, 0.42077670060476957, 0.35509797991634107], [5.617922561704689, 0.4078158355490694, 0.5831768296336031], [7.323320770981902, -0.5, 1], [1, 0.49097491535890186, 0.14108818239108192], [1, 0.14403191423983103, 0.9028130978351274], [10.497940548807318, 0.25444409316154837, 0.9893980862753213], [3.4251144628856878, 0.10256895821612078, 0.2691201860619539], [4.157542665058274, -0.19731125753990825, 1], [12.963552465626089, 0.4078158355490694, 0.5831768296336031], [1, 0.16846681105603128, 1], [1, 0.16846681105603128, 1], [20, -0.062071828389103564, 0.9087687228107217], [12.726025951657178, 0.5, 0.24865048701411763], [20, 0.0025877008105486474, 0.14577795425897072], [20, -0.05217792973053349, 1], [20, -0.05217792973053349, 1], [7.493094302311963, -0.43021114973517427, 0.7125249338459296]]]"
