,Generations,CCEA Fitness Values,Best_Sol,time
0,0,1.8178486907129832,"[[17.873665037699624, 0.10771851576564029, -0.3565454931616098], [9.562384393318592, 0.7137731521713246, -0.25888408444452515], [1.3968818000360606, 0.8187049144439421, 0.02940892197558637], [6.183047692140032, 0.15680286114267444, 0.0977064403224871], [1.265606028866686, 0.604402162765265, -0.5], [3.8792483917736766, 0.3412724411019943, -0.0453599482850153], [2.72887283418054, 0.5174919192105942, -0.21434004909902826], [2.7067550191379097, 0.2087245306429859, 0.10862344151081964], [0, 0.748003945370935, -0.44980494341485155], [16.294292569025536, 0.7292123258878195, -0.4788264719809997]]",1.36917325258255
1,1,1.8869605087801153,"[[13.333634486910128, 0.5612793213295066, -0.4623795022054922], [4.36637712006708, 0.7086715635257046, -0.006381568880089006], [14.204107868191207, 0.4931460645274036, 0.17495325288227445], [11.454202105576359, 0.9508269777536738, 0.3025295235305796], [7.618203441298682, 0.4760984535706293, 0.4394502150568772], [10.308286565112079, 0.6118526457427684, 0.3563394862590341], [9.727705573344975, 0.6717277116919612, 0.27999721041123204], [17.584897407878845, 0.43922312137618935, 0.19019771131914176], [8.096644373927308, 0.28131108876415206, -0.5], [14.916777782309847, 0.6877458362866263, -0.3023104949275615]]",2.7383465051651
2,2,2.2117106223761125,"[[20, 0.6162383791756438, 0.5], [13.170219043300836, 0.7598558845529986, 0.03328070464832933], [6.384579764046512, 0.27392744139693737, -0.46754316442994803], [16.35774204197673, 0.6703009672303138, 0.47379787164075904], [7.452659745459231, 0, 0.5], [20, 0, 0.5], [17.63135898263808, 0.4739547088340026, -0.07897969955299877], [2.847169521163829, 0.5841801310957233, 0.0038718809888248495], [0, 0.748003945370935, -0.44980494341485155], [6.848495980971027, 0.5071523610014471, 0.5]]",4.10751975774765
3,3,2.293395316383626,"[[3.6228769644461876, 0.7093965213148974, 0.29841842313263944], [4.36637712006708, 0.7086715635257046, -0.006381568880089006], [20, 0.7998841208345262, -0.5], [6.4829452673577395, 0, -0.03914375157186603], [3.211178008415229, 0, 0.4266334068705291], [19.62360100159388, 0.9570321195877822, 0.1851176748821405], [4.203192961561501, 0.3561121657627485, 0.22955736030135426], [9.707541356814357, 0.6949641504153659, -0.3159444088989368], [9.072483716331117, 0.9154322497821845, 0.06845353500782214], [6.848495980971027, 0.5071523610014471, 0.5]]",5.4766930103302
4,4,2.293395316383626,"[[3.6228769644461876, 0.7093965213148974, 0.29841842313263944], [4.36637712006708, 0.7086715635257046, -0.006381568880089006], [20, 0.7998841208345262, -0.5], [6.4829452673577395, 0, -0.03914375157186603], [3.211178008415229, 0, 0.4266334068705291], [19.62360100159388, 0.9570321195877822, 0.1851176748821405], [4.203192961561501, 0.3561121657627485, 0.22955736030135426], [9.707541356814357, 0.6949641504153659, -0.3159444088989368], [9.072483716331117, 0.9154322497821845, 0.06845353500782214], [6.848495980971027, 0.5071523610014471, 0.5]]",6.84586626291275
5,5,2.4134572227853095,"[[5.177464202220034, 0.5099329303676079, 0.5], [4.36637712006708, 0.7086715635257046, -0.006381568880089006], [0, 0.9995190455482568, 0.4191844154395214], [6.4829452673577395, 0, -0.03914375157186603], [3.211178008415229, 0, 0.4266334068705291], [0, 1, 0.06257030442767306], [2.4732580544959233, 0.3734252091754521, -0.5], [17.35256183386509, 0.9919418101599136, -0.4047106230107682], [13.1420733330983, 0.6143521081476965, 0.23754738926065125], [9.293309576452469, 0.5864216719992287, -0.45506951232462955]]",8.2150395154953
6,6,2.4134572227853095,"[[5.177464202220034, 0.5099329303676079, 0.5], [4.36637712006708, 0.7086715635257046, -0.006381568880089006], [0, 0.9995190455482568, 0.4191844154395214], [6.4829452673577395, 0, -0.03914375157186603], [3.211178008415229, 0, 0.4266334068705291], [0, 1, 0.06257030442767306], [2.4732580544959233, 0.3734252091754521, -0.5], [17.35256183386509, 0.9919418101599136, -0.4047106230107682], [13.1420733330983, 0.6143521081476965, 0.23754738926065125], [9.293309576452469, 0.5864216719992287, -0.45506951232462955]]",9.584212768077851
7,7,2.4134572227853095,"[[5.177464202220034, 0.5099329303676079, 0.5], [4.36637712006708, 0.7086715635257046, -0.006381568880089006], [0, 0.9995190455482568, 0.4191844154395214], [6.4829452673577395, 0, -0.03914375157186603], [3.211178008415229, 0, 0.4266334068705291], [0, 1, 0.06257030442767306], [2.4732580544959233, 0.3734252091754521, -0.5], [17.35256183386509, 0.9919418101599136, -0.4047106230107682], [13.1420733330983, 0.6143521081476965, 0.23754738926065125], [9.293309576452469, 0.5864216719992287, -0.45506951232462955]]",10.9533860206604
8,8,2.5269552974259706,"[[16.22590015301787, 0.3148044445760595, 0.06300324896520368], [20, 0.8474431025194731, 0.10028669102981003], [3.5344209621235523, 1, 0.22231382296632765], [9.086885007576154, 0.9206352499180307, -0.44942631834865904], [8.225456220909354, 0.3402715975213529, 0.5], [2.8839091719649472, 0.9845359522767144, 0.10324475827223317], [4.409806005158421, 0.25820145513986714, -0.05433372073113138], [20, 1, -0.057641972776169004], [0.09060752230543123, 0.9143153787372369, 0.015962408857368438], [9.205243003077312, 0.6523108544555356, 0.48841030677020375]]",12.32255927324295
9,9,2.5269552974259706,"[[16.22590015301787, 0.3148044445760595, 0.06300324896520368], [20, 0.8474431025194731, 0.10028669102981003], [3.5344209621235523, 1, 0.22231382296632765], [9.086885007576154, 0.9206352499180307, -0.44942631834865904], [8.225456220909354, 0.3402715975213529, 0.5], [2.8839091719649472, 0.9845359522767144, 0.10324475827223317], [4.409806005158421, 0.25820145513986714, -0.05433372073113138], [20, 1, -0.057641972776169004], [0.09060752230543123, 0.9143153787372369, 0.015962408857368438], [9.205243003077312, 0.6523108544555356, 0.48841030677020375]]",13.6917325258255
