,Generations,EA Fitness Values,EA Health States,time
0,0,0.3329093741299905,"[[2.0294525025622123, 0.7200047179594982, -0.17233341220406218], [18.834218904842444, 0.5157832727447467, -0.5], [3.9056261665824437, 0.6601527677042559, -0.0108028784608033], [4.0230959817447705, 0.6601527677042559, -0.32647851174495635], [4.0230959817447705, 0.8111323017280828, 0.2867318202974365], [17.549649281261146, 0.9150734721856987, -0.15368887139000517], [17.47573246440996, 0.08327365404022243, -0.2800004877742032], [7.894669887645281, 0.6442043706271793, 0.48274411712212867], [11.528628708734953, 0, 0.07496934878833719], [20, 0.3793963773355207, 0.4086589208476253]]",1.112561502456665
1,1,0.3329093741299905,"[[2.0294525025622123, 0.7200047179594982, -0.17233341220406218], [18.834218904842444, 0.5157832727447467, -0.5], [3.9056261665824437, 0.6601527677042559, -0.0108028784608033], [4.0230959817447705, 0.6601527677042559, -0.32647851174495635], [4.0230959817447705, 0.8111323017280828, 0.2867318202974365], [17.549649281261146, 0.9150734721856987, -0.15368887139000517], [17.47573246440996, 0.08327365404022243, -0.2800004877742032], [7.894669887645281, 0.6442043706271793, 0.48274411712212867], [11.528628708734953, 0, 0.07496934878833719], [20, 0.3793963773355207, 0.4086589208476253]]",2.22512300491333
2,2,0.33510912239914575,"[[0, 0.8328375571706031, -0.08653392265392111], [14.710945283993992, 1, -0.3713691282956222], [0, 0.46310790125851364, -0.1386841727769138], [0, 0.7163102280079625, -0.45669369337923416], [1.9339852993891493, 0.688144109402283, 0.28904114326570957], [10.99258388412662, 0.5076512031608353, -0.1582971580566312], [5.781899424368763, 0.0773451291332241, -0.2754368756717203], [5.4876321570077735, 0.4498438592254318, 0.5], [14.490296574382263, 0, 0.2205143523731506], [20, 0, 0.5]]",3.3376845073699952
3,3,0.33743746759737125,"[[6.489234072639457, 0.370238631478274, -0.5], [20, 0.4942848575704377, -0.01192005377518561], [20, 0.751346985618529, 0.2414007869153403], [0, 0.7057117776498135, -0.16314444971755881], [6.105518841980043, 0.6502912934704829, -0.36501475139736317], [6.105518841980043, 0.6502912934704829, -0.36501475139736317], [2.0423951443895136, 0.9053033223283069, 0.5], [0, 1, -0.5], [17.58687253084377, 0.09223641154915023, 0.5], [4.341912310945094, 0.4355811859723494, 0.33723547258584763]]",4.45024600982666
4,4,0.33743746759737125,"[[6.489234072639457, 0.370238631478274, -0.5], [20, 0.4942848575704377, -0.01192005377518561], [20, 0.751346985618529, 0.2414007869153403], [0, 0.7057117776498135, -0.16314444971755881], [6.105518841980043, 0.6502912934704829, -0.36501475139736317], [6.105518841980043, 0.6502912934704829, -0.36501475139736317], [2.0423951443895136, 0.9053033223283069, 0.5], [0, 1, -0.5], [17.58687253084377, 0.09223641154915023, 0.5], [4.341912310945094, 0.4355811859723494, 0.33723547258584763]]",5.562807512283325
5,5,0.3457690292382335,"[[0.5352426413026656, 0.8411333202893324, 0.20516194960082573], [3.2325462173575685, 0.5548355218560925, -0.25361708948757783], [13.171414273598916, 0, -0.49311662052002486], [16.622464092749397, 1, -0.5], [2.720386372609705, 1, 0.5], [6.379894333250897, 1, -0.4493338645697281], [19.70540624326331, 0.7213046836970957, 0.4496977292291], [17.4733372091034, 0, 0.3084693474806778], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367]]",6.6753690147399904
6,6,0.3457690292382335,"[[0.5352426413026656, 0.8411333202893324, 0.20516194960082573], [3.2325462173575685, 0.5548355218560925, -0.25361708948757783], [13.171414273598916, 0, -0.49311662052002486], [16.622464092749397, 1, -0.5], [2.720386372609705, 1, 0.5], [6.379894333250897, 1, -0.4493338645697281], [19.70540624326331, 0.7213046836970957, 0.4496977292291], [17.4733372091034, 0, 0.3084693474806778], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367]]",7.7879305171966555
7,7,0.3457690292382335,"[[0.5352426413026656, 0.8411333202893324, 0.20516194960082573], [3.2325462173575685, 0.5548355218560925, -0.25361708948757783], [13.171414273598916, 0, -0.49311662052002486], [16.622464092749397, 1, -0.5], [2.720386372609705, 1, 0.5], [6.379894333250897, 1, -0.4493338645697281], [19.70540624326331, 0.7213046836970957, 0.4496977292291], [17.4733372091034, 0, 0.3084693474806778], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367]]",8.90049201965332
8,8,0.3457690292382335,"[[0.5352426413026656, 0.8411333202893324, 0.20516194960082573], [3.2325462173575685, 0.5548355218560925, -0.25361708948757783], [13.171414273598916, 0, -0.49311662052002486], [16.622464092749397, 1, -0.5], [2.720386372609705, 1, 0.5], [6.379894333250897, 1, -0.4493338645697281], [19.70540624326331, 0.7213046836970957, 0.4496977292291], [17.4733372091034, 0, 0.3084693474806778], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367]]",10.013053522109985
9,9,0.3457690292382335,"[[0.5352426413026656, 0.8411333202893324, 0.20516194960082573], [3.2325462173575685, 0.5548355218560925, -0.25361708948757783], [13.171414273598916, 0, -0.49311662052002486], [16.622464092749397, 1, -0.5], [2.720386372609705, 1, 0.5], [6.379894333250897, 1, -0.4493338645697281], [19.70540624326331, 0.7213046836970957, 0.4496977292291], [17.4733372091034, 0, 0.3084693474806778], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367], [3.8561197897010757, 0.4435645715867235, 0.15120018021010367]]",11.12561502456665
