rep0_var_0.tend.classify.classification,rep0_var_0.tend.classify.at_finish,rep0_var_0.tend.classify.num_obstacles_in_explored_area,rep0_var_0.tend.classify.num_false_positive_obstacles,rep0_var_0.tend.classify.num_false_negetive_obstacles,rep0_var_0.tend.classify.num_perceived_obstacles,rep0_var_0.tend.classify.time_between_obstacles,rep1_var_1.tend.classify.classification,rep1_var_1.tend.classify.at_finish,rep1_var_1.tend.classify.num_obstacles_in_explored_area,rep1_var_1.tend.classify.num_false_positive_obstacles,rep1_var_1.tend.classify.num_false_negetive_obstacles,rep1_var_1.tend.classify.num_perceived_obstacles,rep1_var_1.tend.classify.time_between_obstacles,rep2_var_2.tend.classify.classification,rep2_var_2.tend.classify.at_finish,rep2_var_2.tend.classify.num_obstacles_in_explored_area,rep2_var_2.tend.classify.num_false_positive_obstacles,rep2_var_2.tend.classify.num_false_negetive_obstacles,rep2_var_2.tend.classify.num_perceived_obstacles,rep2_var_2.tend.classify.time_between_obstacles,rep3_var_3.tend.classify.classification,rep3_var_3.tend.classify.at_finish,rep3_var_3.tend.classify.num_obstacles_in_explored_area,rep3_var_3.tend.classify.num_false_positive_obstacles,rep3_var_3.tend.classify.num_false_negetive_obstacles,rep3_var_3.tend.classify.num_perceived_obstacles,rep3_var_3.tend.classify.time_between_obstacles,rep4_var_4.tend.classify.classification,rep4_var_4.tend.classify.at_finish,rep4_var_4.tend.classify.num_obstacles_in_explored_area,rep4_var_4.tend.classify.num_false_positive_obstacles,rep4_var_4.tend.classify.num_false_negetive_obstacles,rep4_var_4.tend.classify.num_perceived_obstacles,rep4_var_4.tend.classify.time_between_obstacles,rep5_var_5.tend.classify.classification,rep5_var_5.tend.classify.at_finish,rep5_var_5.tend.classify.num_obstacles_in_explored_area,rep5_var_5.tend.classify.num_false_positive_obstacles,rep5_var_5.tend.classify.num_false_negetive_obstacles,rep5_var_5.tend.classify.num_perceived_obstacles,rep5_var_5.tend.classify.time_between_obstacles,rep6_var_6.tend.classify.classification,rep6_var_6.tend.classify.at_finish,rep6_var_6.tend.classify.num_obstacles_in_explored_area,rep6_var_6.tend.classify.num_false_positive_obstacles,rep6_var_6.tend.classify.num_false_negetive_obstacles,rep6_var_6.tend.classify.num_perceived_obstacles,rep6_var_6.tend.classify.time_between_obstacles,rep7_var_7.tend.classify.classification,rep7_var_7.tend.classify.at_finish,rep7_var_7.tend.classify.num_obstacles_in_explored_area,rep7_var_7.tend.classify.num_false_positive_obstacles,rep7_var_7.tend.classify.num_false_negetive_obstacles,rep7_var_7.tend.classify.num_perceived_obstacles,rep7_var_7.tend.classify.time_between_obstacles,rep8_var_8.tend.classify.classification,rep8_var_8.tend.classify.at_finish,rep8_var_8.tend.classify.num_obstacles_in_explored_area,rep8_var_8.tend.classify.num_false_positive_obstacles,rep8_var_8.tend.classify.num_false_negetive_obstacles,rep8_var_8.tend.classify.num_perceived_obstacles,rep8_var_8.tend.classify.time_between_obstacles,rep9_var_9.tend.classify.classification,rep9_var_9.tend.classify.at_finish,rep9_var_9.tend.classify.num_obstacles_in_explored_area,rep9_var_9.tend.classify.num_false_positive_obstacles,rep9_var_9.tend.classify.num_false_negetive_obstacles,rep9_var_9.tend.classify.num_perceived_obstacles,rep9_var_9.tend.classify.time_between_obstacles,rep10_var_10.tend.classify.classification,rep10_var_10.tend.classify.at_finish,rep10_var_10.tend.classify.num_obstacles_in_explored_area,rep10_var_10.tend.classify.num_false_positive_obstacles,rep10_var_10.tend.classify.num_false_negetive_obstacles,rep10_var_10.tend.classify.num_perceived_obstacles,rep10_var_10.tend.classify.time_between_obstacles,rep11_var_11.tend.classify.classification,rep11_var_11.tend.classify.at_finish,rep11_var_11.tend.classify.num_obstacles_in_explored_area,rep11_var_11.tend.classify.num_false_positive_obstacles,rep11_var_11.tend.classify.num_false_negetive_obstacles,rep11_var_11.tend.classify.num_perceived_obstacles,rep11_var_11.tend.classify.time_between_obstacles,rep12_var_12.tend.classify.classification,rep12_var_12.tend.classify.at_finish,rep12_var_12.tend.classify.num_obstacles_in_explored_area,rep12_var_12.tend.classify.num_false_positive_obstacles,rep12_var_12.tend.classify.num_false_negetive_obstacles,rep12_var_12.tend.classify.num_perceived_obstacles,rep12_var_12.tend.classify.time_between_obstacles,rep13_var_13.tend.classify.classification,rep13_var_13.tend.classify.at_finish,rep13_var_13.tend.classify.num_obstacles_in_explored_area,rep13_var_13.tend.classify.num_false_positive_obstacles,rep13_var_13.tend.classify.num_false_negetive_obstacles,rep13_var_13.tend.classify.num_perceived_obstacles,rep13_var_13.tend.classify.time_between_obstacles
nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]",nominal mission,True,55,0,0,55,"[2, 4, 1, 2, 1, 2, 15, 2, 4, 1, 6, 2, 13, 2, 0, 3, 1, 1, 4, 1, 2, 2, 1, 0, 1, 2, 3, 0, 5, 3, 0, 6, 2, 6, 0, 0, 1, 5, 8, 0, 0, 1, 0, 0, 7, 2, 1, 2, 1, 1, 4, 2, 0, 2, 7, 3, 0, 3, 0, 0, 2, 6, 1, 6, 2, 4, 0, 1, 0, 3, 6, 7, 1, 13]"
